State Code,District Code,Area Name,Total/ Rural/ Urban,Age-group,Gender,Type,Rate
12,2,District - Tawang,Rural,70-79,Female,In speech,3
12,2,District - Tawang,Rural,80-89,Female,In speech,2
12,2,District - Tawang,Rural,90+,Female,In speech,0
12,2,District - Tawang,Rural,Age not stated,Female,In speech,0
12,2,District - Tawang,Urban,0-4,Female,In speech,0
12,2,District - Tawang,Urban,5-9,Female,In speech,1
12,2,District - Tawang,Urban,10-19,Female,In speech,3
12,2,District - Tawang,Urban,20-29,Female,In speech,1
12,2,District - Tawang,Urban,30-39,Female,In speech,1
12,2,District - Tawang,Urban,40-49,Female,In speech,0
12,2,District - Tawang,Urban,50-59,Female,In speech,0
12,2,District - Tawang,Urban,60-69,Female,In speech,0
12,2,District - Tawang,Urban,70-79,Female,In speech,0
12,2,District - Tawang,Urban,80-89,Female,In speech,0
12,2,District - Tawang,Urban,90+,Female,In speech,0
12,2,District - Tawang,Urban,Age not stated,Female,In speech,0
12,3,District - Tawang,Rural,0-4,Female,In speech,3
12,3,District - Tawang,Rural,5-9,Female,In speech,7
12,3,District - Tawang,Rural,10-19,Female,In speech,14
12,3,District - Tawang,Rural,20-29,Female,In speech,8
12,3,District - Tawang,Rural,30-39,Female,In speech,9
12,3,District - Tawang,Rural,40-49,Female,In speech,6
12,3,District - Tawang,Rural,50-59,Female,In speech,7
12,3,District - Tawang,Rural,60-69,Female,In speech,3
12,3,District - Tawang,Rural,70-79,Female,In speech,0
12,3,District - Tawang,Rural,80-89,Female,In speech,0
12,3,District - Tawang,Rural,90+,Female,In speech,0
12,3,District - Tawang,Rural,Age not stated,Female,In speech,0
12,3,District - Tawang,Urban,0-4,Female,In speech,1
12,3,District - Tawang,Urban,5-9,Female,In speech,1
12,3,District - Tawang,Urban,10-19,Female,In speech,4
12,3,District - Tawang,Urban,20-29,Female,In speech,1
12,3,District - Tawang,Urban,30-39,Female,In speech,1
12,3,District - Tawang,Urban,40-49,Female,In speech,0
12,3,District - Tawang,Urban,50-59,Female,In speech,0
12,3,District - Tawang,Urban,60-69,Female,In speech,0
12,3,District - Tawang,Urban,70-79,Female,In speech,0
12,3,District - Tawang,Urban,80-89,Female,In speech,0
12,3,District - Tawang,Urban,90+,Female,In speech,0
12,3,District - Tawang,Urban,Age not stated,Female,In speech,0
12,4,District - Tawang,Rural,0-4,Female,In speech,0
12,4,District - Tawang,Rural,5-9,Female,In speech,4
12,4,District - Tawang,Rural,10-19,Female,In speech,16
12,4,District - Tawang,Rural,20-29,Female,In speech,19
12,4,District - Tawang,Rural,30-39,Female,In speech,8
12,4,District - Tawang,Rural,40-49,Female,In speech,4
12,4,District - Tawang,Rural,50-59,Female,In speech,3
12,4,District - Tawang,Rural,60-69,Female,In speech,2
12,4,District - Tawang,Rural,70-79,Female,In speech,2
12,4,District - Tawang,Rural,80-89,Female,In speech,0
12,4,District - Tawang,Rural,90+,Female,In speech,0
12,4,District - Tawang,Rural,Age not stated,Female,In speech,0
12,4,District - Tawang,Urban,0-4,Female,In speech,2
12,4,District - Tawang,Urban,5-9,Female,In speech,4
12,4,District - Tawang,Urban,10-19,Female,In speech,9
12,4,District - Tawang,Urban,20-29,Female,In speech,5
12,4,District - Tawang,Urban,30-39,Female,In speech,7
12,4,District - Tawang,Urban,40-49,Female,In speech,1
12,4,District - Tawang,Urban,50-59,Female,In speech,4
12,4,District - Tawang,Urban,60-69,Female,In speech,0
12,4,District - Tawang,Urban,70-79,Female,In speech,0
12,4,District - Tawang,Urban,80-89,Female,In speech,0
12,4,District - Tawang,Urban,90+,Female,In speech,0
12,4,District - Tawang,Urban,Age not stated,Female,In speech,0
12,5,District - Tawang,Rural,0-4,Female,In speech,1
12,5,District - Tawang,Rural,5-9,Female,In speech,5
12,5,District - Tawang,Rural,10-19,Female,In speech,11
12,5,District - Tawang,Rural,20-29,Female,In speech,20
12,5,District - Tawang,Rural,30-39,Female,In speech,17
12,5,District - Tawang,Rural,40-49,Female,In speech,14
12,5,District - Tawang,Rural,50-59,Female,In speech,2
12,5,District - Tawang,Rural,60-69,Female,In speech,3
12,5,District - Tawang,Rural,70-79,Female,In speech,1
12,5,District - Tawang,Rural,80-89,Female,In speech,0
12,5,District - Tawang,Rural,90+,Female,In speech,0
12,5,District - Tawang,Rural,Age not stated,Female,In speech,0
12,5,District - Tawang,Urban,0-4,Female,In speech,0
12,5,District - Tawang,Urban,5-9,Female,In speech,0
12,5,District - Tawang,Urban,10-19,Female,In speech,1
12,5,District - Tawang,Urban,20-29,Female,In speech,1
12,5,District - Tawang,Urban,30-39,Female,In speech,0
12,5,District - Tawang,Urban,40-49,Female,In speech,0
12,5,District - Tawang,Urban,50-59,Female,In speech,0
12,5,District - Tawang,Urban,60-69,Female,In speech,0
12,5,District - Tawang,Urban,70-79,Female,In speech,0
12,5,District - Tawang,Urban,80-89,Female,In speech,0
12,5,District - Tawang,Urban,90+,Female,In speech,0
12,5,District - Tawang,Urban,Age not stated,Female,In speech,0
12,6,District - Tawang,Rural,0-4,Female,In speech,0
12,6,District - Tawang,Rural,5-9,Female,In speech,5
12,6,District - Tawang,Rural,10-19,Female,In speech,7
12,6,District - Tawang,Rural,20-29,Female,In speech,13
12,6,District - Tawang,Rural,30-39,Female,In speech,8
12,6,District - Tawang,Rural,40-49,Female,In speech,5
12,6,District - Tawang,Rural,50-59,Female,In speech,1
12,6,District - Tawang,Rural,60-69,Female,In speech,2
12,6,District - Tawang,Rural,70-79,Female,In speech,0
12,6,District - Tawang,Rural,80-89,Female,In speech,0
12,6,District - Tawang,Rural,90+,Female,In speech,0
12,6,District - Tawang,Rural,Age not stated,Female,In speech,0
12,6,District - Tawang,Urban,0-4,Female,In speech,0
12,6,District - Tawang,Urban,5-9,Female,In speech,1
12,6,District - Tawang,Urban,10-19,Female,In speech,2
12,6,District - Tawang,Urban,20-29,Female,In speech,1
12,6,District - Tawang,Urban,30-39,Female,In speech,1
12,6,District - Tawang,Urban,40-49,Female,In speech,0
12,6,District - Tawang,Urban,50-59,Female,In speech,1
12,6,District - Tawang,Urban,60-69,Female,In speech,0
12,6,District - Tawang,Urban,70-79,Female,In speech,0
12,6,District - Tawang,Urban,80-89,Female,In speech,0
12,6,District - Tawang,Urban,90+,Female,In speech,0
12,6,District - Tawang,Urban,Age not stated,Female,In speech,0
12,7,District - Tawang,Rural,0-4,Female,In speech,1
12,7,District - Tawang,Rural,5-9,Female,In speech,9
12,7,District - Tawang,Rural,10-19,Female,In speech,24
12,7,District - Tawang,Rural,20-29,Female,In speech,16
12,7,District - Tawang,Rural,30-39,Female,In speech,14
12,7,District - Tawang,Rural,40-49,Female,In speech,18
12,7,District - Tawang,Rural,50-59,Female,In speech,9
12,7,District - Tawang,Rural,60-69,Female,In speech,4
12,7,District - Tawang,Rural,70-79,Female,In speech,2
12,7,District - Tawang,Rural,80-89,Female,In speech,2
12,7,District - Tawang,Rural,90+,Female,In speech,1
12,7,District - Tawang,Rural,Age not stated,Female,In speech,0
12,7,District - Tawang,Urban,0-4,Female,In speech,0
12,7,District - Tawang,Urban,5-9,Female,In speech,0
12,7,District - Tawang,Urban,10-19,Female,In speech,2
12,7,District - Tawang,Urban,20-29,Female,In speech,2
12,7,District - Tawang,Urban,30-39,Female,In speech,0
12,7,District - Tawang,Urban,40-49,Female,In speech,4
12,7,District - Tawang,Urban,50-59,Female,In speech,0
12,7,District - Tawang,Urban,60-69,Female,In speech,1
12,7,District - Tawang,Urban,70-79,Female,In speech,0
12,7,District - Tawang,Urban,80-89,Female,In speech,0
12,7,District - Tawang,Urban,90+,Female,In speech,0
12,7,District - Tawang,Urban,Age not stated,Female,In speech,0
12,8,District - Tawang,Rural,0-4,Female,In speech,0
12,8,District - Tawang,Rural,5-9,Female,In speech,4
12,8,District - Tawang,Rural,10-19,Female,In speech,14
12,8,District - Tawang,Rural,20-29,Female,In speech,17
12,8,District - Tawang,Rural,30-39,Female,In speech,9
12,8,District - Tawang,Rural,40-49,Female,In speech,6
12,8,District - Tawang,Rural,50-59,Female,In speech,5
12,8,District - Tawang,Rural,60-69,Female,In speech,2
12,8,District - Tawang,Rural,70-79,Female,In speech,1
12,8,District - Tawang,Rural,80-89,Female,In speech,0
12,8,District - Tawang,Rural,90+,Female,In speech,1
12,8,District - Tawang,Rural,Age not stated,Female,In speech,0
12,8,District - Tawang,Urban,0-4,Female,In speech,0
12,8,District - Tawang,Urban,5-9,Female,In speech,0
12,8,District - Tawang,Urban,10-19,Female,In speech,1
12,8,District - Tawang,Urban,20-29,Female,In speech,1
12,8,District - Tawang,Urban,30-39,Female,In speech,0
12,8,District - Tawang,Urban,40-49,Female,In speech,2
12,8,District - Tawang,Urban,50-59,Female,In speech,0
12,8,District - Tawang,Urban,60-69,Female,In speech,1
12,8,District - Tawang,Urban,70-79,Female,In speech,0
12,8,District - Tawang,Urban,80-89,Female,In speech,0
12,8,District - Tawang,Urban,90+,Female,In speech,0
12,8,District - Tawang,Urban,Age not stated,Female,In speech,0
12,9,District - Tawang,Rural,0-4,Female,In speech,0
12,9,District - Tawang,Rural,5-9,Female,In speech,3
12,9,District - Tawang,Rural,10-19,Female,In speech,2
12,9,District - Tawang,Rural,20-29,Female,In speech,8
12,9,District - Tawang,Rural,30-39,Female,In speech,8
12,9,District - Tawang,Rural,40-49,Female,In speech,6
12,9,District - Tawang,Rural,50-59,Female,In speech,6
12,9,District - Tawang,Rural,60-69,Female,In speech,3
12,9,District - Tawang,Rural,70-79,Female,In speech,2
12,9,District - Tawang,Rural,80-89,Female,In speech,0
12,9,District - Tawang,Rural,90+,Female,In speech,0
12,9,District - Tawang,Rural,Age not stated,Female,In speech,0
12,9,District - Tawang,Urban,0-4,Female,In speech,0
12,9,District - Tawang,Urban,5-9,Female,In speech,0
12,9,District - Tawang,Urban,10-19,Female,In speech,0
12,9,District - Tawang,Urban,20-29,Female,In speech,0
12,9,District - Tawang,Urban,30-39,Female,In speech,0
12,9,District - Tawang,Urban,40-49,Female,In speech,0
12,9,District - Tawang,Urban,50-59,Female,In speech,0
12,9,District - Tawang,Urban,60-69,Female,In speech,0
12,9,District - Tawang,Urban,70-79,Female,In speech,0
12,9,District - Tawang,Urban,80-89,Female,In speech,0
12,9,District - Tawang,Urban,90+,Female,In speech,0
12,9,District - Tawang,Urban,Age not stated,Female,In speech,0
12,10,District - Tawang,Rural,0-4,Female,In speech,0
12,10,District - Tawang,Rural,5-9,Female,In speech,1
12,10,District - Tawang,Rural,10-19,Female,In speech,12
12,10,District - Tawang,Rural,20-29,Female,In speech,13
12,10,District - Tawang,Rural,30-39,Female,In speech,11
12,10,District - Tawang,Rural,40-49,Female,In speech,7
12,10,District - Tawang,Rural,50-59,Female,In speech,5
12,10,District - Tawang,Rural,60-69,Female,In speech,4
12,10,District - Tawang,Rural,70-79,Female,In speech,1
12,10,District - Tawang,Rural,80-89,Female,In speech,1
12,10,District - Tawang,Rural,90+,Female,In speech,0
12,10,District - Tawang,Rural,Age not stated,Female,In speech,0
12,10,District - Tawang,Urban,0-4,Female,In speech,0
12,10,District - Tawang,Urban,5-9,Female,In speech,2
12,10,District - Tawang,Urban,10-19,Female,In speech,0
12,10,District - Tawang,Urban,20-29,Female,In speech,3
12,10,District - Tawang,Urban,30-39,Female,In speech,0
12,10,District - Tawang,Urban,40-49,Female,In speech,0
12,10,District - Tawang,Urban,50-59,Female,In speech,1
12,10,District - Tawang,Urban,60-69,Female,In speech,1
12,10,District - Tawang,Urban,70-79,Female,In speech,1
12,10,District - Tawang,Urban,80-89,Female,In speech,0
12,10,District - Tawang,Urban,90+,Female,In speech,0
12,10,District - Tawang,Urban,Age not stated,Female,In speech,0
12,11,District - Tawang,Rural,0-4,Female,In speech,2
12,11,District - Tawang,Rural,5-9,Female,In speech,5
12,11,District - Tawang,Rural,10-19,Female,In speech,24
12,11,District - Tawang,Rural,20-29,Female,In speech,25
12,11,District - Tawang,Rural,30-39,Female,In speech,13
12,11,District - Tawang,Rural,40-49,Female,In speech,11
12,11,District - Tawang,Rural,50-59,Female,In speech,4
12,11,District - Tawang,Rural,60-69,Female,In speech,6
12,11,District - Tawang,Rural,70-79,Female,In speech,3
12,11,District - Tawang,Rural,80-89,Female,In speech,0
12,11,District - Tawang,Rural,90+,Female,In speech,0
12,11,District - Tawang,Rural,Age not stated,Female,In speech,0
12,11,District - Tawang,Urban,0-4,Female,In speech,0
12,11,District - Tawang,Urban,5-9,Female,In speech,3
12,11,District - Tawang,Urban,10-19,Female,In speech,6
12,11,District - Tawang,Urban,20-29,Female,In speech,8
12,11,District - Tawang,Urban,30-39,Female,In speech,1
12,11,District - Tawang,Urban,40-49,Female,In speech,2
12,11,District - Tawang,Urban,50-59,Female,In speech,0
12,11,District - Tawang,Urban,60-69,Female,In speech,0
12,11,District - Tawang,Urban,70-79,Female,In speech,0
12,11,District - Tawang,Urban,80-89,Female,In speech,1
12,11,District - Tawang,Urban,90+,Female,In speech,0
12,11,District - Tawang,Urban,Age not stated,Female,In speech,0
12,12,District - Tawang,Rural,0-4,Female,In speech,4
12,12,District - Tawang,Rural,5-9,Female,In speech,8
12,12,District - Tawang,Rural,10-19,Female,In speech,28
12,12,District - Tawang,Rural,20-29,Female,In speech,17
12,12,District - Tawang,Rural,30-39,Female,In speech,30
12,12,District - Tawang,Rural,40-49,Female,In speech,15
12,12,District - Tawang,Rural,50-59,Female,In speech,4
12,12,District - Tawang,Rural,60-69,Female,In speech,6
12,12,District - Tawang,Rural,70-79,Female,In speech,0
12,12,District - Tawang,Rural,80-89,Female,In speech,1
12,12,District - Tawang,Rural,90+,Female,In speech,0
12,12,District - Tawang,Rural,Age not stated,Female,In speech,0
12,12,District - Tawang,Urban,0-4,Female,In speech,0
12,12,District - Tawang,Urban,5-9,Female,In speech,0
12,12,District - Tawang,Urban,10-19,Female,In speech,0
12,12,District - Tawang,Urban,20-29,Female,In speech,2
12,12,District - Tawang,Urban,30-39,Female,In speech,0
12,12,District - Tawang,Urban,40-49,Female,In speech,0
12,12,District - Tawang,Urban,50-59,Female,In speech,0
12,12,District - Tawang,Urban,60-69,Female,In speech,1
12,12,District - Tawang,Urban,70-79,Female,In speech,0
12,12,District - Tawang,Urban,80-89,Female,In speech,0
12,12,District - Tawang,Urban,90+,Female,In speech,0
12,12,District - Tawang,Urban,Age not stated,Female,In speech,0
12,13,District - Tawang,Rural,0-4,Female,In speech,0
12,13,District - Tawang,Rural,5-9,Female,In speech,6
12,13,District - Tawang,Rural,10-19,Female,In speech,12
12,13,District - Tawang,Rural,20-29,Female,In speech,11
12,13,District - Tawang,Rural,30-39,Female,In speech,17
12,13,District - Tawang,Rural,40-49,Female,In speech,9
12,13,District - Tawang,Rural,50-59,Female,In speech,4
12,13,District - Tawang,Rural,60-69,Female,In speech,5
12,13,District - Tawang,Rural,70-79,Female,In speech,1
12,13,District - Tawang,Rural,80-89,Female,In speech,0
12,13,District - Tawang,Rural,90+,Female,In speech,0
12,13,District - Tawang,Rural,Age not stated,Female,In speech,0
12,13,District - Tawang,Urban,0-4,Female,In speech,0
12,13,District - Tawang,Urban,5-9,Female,In speech,0
12,13,District - Tawang,Urban,10-19,Female,In speech,3
12,13,District - Tawang,Urban,20-29,Female,In speech,1
12,13,District - Tawang,Urban,30-39,Female,In speech,0
12,13,District - Tawang,Urban,40-49,Female,In speech,1
12,13,District - Tawang,Urban,50-59,Female,In speech,0
12,13,District - Tawang,Urban,60-69,Female,In speech,0
12,13,District - Tawang,Urban,70-79,Female,In speech,0
12,13,District - Tawang,Urban,80-89,Female,In speech,0
12,13,District - Tawang,Urban,90+,Female,In speech,0
12,13,District - Tawang,Urban,Age not stated,Female,In speech,0
12,1,District - Tawang,Rural,0-4,Male,In hearing,2
12,1,District - Tawang,Rural,5-9,Male,In hearing,10
12,1,District - Tawang,Rural,10-19,Male,In hearing,12
12,1,District - Tawang,Rural,20-29,Male,In hearing,2
12,1,District - Tawang,Rural,30-39,Male,In hearing,6
12,1,District - Tawang,Rural,40-49,Male,In hearing,11
12,1,District - Tawang,Rural,50-59,Male,In hearing,13
12,1,District - Tawang,Rural,60-69,Male,In hearing,25
12,1,District - Tawang,Rural,70-79,Male,In hearing,12
12,1,District - Tawang,Rural,80-89,Male,In hearing,11
12,1,District - Tawang,Rural,90+,Male,In hearing,1
12,1,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,1,District - Tawang,Urban,0-4,Male,In hearing,0
12,1,District - Tawang,Urban,5-9,Male,In hearing,0
12,1,District - Tawang,Urban,10-19,Male,In hearing,2
12,1,District - Tawang,Urban,20-29,Male,In hearing,0
12,1,District - Tawang,Urban,30-39,Male,In hearing,0
12,1,District - Tawang,Urban,40-49,Male,In hearing,0
12,1,District - Tawang,Urban,50-59,Male,In hearing,0
12,1,District - Tawang,Urban,60-69,Male,In hearing,0
12,1,District - Tawang,Urban,70-79,Male,In hearing,0
12,1,District - Tawang,Urban,80-89,Male,In hearing,0
12,1,District - Tawang,Urban,90+,Male,In hearing,0
12,1,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,2,District - Tawang,Rural,0-4,Male,In hearing,1
12,2,District - Tawang,Rural,5-9,Male,In hearing,4
12,2,District - Tawang,Rural,10-19,Male,In hearing,11
12,2,District - Tawang,Rural,20-29,Male,In hearing,15
12,2,District - Tawang,Rural,30-39,Male,In hearing,16
12,2,District - Tawang,Rural,40-49,Male,In hearing,26
12,2,District - Tawang,Rural,50-59,Male,In hearing,27
12,2,District - Tawang,Rural,60-69,Male,In hearing,34
12,2,District - Tawang,Rural,70-79,Male,In hearing,12
12,2,District - Tawang,Rural,80-89,Male,In hearing,7
12,2,District - Tawang,Rural,90+,Male,In hearing,1
12,2,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,2,District - Tawang,Urban,0-4,Male,In hearing,0
12,2,District - Tawang,Urban,5-9,Male,In hearing,0
12,2,District - Tawang,Urban,10-19,Male,In hearing,0
12,2,District - Tawang,Urban,20-29,Male,In hearing,1
12,2,District - Tawang,Urban,30-39,Male,In hearing,1
12,2,District - Tawang,Urban,40-49,Male,In hearing,1
12,2,District - Tawang,Urban,50-59,Male,In hearing,2
12,2,District - Tawang,Urban,60-69,Male,In hearing,2
12,2,District - Tawang,Urban,70-79,Male,In hearing,0
12,2,District - Tawang,Urban,80-89,Male,In hearing,0
12,2,District - Tawang,Urban,90+,Male,In hearing,0
12,2,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,3,District - Tawang,Rural,0-4,Male,In hearing,8
12,3,District - Tawang,Rural,5-9,Male,In hearing,15
12,3,District - Tawang,Rural,10-19,Male,In hearing,16
12,3,District - Tawang,Rural,20-29,Male,In hearing,9
12,3,District - Tawang,Rural,30-39,Male,In hearing,15
12,3,District - Tawang,Rural,40-49,Male,In hearing,19
12,3,District - Tawang,Rural,50-59,Male,In hearing,9
12,3,District - Tawang,Rural,60-69,Male,In hearing,16
12,3,District - Tawang,Rural,70-79,Male,In hearing,6
12,3,District - Tawang,Rural,80-89,Male,In hearing,0
12,3,District - Tawang,Rural,90+,Male,In hearing,0
12,3,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,3,District - Tawang,Urban,0-4,Male,In hearing,0
12,3,District - Tawang,Urban,5-9,Male,In hearing,4
12,3,District - Tawang,Urban,10-19,Male,In hearing,4
12,3,District - Tawang,Urban,20-29,Male,In hearing,2
12,3,District - Tawang,Urban,30-39,Male,In hearing,3
12,3,District - Tawang,Urban,40-49,Male,In hearing,0
12,3,District - Tawang,Urban,50-59,Male,In hearing,1
12,3,District - Tawang,Urban,60-69,Male,In hearing,1
12,3,District - Tawang,Urban,70-79,Male,In hearing,0
12,3,District - Tawang,Urban,80-89,Male,In hearing,0
12,3,District - Tawang,Urban,90+,Male,In hearing,0
12,3,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,4,District - Tawang,Rural,0-4,Male,In hearing,1
12,4,District - Tawang,Rural,5-9,Male,In hearing,7
12,4,District - Tawang,Rural,10-19,Male,In hearing,20
12,4,District - Tawang,Rural,20-29,Male,In hearing,9
12,4,District - Tawang,Rural,30-39,Male,In hearing,9
12,4,District - Tawang,Rural,40-49,Male,In hearing,6
12,4,District - Tawang,Rural,50-59,Male,In hearing,5
12,4,District - Tawang,Rural,60-69,Male,In hearing,5
12,4,District - Tawang,Rural,70-79,Male,In hearing,2
12,4,District - Tawang,Rural,80-89,Male,In hearing,1
12,4,District - Tawang,Rural,90+,Male,In hearing,3
12,4,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,4,District - Tawang,Urban,0-4,Male,In hearing,2
12,4,District - Tawang,Urban,5-9,Male,In hearing,0
12,4,District - Tawang,Urban,10-19,Male,In hearing,2
12,4,District - Tawang,Urban,20-29,Male,In hearing,3
12,4,District - Tawang,Urban,30-39,Male,In hearing,4
12,4,District - Tawang,Urban,40-49,Male,In hearing,1
12,4,District - Tawang,Urban,50-59,Male,In hearing,2
12,4,District - Tawang,Urban,60-69,Male,In hearing,3
12,4,District - Tawang,Urban,70-79,Male,In hearing,0
12,4,District - Tawang,Urban,80-89,Male,In hearing,1
12,4,District - Tawang,Urban,90+,Male,In hearing,0
12,4,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,5,District - Tawang,Rural,0-4,Male,In hearing,2
12,5,District - Tawang,Rural,5-9,Male,In hearing,8
12,5,District - Tawang,Rural,10-19,Male,In hearing,13
12,5,District - Tawang,Rural,20-29,Male,In hearing,17
12,5,District - Tawang,Rural,30-39,Male,In hearing,13
12,5,District - Tawang,Rural,40-49,Male,In hearing,16
12,5,District - Tawang,Rural,50-59,Male,In hearing,14
12,5,District - Tawang,Rural,60-69,Male,In hearing,14
12,5,District - Tawang,Rural,70-79,Male,In hearing,9
12,5,District - Tawang,Rural,80-89,Male,In hearing,5
12,5,District - Tawang,Rural,90+,Male,In hearing,0
12,5,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,5,District - Tawang,Urban,0-4,Male,In hearing,0
12,5,District - Tawang,Urban,5-9,Male,In hearing,1
12,5,District - Tawang,Urban,10-19,Male,In hearing,0
12,5,District - Tawang,Urban,20-29,Male,In hearing,0
12,5,District - Tawang,Urban,30-39,Male,In hearing,0
12,5,District - Tawang,Urban,40-49,Male,In hearing,1
12,5,District - Tawang,Urban,50-59,Male,In hearing,0
12,5,District - Tawang,Urban,60-69,Male,In hearing,1
12,5,District - Tawang,Urban,70-79,Male,In hearing,0
12,5,District - Tawang,Urban,80-89,Male,In hearing,0
12,5,District - Tawang,Urban,90+,Male,In hearing,0
12,5,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,6,District - Tawang,Rural,0-4,Male,In hearing,1
12,6,District - Tawang,Rural,5-9,Male,In hearing,0
12,6,District - Tawang,Rural,10-19,Male,In hearing,11
12,6,District - Tawang,Rural,20-29,Male,In hearing,12
12,6,District - Tawang,Rural,30-39,Male,In hearing,6
12,6,District - Tawang,Rural,40-49,Male,In hearing,18
12,6,District - Tawang,Rural,50-59,Male,In hearing,8
12,6,District - Tawang,Rural,60-69,Male,In hearing,7
12,6,District - Tawang,Rural,70-79,Male,In hearing,3
12,6,District - Tawang,Rural,80-89,Male,In hearing,1
12,6,District - Tawang,Rural,90+,Male,In hearing,0
12,6,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,6,District - Tawang,Urban,0-4,Male,In hearing,0
12,6,District - Tawang,Urban,5-9,Male,In hearing,1
12,6,District - Tawang,Urban,10-19,Male,In hearing,1
12,6,District - Tawang,Urban,20-29,Male,In hearing,0
12,6,District - Tawang,Urban,30-39,Male,In hearing,1
12,6,District - Tawang,Urban,40-49,Male,In hearing,3
12,6,District - Tawang,Urban,50-59,Male,In hearing,1
12,6,District - Tawang,Urban,60-69,Male,In hearing,1
12,6,District - Tawang,Urban,70-79,Male,In hearing,0
12,6,District - Tawang,Urban,80-89,Male,In hearing,0
12,6,District - Tawang,Urban,90+,Male,In hearing,0
12,6,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,7,District - Tawang,Rural,0-4,Male,In hearing,3
12,7,District - Tawang,Rural,5-9,Male,In hearing,6
12,7,District - Tawang,Rural,10-19,Male,In hearing,9
12,7,District - Tawang,Rural,20-29,Male,In hearing,10
12,7,District - Tawang,Rural,30-39,Male,In hearing,16
12,7,District - Tawang,Rural,40-49,Male,In hearing,30
12,7,District - Tawang,Rural,50-59,Male,In hearing,29
12,7,District - Tawang,Rural,60-69,Male,In hearing,27
12,7,District - Tawang,Rural,70-79,Male,In hearing,16
12,7,District - Tawang,Rural,80-89,Male,In hearing,2
12,7,District - Tawang,Rural,90+,Male,In hearing,0
12,7,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,7,District - Tawang,Urban,0-4,Male,In hearing,0
12,7,District - Tawang,Urban,5-9,Male,In hearing,2
12,7,District - Tawang,Urban,10-19,Male,In hearing,2
12,7,District - Tawang,Urban,20-29,Male,In hearing,2
12,7,District - Tawang,Urban,30-39,Male,In hearing,1
12,7,District - Tawang,Urban,40-49,Male,In hearing,2
12,7,District - Tawang,Urban,50-59,Male,In hearing,2
12,7,District - Tawang,Urban,60-69,Male,In hearing,1
12,7,District - Tawang,Urban,70-79,Male,In hearing,0
12,7,District - Tawang,Urban,80-89,Male,In hearing,0
12,7,District - Tawang,Urban,90+,Male,In hearing,0
12,7,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,8,District - Tawang,Rural,0-4,Male,In hearing,6
12,8,District - Tawang,Rural,5-9,Male,In hearing,2
12,8,District - Tawang,Rural,10-19,Male,In hearing,15
12,8,District - Tawang,Rural,20-29,Male,In hearing,13
12,8,District - Tawang,Rural,30-39,Male,In hearing,15
12,8,District - Tawang,Rural,40-49,Male,In hearing,15
12,8,District - Tawang,Rural,50-59,Male,In hearing,29
12,8,District - Tawang,Rural,60-69,Male,In hearing,25
12,8,District - Tawang,Rural,70-79,Male,In hearing,19
12,8,District - Tawang,Rural,80-89,Male,In hearing,3
12,8,District - Tawang,Rural,90+,Male,In hearing,0
12,8,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,8,District - Tawang,Urban,0-4,Male,In hearing,0
12,8,District - Tawang,Urban,5-9,Male,In hearing,0
12,8,District - Tawang,Urban,10-19,Male,In hearing,1
12,8,District - Tawang,Urban,20-29,Male,In hearing,3
12,8,District - Tawang,Urban,30-39,Male,In hearing,3
12,8,District - Tawang,Urban,40-49,Male,In hearing,3
12,8,District - Tawang,Urban,50-59,Male,In hearing,2
12,8,District - Tawang,Urban,60-69,Male,In hearing,1
12,8,District - Tawang,Urban,70-79,Male,In hearing,0
12,8,District - Tawang,Urban,80-89,Male,In hearing,1
12,8,District - Tawang,Urban,90+,Male,In hearing,0
12,8,District - Tawang,Urban,Age not stated,Male,In hearing,0
12,9,District - Tawang,Rural,0-4,Male,In hearing,0
12,9,District - Tawang,Rural,5-9,Male,In hearing,1
12,9,District - Tawang,Rural,10-19,Male,In hearing,5
12,9,District - Tawang,Rural,20-29,Male,In hearing,6
12,9,District - Tawang,Rural,30-39,Male,In hearing,18
12,9,District - Tawang,Rural,40-49,Male,In hearing,7
12,9,District - Tawang,Rural,50-59,Male,In hearing,13
12,9,District - Tawang,Rural,60-69,Male,In hearing,18
12,9,District - Tawang,Rural,70-79,Male,In hearing,12
12,9,District - Tawang,Rural,80-89,Male,In hearing,9
12,9,District - Tawang,Rural,90+,Male,In hearing,1
12,9,District - Tawang,Rural,Age not stated,Male,In hearing,0
12,9,District - Tawang,Urban,0-4,Male,In hearing,0
12,9,District - Tawang,Urban,5-9,Male,In hearing,0
12,9,District - Tawang,Urban,10-19,Male,In hearing,0
12,9,District - Tawang,Urban,20-29,Male,In hearing,0
12,9,District - Tawang,Urban,30-39,Male,In hearing,0
