Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,12,12,0,District - Changlang  12,Rural,Age not stated,2,0,0,0,0,0,0,0,0,0
C4920,12,12,0,District - Changlang  12,Urban,0-4,9,3,0,0,0,0,0,1,0,2
C4920,12,12,0,District - Changlang  12,Urban,5-9,5,12,1,0,1,0,2,1,2,0
C4920,12,12,0,District - Changlang  12,Urban,10-19,15,10,4,0,0,1,7,6,2,0
C4920,12,12,0,District - Changlang  12,Urban,20-29,22,10,1,2,2,1,3,1,0,1
C4920,12,12,0,District - Changlang  12,Urban,30-39,26,10,0,0,0,0,2,4,0,1
C4920,12,12,0,District - Changlang  12,Urban,40-49,12,2,1,0,1,0,2,3,0,0
C4920,12,12,0,District - Changlang  12,Urban,50-59,4,2,1,0,1,1,0,1,1,0
C4920,12,12,0,District - Changlang  12,Urban,60-69,0,0,0,1,1,0,0,0,0,0
C4920,12,12,0,District - Changlang  12,Urban,70-79,1,0,0,0,2,1,0,0,0,0
C4920,12,12,0,District - Changlang  12,Urban,80-89,0,0,0,0,0,1,0,2,0,1
C4920,12,12,0,District - Changlang  12,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,12,0,District - Changlang  12,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,12,13,0,District - Tirap  13,Rural,0-4,61,58,2,0,1,0,7,3,2,1
C4920,12,13,0,District - Tirap  13,Rural,5-9,68,55,11,6,7,6,8,10,6,5
C4920,12,13,0,District - Tirap  13,Rural,10-19,112,85,17,12,7,7,27,22,8,7
C4920,12,13,0,District - Tirap  13,Rural,20-29,62,69,18,11,8,6,32,12,10,12
C4920,12,13,0,District - Tirap  13,Rural,30-39,81,54,17,17,15,6,27,14,13,7
C4920,12,13,0,District - Tirap  13,Rural,40-49,58,36,15,9,14,10,23,7,7,2
C4920,12,13,0,District - Tirap  13,Rural,50-59,29,28,2,4,11,10,21,13,4,8
C4920,12,13,0,District - Tirap  13,Rural,60-69,35,28,1,5,18,11,20,8,3,2
C4920,12,13,0,District - Tirap  13,Rural,70-79,11,17,1,1,11,5,8,8,1,1
C4920,12,13,0,District - Tirap  13,Rural,80-89,15,8,0,0,14,8,6,4,0,3
C4920,12,13,0,District - Tirap  13,Rural,90+,3,1,0,0,11,6,1,2,0,0
C4920,12,13,0,District - Tirap  13,Rural,Age not stated,0,0,0,0,1,1,0,0,2,0
C4920,12,13,0,District - Tirap  13,Urban,0-4,4,4,1,0,0,0,1,1,0,0
C4920,12,13,0,District - Tirap  13,Urban,5-9,8,14,2,0,1,1,1,1,0,0
C4920,12,13,0,District - Tirap  13,Urban,10-19,20,12,1,3,0,2,7,4,1,1
C4920,12,13,0,District - Tirap  13,Urban,20-29,15,12,1,1,0,0,2,1,5,2
C4920,12,13,0,District - Tirap  13,Urban,30-39,13,12,0,0,0,1,3,0,0,4
C4920,12,13,0,District - Tirap  13,Urban,40-49,13,3,1,1,0,0,6,0,2,2
C4920,12,13,0,District - Tirap  13,Urban,50-59,7,1,0,0,1,0,1,0,2,0
C4920,12,13,0,District - Tirap  13,Urban,60-69,1,0,0,0,0,0,0,0,0,0
C4920,12,13,0,District - Tirap  13,Urban,70-79,1,0,0,0,1,0,0,0,0,0
C4920,12,13,0,District - Tirap  13,Urban,80-89,0,0,0,0,1,0,0,0,0,0
C4920,12,13,0,District - Tirap  13,Urban,90+,1,0,0,0,0,0,0,2,0,0
C4920,12,13,0,District - Tirap  13,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
