State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
24,7,Rural,10-19,GUJARAT,Ahmadabad,Male,In seeing,393
24,7,Rural,20-29,GUJARAT,Ahmadabad,Male,In seeing,250
24,7,Rural,30-39,GUJARAT,Ahmadabad,Male,In seeing,239
24,7,Rural,40-49,GUJARAT,Ahmadabad,Male,In seeing,255
24,7,Rural,50-59,GUJARAT,Ahmadabad,Male,In seeing,232
24,7,Rural,60-69,GUJARAT,Ahmadabad,Male,In seeing,248
24,7,Rural,70-79,GUJARAT,Ahmadabad,Male,In seeing,164
24,7,Rural,80-89,GUJARAT,Ahmadabad,Male,In seeing,62
24,7,Rural,90+,GUJARAT,Ahmadabad,Male,In seeing,19
24,7,Rural,Age Not Stated,GUJARAT,Ahmadabad,Male,In seeing,3
24,7,Urban,0-4,GUJARAT,Ahmadabad,Male,In seeing,1922
24,7,Urban,5-9,GUJARAT,Ahmadabad,Male,In seeing,2116
24,7,Urban,10-19,GUJARAT,Ahmadabad,Male,In seeing,5022
24,7,Urban,20-29,GUJARAT,Ahmadabad,Male,In seeing,5004
24,7,Urban,30-39,GUJARAT,Ahmadabad,Male,In seeing,4267
24,7,Urban,40-49,GUJARAT,Ahmadabad,Male,In seeing,3629
24,7,Urban,50-59,GUJARAT,Ahmadabad,Male,In seeing,3041
24,7,Urban,60-69,GUJARAT,Ahmadabad,Male,In seeing,1870
24,7,Urban,70-79,GUJARAT,Ahmadabad,Male,In seeing,901
24,7,Urban,80-89,GUJARAT,Ahmadabad,Male,In seeing,261
24,7,Urban,90+,GUJARAT,Ahmadabad,Male,In seeing,81
24,7,Urban,Age Not Stated,GUJARAT,Ahmadabad,Male,In seeing,37
24,8,Rural,0-4,GUJARAT,Surendranagar,Male,In seeing,48
24,8,Rural,5-9,GUJARAT,Surendranagar,Male,In seeing,142
24,8,Rural,10-19,GUJARAT,Surendranagar,Male,In seeing,369
24,8,Rural,20-29,GUJARAT,Surendranagar,Male,In seeing,202
24,8,Rural,30-39,GUJARAT,Surendranagar,Male,In seeing,242
24,8,Rural,40-49,GUJARAT,Surendranagar,Male,In seeing,201
24,8,Rural,50-59,GUJARAT,Surendranagar,Male,In seeing,234
24,8,Rural,60-69,GUJARAT,Surendranagar,Male,In seeing,281
24,8,Rural,70-79,GUJARAT,Surendranagar,Male,In seeing,262
24,8,Rural,80-89,GUJARAT,Surendranagar,Male,In seeing,127
24,8,Rural,90+,GUJARAT,Surendranagar,Male,In seeing,31
24,8,Rural,Age Not Stated,GUJARAT,Surendranagar,Male,In seeing,5
24,8,Urban,0-4,GUJARAT,Surendranagar,Male,In seeing,25
24,8,Urban,5-9,GUJARAT,Surendranagar,Male,In seeing,50
24,8,Urban,10-19,GUJARAT,Surendranagar,Male,In seeing,113
24,8,Urban,20-29,GUJARAT,Surendranagar,Male,In seeing,96
24,8,Urban,30-39,GUJARAT,Surendranagar,Male,In seeing,86
24,8,Urban,40-49,GUJARAT,Surendranagar,Male,In seeing,101
24,8,Urban,50-59,GUJARAT,Surendranagar,Male,In seeing,105
24,8,Urban,60-69,GUJARAT,Surendranagar,Male,In seeing,99
24,8,Urban,70-79,GUJARAT,Surendranagar,Male,In seeing,64
24,8,Urban,80-89,GUJARAT,Surendranagar,Male,In seeing,25
24,8,Urban,90+,GUJARAT,Surendranagar,Male,In seeing,4
24,8,Urban,Age Not Stated,GUJARAT,Surendranagar,Male,In seeing,5
24,9,Rural,0-4,GUJARAT,Rajkot,Male,In seeing,60
24,9,Rural,5-9,GUJARAT,Rajkot,Male,In seeing,111
24,9,Rural,10-19,GUJARAT,Rajkot,Male,In seeing,222
24,9,Rural,20-29,GUJARAT,Rajkot,Male,In seeing,203
24,9,Rural,30-39,GUJARAT,Rajkot,Male,In seeing,196
24,9,Rural,40-49,GUJARAT,Rajkot,Male,In seeing,222
24,9,Rural,50-59,GUJARAT,Rajkot,Male,In seeing,191
24,9,Rural,60-69,GUJARAT,Rajkot,Male,In seeing,286
24,9,Rural,70-79,GUJARAT,Rajkot,Male,In seeing,193
24,9,Rural,80-89,GUJARAT,Rajkot,Male,In seeing,116
24,9,Rural,90+,GUJARAT,Rajkot,Male,In seeing,23
24,9,Rural,Age Not Stated,GUJARAT,Rajkot,Male,In seeing,7
24,9,Urban,0-4,GUJARAT,Rajkot,Male,In seeing,107
24,9,Urban,5-9,GUJARAT,Rajkot,Male,In seeing,165
24,9,Urban,10-19,GUJARAT,Rajkot,Male,In seeing,391
24,9,Urban,20-29,GUJARAT,Rajkot,Male,In seeing,399
24,9,Urban,30-39,GUJARAT,Rajkot,Male,In seeing,355
24,9,Urban,40-49,GUJARAT,Rajkot,Male,In seeing,387
24,9,Urban,50-59,GUJARAT,Rajkot,Male,In seeing,397
24,9,Urban,60-69,GUJARAT,Rajkot,Male,In seeing,330
24,9,Urban,70-79,GUJARAT,Rajkot,Male,In seeing,236
24,9,Urban,80-89,GUJARAT,Rajkot,Male,In seeing,86
24,9,Urban,90+,GUJARAT,Rajkot,Male,In seeing,25
24,9,Urban,Age Not Stated,GUJARAT,Rajkot,Male,In seeing,17
24,10,Rural,0-4,GUJARAT,Jamnagar,Male,In seeing,74
24,10,Rural,5-9,GUJARAT,Jamnagar,Male,In seeing,114
24,10,Rural,10-19,GUJARAT,Jamnagar,Male,In seeing,277
24,10,Rural,20-29,GUJARAT,Jamnagar,Male,In seeing,225
24,10,Rural,30-39,GUJARAT,Jamnagar,Male,In seeing,224
24,10,Rural,40-49,GUJARAT,Jamnagar,Male,In seeing,221
24,10,Rural,50-59,GUJARAT,Jamnagar,Male,In seeing,299
24,10,Rural,60-69,GUJARAT,Jamnagar,Male,In seeing,305
24,10,Rural,70-79,GUJARAT,Jamnagar,Male,In seeing,265
24,10,Rural,80-89,GUJARAT,Jamnagar,Male,In seeing,146
24,10,Rural,90+,GUJARAT,Jamnagar,Male,In seeing,37
24,10,Rural,Age Not Stated,GUJARAT,Jamnagar,Male,In seeing,7
