State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
30,1,Rural,80-89, GOA, North Goa,Male,In hearing,15
30,1,Rural,90+, GOA, North Goa,Male,In hearing,4
30,1,Rural,Age not stated, GOA, North Goa,Male,In hearing,0
30,1,Urban,0-4, GOA, North Goa,Male,In hearing,1
30,1,Urban,5-9, GOA, North Goa,Male,In hearing,2
30,1,Urban,10-19, GOA, North Goa,Male,In hearing,11
30,1,Urban,20-29, GOA, North Goa,Male,In hearing,7
30,1,Urban,30-39, GOA, North Goa,Male,In hearing,5
30,1,Urban,40-49, GOA, North Goa,Male,In hearing,8
30,1,Urban,50-59, GOA, North Goa,Male,In hearing,10
30,1,Urban,60-69, GOA, North Goa,Male,In hearing,9
30,1,Urban,70-79, GOA, North Goa,Male,In hearing,10
30,1,Urban,80-89, GOA, North Goa,Male,In hearing,10
30,1,Urban,90+, GOA, North Goa,Male,In hearing,3
30,1,Urban,Age not stated, GOA, North Goa,Male,In hearing,0
30,2,Rural,0-4, GOA, South Goa,Male,In hearing,2
30,2,Rural,5-9, GOA, South Goa,Male,In hearing,1
30,2,Rural,10-19, GOA, South Goa,Male,In hearing,22
30,2,Rural,20-29, GOA, South Goa,Male,In hearing,13
30,2,Rural,30-39, GOA, South Goa,Male,In hearing,10
30,2,Rural,40-49, GOA, South Goa,Male,In hearing,16
30,2,Rural,50-59, GOA, South Goa,Male,In hearing,13
30,2,Rural,60-69, GOA, South Goa,Male,In hearing,14
30,2,Rural,70-79, GOA, South Goa,Male,In hearing,18
30,2,Rural,80-89, GOA, South Goa,Male,In hearing,22
30,2,Rural,90+, GOA, South Goa,Male,In hearing,1
30,2,Rural,Age not stated, GOA, South Goa,Male,In hearing,0
30,2,Urban,0-4, GOA, South Goa,Male,In hearing,2
30,2,Urban,5-9, GOA, South Goa,Male,In hearing,5
30,2,Urban,10-19, GOA, South Goa,Male,In hearing,10
30,2,Urban,20-29, GOA, South Goa,Male,In hearing,12
30,2,Urban,30-39, GOA, South Goa,Male,In hearing,11
30,2,Urban,40-49, GOA, South Goa,Male,In hearing,6
