Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,2,11,0,District - Shimla  11,Urban,5-9,85,59,16,5,0,0,17,6,11,3
C4920,2,11,0,District - Shimla  11,Urban,10-19,203,158,51,36,7,7,28,16,30,26
C4920,2,11,0,District - Shimla  11,Urban,20-29,252,190,20,13,6,2,36,30,32,23
C4920,2,11,0,District - Shimla  11,Urban,30-39,251,159,14,5,5,3,37,20,23,16
C4920,2,11,0,District - Shimla  11,Urban,40-49,236,87,9,5,3,3,40,22,28,15
C4920,2,11,0,District - Shimla  11,Urban,50-59,141,63,5,2,5,3,31,13,16,6
C4920,2,11,0,District - Shimla  11,Urban,60-69,52,36,4,5,8,10,17,16,1,4
C4920,2,11,0,District - Shimla  11,Urban,70-79,26,19,2,0,5,3,14,6,0,2
C4920,2,11,0,District - Shimla  11,Urban,80-89,9,7,0,1,3,5,5,7,0,2
C4920,2,11,0,District - Shimla  11,Urban,90+,3,3,2,0,0,4,1,0,1,0
C4920,2,11,0,District - Shimla  11,Urban,Age not stated,4,1,0,0,0,0,0,1,0,4
C4920,2,12,0,District - Kinnaur  12,Rural,0-4,43,38,2,0,0,1,3,3,1,1
C4920,2,12,0,District - Kinnaur  12,Rural,5-9,49,39,7,5,1,1,7,15,2,1
C4920,2,12,0,District - Kinnaur  12,Rural,10-19,110,108,10,7,7,2,36,27,6,7
C4920,2,12,0,District - Kinnaur  12,Rural,20-29,117,87,15,4,10,6,39,34,11,6
C4920,2,12,0,District - Kinnaur  12,Rural,30-39,122,61,14,15,17,17,42,20,12,6
C4920,2,12,0,District - Kinnaur  12,Rural,40-49,85,55,14,29,21,35,33,20,8,7
C4920,2,12,0,District - Kinnaur  12,Rural,50-59,63,37,25,23,39,37,27,29,8,5
C4920,2,12,0,District - Kinnaur  12,Rural,60-69,72,66,12,32,48,39,27,29,5,2
C4920,2,12,0,District - Kinnaur  12,Rural,70-79,56,72,10,7,34,26,19,21,3,1
C4920,2,12,0,District - Kinnaur  12,Rural,80-89,39,44,2,2,15,26,12,18,0,0
C4920,2,12,0,District - Kinnaur  12,Rural,90+,11,17,0,1,7,10,3,6,0,0
C4920,2,12,0,District - Kinnaur  12,Rural,Age not stated,2,2,0,0,0,0,2,0,0,0
C4920,2,12,0,District - Kinnaur  12,Urban,0-4,0,0,0,0,0,0,0,0,0,0
C4920,2,12,0,District - Kinnaur  12,Urban,5-9,0,0,0,0,0,0,0,0,0,0
C4920,2,12,0,District - Kinnaur  12,Urban,10-19,0,0,0,0,0,0,0,0,0,0
C4920,2,12,0,District - Kinnaur  12,Urban,20-29,0,0,0,0,0,0,0,0,0,0
