Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,18,12,0,District - Lakhimpur  12,Urban,0-4,17,15,1,2,1,0,8,5,0,1
C4920,18,12,0,District - Lakhimpur  12,Urban,5-9,19,13,14,5,1,2,8,6,4,2
C4920,18,12,0,District - Lakhimpur  12,Urban,10-19,52,57,21,11,10,0,29,15,5,14
C4920,18,12,0,District - Lakhimpur  12,Urban,20-29,31,39,11,10,5,5,16,5,13,9
C4920,18,12,0,District - Lakhimpur  12,Urban,30-39,44,23,9,1,3,8,16,3,8,10
C4920,18,12,0,District - Lakhimpur  12,Urban,40-49,35,13,5,3,2,2,21,5,6,6
C4920,18,12,0,District - Lakhimpur  12,Urban,50-59,15,10,5,7,3,7,15,5,5,0
C4920,18,12,0,District - Lakhimpur  12,Urban,60-69,13,10,2,1,7,7,13,4,3,1
C4920,18,12,0,District - Lakhimpur  12,Urban,70-79,11,14,2,0,2,0,8,8,1,3
C4920,18,12,0,District - Lakhimpur  12,Urban,80-89,5,7,0,0,0,2,2,1,0,1
C4920,18,12,0,District - Lakhimpur  12,Urban,90+,0,2,0,0,0,1,0,0,0,0
C4920,18,12,0,District - Lakhimpur  12,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,18,13,0,District - Dhemaji  13,Rural,0-4,242,216,12,7,13,7,31,15,10,8
C4920,18,13,0,District - Dhemaji  13,Rural,5-9,299,242,77,71,41,33,91,50,21,18
C4920,18,13,0,District - Dhemaji  13,Rural,10-19,496,376,225,159,117,73,199,133,78,49
C4920,18,13,0,District - Dhemaji  13,Rural,20-29,308,288,154,120,47,56,134,83,94,60
C4920,18,13,0,District - Dhemaji  13,Rural,30-39,367,230,110,96,77,49,117,71,86,51
C4920,18,13,0,District - Dhemaji  13,Rural,40-49,308,160,57,48,72,66,124,67,57,45
C4920,18,13,0,District - Dhemaji  13,Rural,50-59,243,152,31,29,94,56,115,66,43,39
C4920,18,13,0,District - Dhemaji  13,Rural,60-69,199,158,33,29,122,85,86,88,34,18
C4920,18,13,0,District - Dhemaji  13,Rural,70-79,124,103,12,9,100,59,60,41,18,23
C4920,18,13,0,District - Dhemaji  13,Rural,80-89,57,49,4,8,33,34,24,24,11,5
C4920,18,13,0,District - Dhemaji  13,Rural,90+,28,15,0,0,7,8,15,16,6,0
C4920,18,13,0,District - Dhemaji  13,Rural,Age not stated,7,0,0,0,0,1,1,0,0,1
C4920,18,13,0,District - Dhemaji  13,Urban,0-4,13,12,2,1,0,2,6,2,0,0
C4920,18,13,0,District - Dhemaji  13,Urban,5-9,19,19,10,4,1,4,2,5,4,2
C4920,18,13,0,District - Dhemaji  13,Urban,10-19,33,44,12,6,4,4,18,7,5,3
C4920,18,13,0,District - Dhemaji  13,Urban,20-29,30,23,9,7,4,3,15,3,6,3
C4920,18,13,0,District - Dhemaji  13,Urban,30-39,47,17,9,2,7,5,8,2,3,10
C4920,18,13,0,District - Dhemaji  13,Urban,40-49,36,16,3,1,5,4,10,2,3,3
C4920,18,13,0,District - Dhemaji  13,Urban,50-59,18,7,3,1,0,1,10,6,1,2
C4920,18,13,0,District - Dhemaji  13,Urban,60-69,13,8,2,0,4,4,5,7,2,2
C4920,18,13,0,District - Dhemaji  13,Urban,70-79,9,12,0,1,3,5,2,3,1,0
C4920,18,13,0,District - Dhemaji  13,Urban,80-89,3,1,1,0,0,3,3,2,0,1
C4920,18,13,0,District - Dhemaji  13,Urban,90+,0,1,0,0,1,0,0,0,0,0
C4920,18,13,0,District - Dhemaji  13,Urban,Age not stated,0,0,0,0,0,1,0,0,0,0
C4920,18,14,0,District - Tinsukia  14,Rural,0-4,225,212,7,11,7,12,74,46,8,6
C4920,18,14,0,District - Tinsukia  14,Rural,5-9,304,244,114,93,87,42,144,86,35,25
C4920,18,14,0,District - Tinsukia  14,Rural,10-19,467,434,302,283,144,115,303,243,133,96
C4920,18,14,0,District - Tinsukia  14,Rural,20-29,398,321,267,231,111,95,302,157,194,109
C4920,18,14,0,District - Tinsukia  14,Rural,30-39,475,232,191,108,103,88,235,150,208,133
C4920,18,14,0,District - Tinsukia  14,Rural,40-49,446,219,107,60,128,109,226,121,123,58
C4920,18,14,0,District - Tinsukia  14,Rural,50-59,357,235,73,33,143,114,169,106,59,60
C4920,18,14,0,District - Tinsukia  14,Rural,60-69,361,290,47,26,199,194,163,127,37,49
C4920,18,14,0,District - Tinsukia  14,Rural,70-79,221,147,15,18,149,103,113,71,22,24
C4920,18,14,0,District - Tinsukia  14,Rural,80-89,66,52,7,7,61,32,46,30,1,7
C4920,18,14,0,District - Tinsukia  14,Rural,90+,17,20,1,1,17,16,12,17,4,0
C4920,18,14,0,District - Tinsukia  14,Rural,Age not stated,1,0,0,0,0,0,2,1,0,0
C4920,18,14,0,District - Tinsukia  14,Urban,0-4,56,45,2,3,1,0,9,10,1,1
C4920,18,14,0,District - Tinsukia  14,Urban,5-9,70,62,20,15,2,0,23,12,7,9
C4920,18,14,0,District - Tinsukia  14,Urban,10-19,133,121,57,53,8,7,71,33,46,31
C4920,18,14,0,District - Tinsukia  14,Urban,20-29,142,94,50,32,18,8,58,32,51,26
C4920,18,14,0,District - Tinsukia  14,Urban,30-39,149,98,31,21,20,11,53,28,55,27
C4920,18,14,0,District - Tinsukia  14,Urban,40-49,154,62,16,14,14,11,54,16,48,23
C4920,18,14,0,District - Tinsukia  14,Urban,50-59,96,41,12,6,17,8,45,14,19,8
C4920,18,14,0,District - Tinsukia  14,Urban,60-69,83,50,5,5,13,16,28,24,9,9
C4920,18,14,0,District - Tinsukia  14,Urban,70-79,38,35,6,5,15,18,24,18,4,5
C4920,18,14,0,District - Tinsukia  14,Urban,80-89,12,5,0,2,13,8,10,8,3,0
C4920,18,14,0,District - Tinsukia  14,Urban,90+,3,7,0,0,4,1,1,5,0,0
C4920,18,14,0,District - Tinsukia  14,Urban,Age not stated,2,0,0,0,0,0,0,0,0,1
C4920,18,15,0,District - Dibrugarh  15,Rural,0-4,277,237,14,9,5,12,77,50,12,7
C4920,18,15,0,District - Dibrugarh  15,Rural,5-9,346,351,131,104,42,34,135,74,33,31
C4920,18,15,0,District - Dibrugarh  15,Rural,10-19,567,585,282,245,109,89,311,212,101,90
C4920,18,15,0,District - Dibrugarh  15,Rural,20-29,468,432,224,175,81,40,231,151,186,125
C4920,18,15,0,District - Dibrugarh  15,Rural,30-39,551,366,136,124,76,79,270,157,206,116
C4920,18,15,0,District - Dibrugarh  15,Rural,40-49,504,268,89,51,83,84,245,114,133,94
C4920,18,15,0,District - Dibrugarh  15,Rural,50-59,341,239,52,42,127,96,216,128,57,45
C4920,18,15,0,District - Dibrugarh  15,Rural,60-69,314,271,38,27,156,112,205,140,42,47
C4920,18,15,0,District - Dibrugarh  15,Rural,70-79,197,131,17,9,113,98,127,101,23,10
C4920,18,15,0,District - Dibrugarh  15,Rural,80-89,82,53,2,3,50,33,44,32,3,4
C4920,18,15,0,District - Dibrugarh  15,Rural,90+,25,14,1,0,14,11,12,17,2,2
C4920,18,15,0,District - Dibrugarh  15,Rural,Age not stated,8,2,0,0,2,1,0,2,2,1
C4920,18,15,0,District - Dibrugarh  15,Urban,0-4,48,41,2,3,2,4,10,5,2,1
C4920,18,15,0,District - Dibrugarh  15,Urban,5-9,70,65,10,17,2,5,18,13,10,5
C4920,18,15,0,District - Dibrugarh  15,Urban,10-19,177,154,38,30,6,7,50,31,42,23
C4920,18,15,0,District - Dibrugarh  15,Urban,20-29,163,121,47,41,10,7,64,26,38,23
C4920,18,15,0,District - Dibrugarh  15,Urban,30-39,139,106,18,8,9,11,45,16,39,28
C4920,18,15,0,District - Dibrugarh  15,Urban,40-49,151,90,16,7,7,11,57,8,25,20
C4920,18,15,0,District - Dibrugarh  15,Urban,50-59,132,59,7,9,18,8,42,11,23,4
C4920,18,15,0,District - Dibrugarh  15,Urban,60-69,63,40,10,4,9,10,29,15,4,4
C4920,18,15,0,District - Dibrugarh  15,Urban,70-79,30,29,4,6,17,11,22,9,2,2
C4920,18,15,0,District - Dibrugarh  15,Urban,80-89,16,10,3,1,3,5,8,4,1,1
C4920,18,15,0,District - Dibrugarh  15,Urban,90+,3,3,1,0,4,4,3,2,0,1
C4920,18,15,0,District - Dibrugarh  15,Urban,Age not stated,1,2,0,0,0,0,0,0,0,0
C4920,18,16,0,District - Sibsagar  16,Rural,0-4,584,564,13,13,13,8,81,51,15,11
C4920,18,16,0,District - Sibsagar  16,Rural,5-9,766,682,148,90,43,38,156,82,34,30
C4920,18,16,0,District - Sibsagar  16,Rural,10-19,1325,1270,313,233,99,79,299,199,117,97
C4920,18,16,0,District - Sibsagar  16,Rural,20-29,1077,1032,251,174,79,68,237,159,197,110
C4920,18,16,0,District - Sibsagar  16,Rural,30-39,1154,845,169,109,89,74,259,122,209,175
C4920,18,16,0,District - Sibsagar  16,Rural,40-49,1008,536,117,63,110,88,228,109,174,127
C4920,18,16,0,District - Sibsagar  16,Rural,50-59,671,407,59,35,122,114,204,103,83,61
C4920,18,16,0,District - Sibsagar  16,Rural,60-69,538,423,35,41,149,139,168,124,59,43
C4920,18,16,0,District - Sibsagar  16,Rural,70-79,281,184,15,7,114,82,110,76,21,15
C4920,18,16,0,District - Sibsagar  16,Rural,80-89,97,73,4,2,53,37,39,36,10,6
C4920,18,16,0,District - Sibsagar  16,Rural,90+,25,22,3,0,10,10,17,19,2,1
C4920,18,16,0,District - Sibsagar  16,Rural,Age not stated,19,13,3,2,2,0,4,1,1,0
C4920,18,16,0,District - Sibsagar  16,Urban,0-4,55,40,0,2,0,0,7,7,1,1
C4920,18,16,0,District - Sibsagar  16,Urban,5-9,70,59,8,10,1,3,17,5,2,3
C4920,18,16,0,District - Sibsagar  16,Urban,10-19,147,140,18,24,3,8,21,15,15,7
C4920,18,16,0,District - Sibsagar  16,Urban,20-29,121,98,21,12,4,5,19,12,21,11
C4920,18,16,0,District - Sibsagar  16,Urban,30-39,173,94,17,10,3,4,20,12,10,6
C4920,18,16,0,District - Sibsagar  16,Urban,40-49,99,40,15,4,3,4,17,6,21,8
C4920,18,16,0,District - Sibsagar  16,Urban,50-59,42,34,5,4,2,4,20,7,7,2
C4920,18,16,0,District - Sibsagar  16,Urban,60-69,31,31,4,4,7,12,6,2,4,1
C4920,18,16,0,District - Sibsagar  16,Urban,70-79,23,12,0,0,4,4,6,5,2,3
C4920,18,16,0,District - Sibsagar  16,Urban,80-89,4,2,0,0,2,4,2,4,0,4
C4920,18,16,0,District - Sibsagar  16,Urban,90+,3,0,0,0,0,1,0,1,1,0
C4920,18,16,0,District - Sibsagar  16,Urban,Age not stated,5,2,0,0,0,1,0,0,1,0
C4920,18,17,0,District - Jorhat  17,Rural,0-4,390,347,10,7,5,7,65,58,8,10
C4920,18,17,0,District - Jorhat  17,Rural,5-9,474,460,113,115,33,42,116,80,27,17
C4920,18,17,0,District - Jorhat  17,Rural,10-19,966,940,249,227,87,72,277,202,93,82
C4920,18,17,0,District - Jorhat  17,Rural,20-29,873,797,169,158,67,62,234,173,170,97
C4920,18,17,0,District - Jorhat  17,Rural,30-39,841,600,142,96,85,70,224,146,189,124
C4920,18,17,0,District - Jorhat  17,Rural,40-49,700,457,91,59,90,78,223,108,162,87
C4920,18,17,0,District - Jorhat  17,Rural,50-59,511,341,57,44,122,105,166,100,95,51
C4920,18,17,0,District - Jorhat  17,Rural,60-69,412,343,37,29,128,143,153,100,34,35
C4920,18,17,0,District - Jorhat  17,Rural,70-79,247,156,16,8,102,86,85,68,25,14
C4920,18,17,0,District - Jorhat  17,Rural,80-89,86,68,6,3,53,43,46,35,6,6
C4920,18,17,0,District - Jorhat  17,Rural,90+,27,21,0,2,23,12,15,17,1,0
C4920,18,17,0,District - Jorhat  17,Rural,Age not stated,11,5,1,0,3,1,2,0,2,1
C4920,18,17,0,District - Jorhat  17,Urban,0-4,72,89,2,1,1,2,6,6,2,2
C4920,18,17,0,District - Jorhat  17,Urban,5-9,103,96,23,11,5,4,12,11,6,6
C4920,18,17,0,District - Jorhat  17,Urban,10-19,216,262,34,37,12,12,42,29,24,17
C4920,18,17,0,District - Jorhat  17,Urban,20-29,235,219,31,24,15,7,39,21,28,14
C4920,18,17,0,District - Jorhat  17,Urban,30-39,235,173,20,16,9,6,35,14,45,18
C4920,18,17,0,District - Jorhat  17,Urban,40-49,198,117,13,13,12,6,31,12,20,14
C4920,18,17,0,District - Jorhat  17,Urban,50-59,115,90,9,3,10,9,29,5,12,6
C4920,18,17,0,District - Jorhat  17,Urban,60-69,66,65,2,4,12,10,19,12,10,7
C4920,18,17,0,District - Jorhat  17,Urban,70-79,35,32,5,2,12,16,10,8,4,4
C4920,18,17,0,District - Jorhat  17,Urban,80-89,16,12,0,0,3,6,5,5,0,1
C4920,18,17,0,District - Jorhat  17,Urban,90+,0,0,0,0,1,0,3,5,0,0
C4920,18,17,0,District - Jorhat  17,Urban,Age not stated,5,9,0,0,0,0,0,0,0,0
C4920,18,18,0,District - Golaghat  18,Rural,0-4,132,159,15,11,12,6,87,69,12,9
C4920,18,18,0,District - Golaghat  18,Rural,5-9,217,195,105,94,50,53,150,102,27,17
C4920,18,18,0,District - Golaghat  18,Rural,10-19,433,400,240,188,123,90,324,216,101,75
C4920,18,18,0,District - Golaghat  18,Rural,20-29,291,263,192,171,67,63,225,137,146,84
C4920,18,18,0,District - Golaghat  18,Rural,30-39,313,232,138,102,73,69,206,123,179,90
C4920,18,18,0,District - Golaghat  18,Rural,40-49,337,191,97,62,84,71,222,117,135,84
C4920,18,18,0,District - Golaghat  18,Rural,50-59,278,202,41,35,105,95,172,90,86,53
C4920,18,18,0,District - Golaghat  18,Rural,60-69,320,294,37,32,139,138,198,148,48,34
C4920,18,18,0,District - Golaghat  18,Rural,70-79,186,158,11,9,126,92,111,84,15,23
C4920,18,18,0,District - Golaghat  18,Rural,80-89,91,77,8,4,50,37,45,55,5,9
C4920,18,18,0,District - Golaghat  18,Rural,90+,25,24,3,2,21,12,21,21,2,6
C4920,18,18,0,District - Golaghat  18,Rural,Age not stated,4,0,1,0,0,1,1,0,0,0
C4920,18,18,0,District - Golaghat  18,Urban,0-4,10,9,3,1,3,1,4,7,0,0
C4920,18,18,0,District - Golaghat  18,Urban,5-9,22,22,12,9,4,3,15,9,4,3
C4920,18,18,0,District - Golaghat  18,Urban,10-19,45,47,25,22,13,3,26,20,11,10
C4920,18,18,0,District - Golaghat  18,Urban,20-29,41,39,14,10,6,3,25,12,16,6
C4920,18,18,0,District - Golaghat  18,Urban,30-39,39,29,10,9,1,13,17,11,25,14
C4920,18,18,0,District - Golaghat  18,Urban,40-49,24,24,9,5,4,6,20,11,16,9
C4920,18,18,0,District - Golaghat  18,Urban,50-59,25,16,5,2,8,2,17,10,11,3
C4920,18,18,0,District - Golaghat  18,Urban,60-69,18,15,1,2,5,7,13,8,5,2
C4920,18,18,0,District - Golaghat  18,Urban,70-79,9,13,1,1,5,2,7,5,1,2
C4920,18,18,0,District - Golaghat  18,Urban,80-89,7,7,0,0,4,0,2,2,1,0
C4920,18,18,0,District - Golaghat  18,Urban,90+,0,1,1,0,1,0,0,2,0,0
C4920,18,18,0,District - Golaghat  18,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,18,19,0,District - Karbi Anglong  19,Rural,0-4,329,298,16,11,21,18,63,45,20,19
C4920,18,19,0,District - Karbi Anglong  19,Rural,5-9,397,414,120,86,56,51,131,89,42,31
C4920,18,19,0,District - Karbi Anglong  19,Rural,10-19,666,686,204,151,131,115,282,171,131,83
C4920,18,19,0,District - Karbi Anglong  19,Rural,20-29,541,479,136,108,86,63,162,89,125,96
C4920,18,19,0,District - Karbi Anglong  19,Rural,30-39,604,356,98,84,94,78,173,91,132,79
C4920,18,19,0,District - Karbi Anglong  19,Rural,40-49,475,301,70,65,94,74,148,55,94,42
C4920,18,19,0,District - Karbi Anglong  19,Rural,50-59,322,243,46,28,103,94,125,89,52,32
C4920,18,19,0,District - Karbi Anglong  19,Rural,60-69,297,263,34,18,105,153,127,91,26,28
C4920,18,19,0,District - Karbi Anglong  19,Rural,70-79,221,150,13,15,100,79,97,71,27,14
C4920,18,19,0,District - Karbi Anglong  19,Rural,80-89,90,91,4,2,33,38,31,36,4,4
C4920,18,19,0,District - Karbi Anglong  19,Rural,90+,32,29,4,2,5,17,22,19,1,4
C4920,18,19,0,District - Karbi Anglong  19,Rural,Age not stated,9,8,0,3,1,0,3,3,0,0
C4920,18,19,0,District - Karbi Anglong  19,Urban,0-4,21,14,2,2,2,1,7,7,3,2
C4920,18,19,0,District - Karbi Anglong  19,Urban,5-9,38,40,12,7,4,2,12,11,3,3
C4920,18,19,0,District - Karbi Anglong  19,Urban,10-19,80,84,21,14,11,8,38,28,21,19
C4920,18,19,0,District - Karbi Anglong  19,Urban,20-29,55,59,14,18,7,9,22,16,22,9
C4920,18,19,0,District - Karbi Anglong  19,Urban,30-39,57,36,17,9,4,3,25,14,23,12
C4920,18,19,0,District - Karbi Anglong  19,Urban,40-49,59,18,11,2,9,5,18,6,10,8
C4920,18,19,0,District - Karbi Anglong  19,Urban,50-59,25,30,4,2,6,4,16,11,2,3
C4920,18,19,0,District - Karbi Anglong  19,Urban,60-69,20,21,3,1,5,4,18,10,4,2
C4920,18,19,0,District - Karbi Anglong  19,Urban,70-79,20,11,1,3,3,4,8,2,3,1
C4920,18,19,0,District - Karbi Anglong  19,Urban,80-89,6,7,0,0,3,4,3,4,0,1
C4920,18,19,0,District - Karbi Anglong  19,Urban,90+,2,2,0,0,0,0,0,2,0,0
C4920,18,19,0,District - Karbi Anglong  19,Urban,Age not stated,0,1,0,0,0,0,1,1,0,0
C4920,18,20,0,District - North Cachar Hills  20,Rural,0-4,54,38,13,15,3,0,9,9,2,3
C4920,18,20,0,District - North Cachar Hills  20,Rural,5-9,42,40,22,24,3,4,19,9,2,1
C4920,18,20,0,District - North Cachar Hills  20,Rural,10-19,81,82,31,38,17,10,38,19,11,18
C4920,18,20,0,District - North Cachar Hills  20,Rural,20-29,71,63,29,32,17,16,31,23,21,19
C4920,18,20,0,District - North Cachar Hills  20,Rural,30-39,63,43,21,18,16,10,25,11,23,11
C4920,18,20,0,District - North Cachar Hills  20,Rural,40-49,47,32,10,9,18,12,17,10,13,8
C4920,18,20,0,District - North Cachar Hills  20,Rural,50-59,47,23,6,2,13,13,17,14,5,7
C4920,18,20,0,District - North Cachar Hills  20,Rural,60-69,24,22,5,7,15,18,14,11,1,3
C4920,18,20,0,District - North Cachar Hills  20,Rural,70-79,23,19,1,3,26,13,12,10,2,0
C4920,18,20,0,District - North Cachar Hills  20,Rural,80-89,10,5,0,2,9,9,4,2,2,1
C4920,18,20,0,District - North Cachar Hills  20,Rural,90+,4,2,0,0,2,3,0,6,1,0
C4920,18,20,0,District - North Cachar Hills  20,Rural,Age not stated,0,0,0,1,1,0,0,0,0,0
C4920,18,20,0,District - North Cachar Hills  20,Urban,0-4,9,8,11,14,24,19,6,1,1,0
C4920,18,20,0,District - North Cachar Hills  20,Urban,5-9,13,12,6,7,3,2,8,2,1,1
C4920,18,20,0,District - North Cachar Hills  20,Urban,10-19,41,29,11,14,5,2,17,14,9,4
C4920,18,20,0,District - North Cachar Hills  20,Urban,20-29,79,26,15,7,5,0,11,9,8,5
C4920,18,20,0,District - North Cachar Hills  20,Urban,30-39,55,18,10,4,4,6,19,2,10,6
C4920,18,20,0,District - North Cachar Hills  20,Urban,40-49,33,11,5,5,3,0,10,3,2,6
C4920,18,20,0,District - North Cachar Hills  20,Urban,50-59,28,4,2,4,2,3,11,3,2,3
C4920,18,20,0,District - North Cachar Hills  20,Urban,60-69,13,9,1,0,0,6,6,4,0,0
C4920,18,20,0,District - North Cachar Hills  20,Urban,70-79,8,3,0,1,5,4,1,4,2,2
C4920,18,20,0,District - North Cachar Hills  20,Urban,80-89,1,3,0,1,3,3,0,3,0,0
C4920,18,20,0,District - North Cachar Hills  20,Urban,90+,0,0,0,0,0,1,1,1,0,0
C4920,18,20,0,District - North Cachar Hills  20,Urban,Age not stated,1,0,0,1,0,0,0,0,0,0
C4920,18,21,0,District - Cachar  21,Rural,0-4,1998,1995,17,21,10,22,164,119,20,22
C4920,18,21,0,District - Cachar  21,Rural,5-9,2536,2587,170,126,68,70,284,167,53,37
C4920,18,21,0,District - Cachar  21,Rural,10-19,4735,4517,341,273,194,135,610,408,190,150
C4920,18,21,0,District - Cachar  21,Rural,20-29,2982,2293,202,154,108,53,440,244,322,188
C4920,18,21,0,District - Cachar  21,Rural,30-39,1788,1088,171,113,105,85,396,222,325,230
C4920,18,21,0,District - Cachar  21,Rural,40-49,1237,765,92,63,127,94,457,178,234,180
C4920,18,21,0,District - Cachar  21,Rural,50-59,955,651,54,46,160,139,366,225,120,140
C4920,18,21,0,District - Cachar  21,Rural,60-69,779,831,43,39,144,188,382,272,92,71
C4920,18,21,0,District - Cachar  21,Rural,70-79,534,546,28,16,142,127,238,195,41,39
C4920,18,21,0,District - Cachar  21,Rural,80-89,181,214,6,10,53,68,119,95,19,24
C4920,18,21,0,District - Cachar  21,Rural,90+,48,76,1,1,18,15,48,64,6,5
C4920,18,21,0,District - Cachar  21,Rural,Age not stated,21,15,1,2,2,1,5,0,0,0
C4920,18,21,0,District - Cachar  21,Urban,0-4,303,306,4,2,1,4,17,13,24,29
C4920,18,21,0,District - Cachar  21,Urban,5-9,354,352,30,11,5,2,24,13,10,5
C4920,18,21,0,District - Cachar  21,Urban,10-19,808,798,49,48,17,13,63,34,45,30
C4920,18,21,0,District - Cachar  21,Urban,20-29,619,538,22,24,12,11,43,30,49,31
C4920,18,21,0,District - Cachar  21,Urban,30-39,462,282,19,13,11,10,49,38,66,37
C4920,18,21,0,District - Cachar  21,Urban,40-49,311,182,13,9,17,12,54,13,38,23
C4920,18,21,0,District - Cachar  21,Urban,50-59,176,123,11,9,14,11,51,27,16,20
C4920,18,21,0,District - Cachar  21,Urban,60-69,140,128,10,6,18,14,41,22,14,9
C4920,18,21,0,District - Cachar  21,Urban,70-79,82,90,3,6,20,25,20,17,6,8
C4920,18,21,0,District - Cachar  21,Urban,80-89,27,48,1,0,7,17,5,9,2,1
C4920,18,21,0,District - Cachar  21,Urban,90+,10,7,1,1,2,3,0,3,4,0
C4920,18,21,0,District - Cachar  21,Urban,Age not stated,2,2,1,0,0,0,0,0,0,0
C4920,18,22,0,District - Karimganj  22,Rural,0-4,1222,1191,28,16,21,17,128,88,13,14
C4920,18,22,0,District - Karimganj  22,Rural,5-9,1450,1383,137,122,68,64,226,137,35,30
C4920,18,22,0,District - Karimganj  22,Rural,10-19,2613,2375,289,204,131,103,401,244,164,121
C4920,18,22,0,District - Karimganj  22,Rural,20-29,1577,1306,161,116,69,45,260,159,244,128
C4920,18,22,0,District - Karimganj  22,Rural,30-39,1006,679,100,89,61,58,286,143,250,158
C4920,18,22,0,District - Karimganj  22,Rural,40-49,723,458,59,48,73,76,301,126,163,120
C4920,18,22,0,District - Karimganj  22,Rural,50-59,568,443,49,24,82,110,259,125,97,81
C4920,18,22,0,District - Karimganj  22,Rural,60-69,546,559,35,26,92,135,271,211,60,61
C4920,18,22,0,District - Karimganj  22,Rural,70-79,440,372,20,10,91,104,195,153,38,21
C4920,18,22,0,District - Karimganj  22,Rural,80-89,171,167,4,9,41,40,64,72,11,10
C4920,18,22,0,District - Karimganj  22,Rural,90+,61,75,2,2,16,17,37,36,1,7
C4920,18,22,0,District - Karimganj  22,Rural,Age not stated,16,6,1,1,3,0,8,4,2,1
C4920,18,22,0,District - Karimganj  22,Urban,0-4,66,65,0,2,0,0,10,3,0,2
C4920,18,22,0,District - Karimganj  22,Urban,5-9,86,63,2,1,0,0,10,9,0,1
C4920,18,22,0,District - Karimganj  22,Urban,10-19,188,202,14,9,4,6,32,16,13,8
C4920,18,22,0,District - Karimganj  22,Urban,20-29,157,145,15,18,3,5,20,7,12,14
C4920,18,22,0,District - Karimganj  22,Urban,30-39,117,79,3,7,1,6,20,15,17,10
C4920,18,22,0,District - Karimganj  22,Urban,40-49,92,47,6,2,5,6,18,7,17,17
C4920,18,22,0,District - Karimganj  22,Urban,50-59,45,30,7,3,5,5,15,4,6,5
C4920,18,22,0,District - Karimganj  22,Urban,60-69,43,33,3,1,3,11,15,8,1,4
C4920,18,22,0,District - Karimganj  22,Urban,70-79,19,30,1,1,9,3,12,4,4,3
C4920,18,22,0,District - Karimganj  22,Urban,80-89,10,5,0,1,3,2,3,10,4,0
C4920,18,22,0,District - Karimganj  22,Urban,90+,2,3,0,0,1,1,2,2,0,0
C4920,18,22,0,District - Karimganj  22,Urban,Age not stated,3,2,0,0,0,0,0,0,0,0
C4920,18,23,0,District - Hailakandi  23,Rural,0-4,255,206,12,10,8,8,51,29,8,1
C4920,18,23,0,District - Hailakandi  23,Rural,5-9,253,227,63,50,18,22,98,56,23,13
C4920,18,23,0,District - Hailakandi  23,Rural,10-19,413,336,140,130,58,42,160,123,68,70
C4920,18,23,0,District - Hailakandi  23,Rural,20-29,324,227,94,62,20,16,116,59,105,63
C4920,18,23,0,District - Hailakandi  23,Rural,30-39,319,187,62,33,28,32,105,63,99,81
C4920,18,23,0,District - Hailakandi  23,Rural,40-49,289,161,30,34,29,34,98,52,76,55
C4920,18,23,0,District - Hailakandi  23,Rural,50-59,203,138,23,19,29,44,107,57,52,33
C4920,18,23,0,District - Hailakandi  23,Rural,60-69,163,147,23,4,37,50,106,90,28,31
C4920,18,23,0,District - Hailakandi  23,Rural,70-79,135,107,6,8,40,25,67,68,8,14
C4920,18,23,0,District - Hailakandi  23,Rural,80-89,52,33,3,2,11,23,35,14,5,4
C4920,18,23,0,District - Hailakandi  23,Rural,90+,25,15,2,0,4,4,13,18,3,2
C4920,18,23,0,District - Hailakandi  23,Rural,Age not stated,3,3,0,0,1,1,1,0,0,0
C4920,18,23,0,District - Hailakandi  23,Urban,0-4,7,7,0,1,0,0,2,4,0,0
C4920,18,23,0,District - Hailakandi  23,Urban,5-9,12,9,5,6,0,0,4,3,1,0
C4920,18,23,0,District - Hailakandi  23,Urban,10-19,22,36,10,7,1,1,12,17,6,7
C4920,18,23,0,District - Hailakandi  23,Urban,20-29,32,17,9,5,3,0,22,3,10,4
C4920,18,23,0,District - Hailakandi  23,Urban,30-39,20,17,3,3,7,1,9,5,20,7
C4920,18,23,0,District - Hailakandi  23,Urban,40-49,28,12,1,3,1,4,8,4,5,1
C4920,18,23,0,District - Hailakandi  23,Urban,50-59,11,10,0,1,1,5,14,5,5,8
C4920,18,23,0,District - Hailakandi  23,Urban,60-69,8,15,3,2,5,3,12,5,0,1
C4920,18,23,0,District - Hailakandi  23,Urban,70-79,5,12,0,0,3,4,5,6,0,0
C4920,18,23,0,District - Hailakandi  23,Urban,80-89,0,4,1,0,1,2,3,2,1,0
C4920,18,23,0,District - Hailakandi  23,Urban,90+,1,2,0,0,0,2,0,0,0,0
C4920,18,23,0,District - Hailakandi  23,Urban,Age not stated,0,0,0,0,0,0,1,0,1,1
