Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,24,7,0,District - Ahmadabad  07,Rural,0-4,942,798,30,8,11,14,219,147,47,21
C4920,24,7,0,District - Ahmadabad  07,Rural,5-9,979,774,220,127,71,66,441,277,143,83
C4920,24,7,0,District - Ahmadabad  07,Rural,10-19,1746,1369,397,193,190,122,1472,939,404,238
C4920,24,7,0,District - Ahmadabad  07,Rural,20-29,1516,1114,180,112,121,58,1373,698,353,180
C4920,24,7,0,District - Ahmadabad  07,Rural,30-39,1612,1082,116,82,100,108,873,437,303,170
C4920,24,7,0,District - Ahmadabad  07,Rural,40-49,1374,849,89,54,117,94,660,317,200,121
C4920,24,7,0,District - Ahmadabad  07,Rural,50-59,1023,732,59,50,140,122,474,288,96,89
C4920,24,7,0,District - Ahmadabad  07,Rural,60-69,905,889,38,38,194,224,423,294,61,69
C4920,24,7,0,District - Ahmadabad  07,Rural,70-79,478,593,21,16,130,165,187,162,20,28
C4920,24,7,0,District - Ahmadabad  07,Rural,80-89,156,203,4,10,52,67,55,57,6,5
C4920,24,7,0,District - Ahmadabad  07,Rural,90+,39,61,4,1,17,23,23,32,0,9
C4920,24,7,0,District - Ahmadabad  07,Rural,Age not stated,13,11,0,1,0,0,5,1,1,1
C4920,24,7,0,District - Ahmadabad  07,Urban,0-4,1624,1403,43,34,27,22,327,239,133,81
C4920,24,7,0,District - Ahmadabad  07,Urban,5-9,1759,1417,345,254,69,48,770,516,424,248
C4920,24,7,0,District - Ahmadabad  07,Urban,10-19,4463,3363,894,533,236,173,3372,2274,1344,901
C4920,24,7,0,District - Ahmadabad  07,Urban,20-29,4366,3053,566,331,208,151,3527,2120,1317,667
C4920,24,7,0,District - Ahmadabad  07,Urban,30-39,4194,2910,388,273,151,139,2411,1354,1145,590
C4920,24,7,0,District - Ahmadabad  07,Urban,40-49,4374,2610,298,158,161,172,1804,861,918,439
C4920,24,7,0,District - Ahmadabad  07,Urban,50-59,3065,1937,167,111,194,224,1433,690,405,284
C4920,24,7,0,District - Ahmadabad  07,Urban,60-69,1996,1712,128,101,296,324,1038,749,183,152
C4920,24,7,0,District - Ahmadabad  07,Urban,70-79,1023,1022,74,61,275,333,533,513,81,74
C4920,24,7,0,District - Ahmadabad  07,Urban,80-89,269,344,13,18,170,153,164,186,13,28
C4920,24,7,0,District - Ahmadabad  07,Urban,90+,65,116,2,5,32,50,26,64,3,7
C4920,24,7,0,District - Ahmadabad  07,Urban,Age not stated,61,37,1,2,1,2,8,4,6,4
C4920,24,8,0,District - Surendranagar  08,Rural,0-4,682,604,30,19,19,9,169,155,34,32
C4920,24,8,0,District - Surendranagar  08,Rural,5-9,757,692,228,138,64,72,379,288,133,103
C4920,24,8,0,District - Surendranagar  08,Rural,10-19,1410,1082,417,208,229,161,1554,1003,352,239
C4920,24,8,0,District - Surendranagar  08,Rural,20-29,997,741,170,97,122,87,1307,677,332,175
C4920,24,8,0,District - Surendranagar  08,Rural,30-39,969,638,135,82,152,129,849,471,328,175
C4920,24,8,0,District - Surendranagar  08,Rural,40-49,814,583,83,47,156,146,714,353,204,147
C4920,24,8,0,District - Surendranagar  08,Rural,50-59,642,538,44,49,168,153,550,287,115,90
C4920,24,8,0,District - Surendranagar  08,Rural,60-69,694,673,42,40,243,288,441,356,70,87
C4920,24,8,0,District - Surendranagar  08,Rural,70-79,388,539,26,19,177,234,195,225,31,32
C4920,24,8,0,District - Surendranagar  08,Rural,80-89,214,259,5,3,84,123,84,105,6,16
C4920,24,8,0,District - Surendranagar  08,Rural,90+,58,108,6,5,35,57,15,57,4,5
C4920,24,8,0,District - Surendranagar  08,Rural,Age not stated,13,2,1,0,6,1,6,2,1,0
C4920,24,8,0,District - Surendranagar  08,Urban,0-4,216,155,3,3,5,7,51,29,16,12
C4920,24,8,0,District - Surendranagar  08,Urban,5-9,208,190,64,35,18,18,98,62,45,28
C4920,24,8,0,District - Surendranagar  08,Urban,10-19,521,414,126,78,90,66,365,267,146,99
C4920,24,8,0,District - Surendranagar  08,Urban,20-29,373,301,63,25,39,19,394,237,144,85
