Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,20,8,0,District - Godda  08,Urban,30-39,21,9,2,3,0,1,19,9,4,2
C4920,20,8,0,District - Godda  08,Urban,40-49,15,7,2,0,4,0,17,5,6,4
C4920,20,8,0,District - Godda  08,Urban,50-59,11,3,1,1,3,1,15,3,2,3
C4920,20,8,0,District - Godda  08,Urban,60-69,3,9,0,2,0,1,6,3,1,1
C4920,20,8,0,District - Godda  08,Urban,70-79,4,7,1,0,0,0,3,5,1,0
C4920,20,8,0,District - Godda  08,Urban,80-89,3,2,0,0,1,0,2,0,0,0
C4920,20,8,0,District - Godda  08,Urban,90+,0,0,1,0,0,0,1,0,0,0
C4920,20,8,0,District - Godda  08,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,20,9,0,District - Sahibganj  09,Rural,0-4,173,154,17,22,13,13,175,106,34,31
C4920,20,9,0,District - Sahibganj  09,Rural,5-9,238,214,130,108,63,62,446,311,78,48
C4920,20,9,0,District - Sahibganj  09,Rural,10-19,353,284,176,145,100,50,840,517,211,169
C4920,20,9,0,District - Sahibganj  09,Rural,20-29,266,192,113,97,60,37,381,170,144,109
C4920,20,9,0,District - Sahibganj  09,Rural,30-39,305,198,73,58,62,47,358,145,111,98
C4920,20,9,0,District - Sahibganj  09,Rural,40-49,293,161,43,32,57,46,275,151,89,54
C4920,20,9,0,District - Sahibganj  09,Rural,50-59,202,148,26,26,62,41,224,123,42,23
C4920,20,9,0,District - Sahibganj  09,Rural,60-69,159,202,11,16,42,68,186,136,31,35
C4920,20,9,0,District - Sahibganj  09,Rural,70-79,83,91,4,3,39,43,89,90,11,6
C4920,20,9,0,District - Sahibganj  09,Rural,80-89,28,17,1,2,20,13,25,20,6,4
C4920,20,9,0,District - Sahibganj  09,Rural,90+,6,8,0,1,2,4,7,13,0,1
C4920,20,9,0,District - Sahibganj  09,Rural,Age not stated,3,1,1,0,1,0,1,1,0,0
C4920,20,9,0,District - Sahibganj  09,Urban,0-4,25,15,3,6,5,0,22,18,3,4
C4920,20,9,0,District - Sahibganj  09,Urban,5-9,37,32,24,16,7,5,56,32,15,4
C4920,20,9,0,District - Sahibganj  09,Urban,10-19,52,47,30,21,20,7,124,71,41,22
C4920,20,9,0,District - Sahibganj  09,Urban,20-29,40,24,21,21,7,4,74,28,39,20
C4920,20,9,0,District - Sahibganj  09,Urban,30-39,40,34,19,6,9,6,57,23,32,16
C4920,20,9,0,District - Sahibganj  09,Urban,40-49,36,16,8,2,6,5,58,24,21,11
C4920,20,9,0,District - Sahibganj  09,Urban,50-59,25,16,3,4,4,11,48,10,6,5
C4920,20,9,0,District - Sahibganj  09,Urban,60-69,15,16,1,4,8,2,31,15,6,2
C4920,20,9,0,District - Sahibganj  09,Urban,70-79,10,10,1,1,6,6,14,13,3,2
C4920,20,9,0,District - Sahibganj  09,Urban,80-89,7,4,0,0,2,1,7,4,2,0
