Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,5,7,0,District - Pithoragarh  07,Urban,30-39,29,24,4,3,0,1,19,15,12,3
C4920,5,7,0,District - Pithoragarh  07,Urban,40-49,31,22,5,2,2,1,34,6,10,7
C4920,5,7,0,District - Pithoragarh  07,Urban,50-59,10,11,7,3,6,2,18,7,2,3
C4920,5,7,0,District - Pithoragarh  07,Urban,60-69,12,10,4,3,1,0,21,9,4,3
C4920,5,7,0,District - Pithoragarh  07,Urban,70-79,9,7,4,1,3,3,12,2,1,0
C4920,5,7,0,District - Pithoragarh  07,Urban,80-89,1,4,0,0,1,1,1,2,0,0
C4920,5,7,0,District - Pithoragarh  07,Urban,90+,1,1,0,0,1,1,0,0,0,0
C4920,5,7,0,District - Pithoragarh  07,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,5,8,0,District - Bageshwar  08,Rural,0-4,136,130,6,3,4,3,22,26,4,5
C4920,5,8,0,District - Bageshwar  08,Rural,5-9,140,146,38,26,10,9,60,58,11,14
C4920,5,8,0,District - Bageshwar  08,Rural,10-19,299,233,91,54,46,22,175,145,72,44
C4920,5,8,0,District - Bageshwar  08,Rural,20-29,160,145,63,37,25,15,142,88,88,44
C4920,5,8,0,District - Bageshwar  08,Rural,30-39,134,109,28,20,39,31,148,77,113,28
C4920,5,8,0,District - Bageshwar  08,Rural,40-49,134,112,38,25,31,22,153,93,68,22
C4920,5,8,0,District - Bageshwar  08,Rural,50-59,127,123,31,9,32,26,148,69,31,16
C4920,5,8,0,District - Bageshwar  08,Rural,60-69,146,141,17,20,48,45,125,78,17,6
C4920,5,8,0,District - Bageshwar  08,Rural,70-79,108,118,8,3,31,32,61,42,9,10
