Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,27,5,0,District - Akola  05,Urban,10-19,222,188,101,80,54,66,666,385,220,172
C4920,27,5,0,District - Akola  05,Urban,20-29,152,122,78,52,46,24,521,245,199,124
C4920,27,5,0,District - Akola  05,Urban,30-39,149,106,55,31,38,27,372,145,146,99
C4920,27,5,0,District - Akola  05,Urban,40-49,156,105,40,19,29,28,332,116,103,52
C4920,27,5,0,District - Akola  05,Urban,50-59,131,73,19,10,35,30,251,80,55,25
C4920,27,5,0,District - Akola  05,Urban,60-69,117,170,11,20,61,65,223,128,35,29
C4920,27,5,0,District - Akola  05,Urban,70-79,100,119,6,6,48,46,114,65,7,16
C4920,27,5,0,District - Akola  05,Urban,80-89,41,52,3,1,23,21,28,16,5,4
C4920,27,5,0,District - Akola  05,Urban,90+,20,34,1,1,5,6,6,12,1,1
C4920,27,5,0,District - Akola  05,Urban,Age not stated,2,2,0,0,1,0,0,0,2,1
C4920,27,6,0,District - Washim *  06,Rural,0-4,154,139,25,5,12,13,204,140,22,22
C4920,27,6,0,District - Washim *  06,Rural,5-9,184,149,121,86,47,43,245,182,111,72
C4920,27,6,0,District - Washim *  06,Rural,10-19,389,321,181,148,189,106,1047,619,247,182
C4920,27,6,0,District - Washim *  06,Rural,20-29,250,152,97,64,78,46,808,346,166,126
C4920,27,6,0,District - Washim *  06,Rural,30-39,231,155,70,61,78,71,584,230,159,129
C4920,27,6,0,District - Washim *  06,Rural,40-49,287,169,52,28,79,58,498,169,112,79
C4920,27,6,0,District - Washim *  06,Rural,50-59,192,153,24,22,93,51,357,147,49,37
C4920,27,6,0,District - Washim *  06,Rural,60-69,331,427,24,20,149,137,398,211,38,53
C4920,27,6,0,District - Washim *  06,Rural,70-79,274,341,14,12,118,101,208,134,20,21
C4920,27,6,0,District - Washim *  06,Rural,80-89,95,113,1,0,38,26,48,46,6,7
C4920,27,6,0,District - Washim *  06,Rural,90+,29,56,1,1,17,16,16,12,1,2
C4920,27,6,0,District - Washim *  06,Rural,Age not stated,8,0,0,1,1,1,3,1,0,0
C4920,27,6,0,District - Washim *  06,Urban,0-4,23,20,6,4,1,1,46,15,10,8
C4920,27,6,0,District - Washim *  06,Urban,5-9,30,27,38,14,7,6,63,35,20,13
C4920,27,6,0,District - Washim *  06,Urban,10-19,76,55,43,32,17,6,215,112,50,35
C4920,27,6,0,District - Washim *  06,Urban,20-29,45,48,24,19,16,9,141,79,38,28
C4920,27,6,0,District - Washim *  06,Urban,30-39,53,21,10,9,8,3,122,54,44,28
C4920,27,6,0,District - Washim *  06,Urban,40-49,37,40,11,5,9,9,81,26,20,11
C4920,27,6,0,District - Washim *  06,Urban,50-59,34,11,6,2,2,2,64,26,12,13
C4920,27,6,0,District - Washim *  06,Urban,60-69,33,26,6,5,9,12,71,35,5,7
C4920,27,6,0,District - Washim *  06,Urban,70-79,27,37,0,3,7,11,42,21,6,6
C4920,27,6,0,District - Washim *  06,Urban,80-89,9,10,0,0,5,1,8,4,0,0
C4920,27,6,0,District - Washim *  06,Urban,90+,2,12,0,0,0,0,1,3,0,0
C4920,27,6,0,District - Washim *  06,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,27,7,0,District - Amravati  07,Rural,0-4,650,628,41,22,22,15,331,251,77,72
C4920,27,7,0,District - Amravati  07,Rural,5-9,745,659,230,157,79,63,502,291,216,167
C4920,27,7,0,District - Amravati  07,Rural,10-19,1617,1435,378,328,266,164,1789,1118,597,517
C4920,27,7,0,District - Amravati  07,Rural,20-29,1376,1012,217,164,175,85,1493,592,483,344
C4920,27,7,0,District - Amravati  07,Rural,30-39,1615,940,187,137,136,121,1068,483,487,345
C4920,27,7,0,District - Amravati  07,Rural,40-49,1410,714,107,107,157,121,979,328,338,252
C4920,27,7,0,District - Amravati  07,Rural,50-59,997,575,66,51,142,108,736,293,168,144
C4920,27,7,0,District - Amravati  07,Rural,60-69,1118,1145,69,65,308,294,842,493,126,181
C4920,27,7,0,District - Amravati  07,Rural,70-79,920,727,32,15,336,244,542,306,54,56
C4920,27,7,0,District - Amravati  07,Rural,80-89,270,262,10,11,129,87,132,101,18,15
C4920,27,7,0,District - Amravati  07,Rural,90+,56,108,5,2,20,32,25,24,5,8
C4920,27,7,0,District - Amravati  07,Rural,Age not stated,70,35,2,3,4,1,24,6,2,4
C4920,27,7,0,District - Amravati  07,Urban,0-4,292,271,10,6,7,3,150,83,38,28
C4920,27,7,0,District - Amravati  07,Urban,5-9,367,355,125,85,18,15,207,152,107,97
C4920,27,7,0,District - Amravati  07,Urban,10-19,958,791,286,269,56,47,932,541,358,235
C4920,27,7,0,District - Amravati  07,Urban,20-29,752,647,150,147,49,28,745,371,300,206
C4920,27,7,0,District - Amravati  07,Urban,30-39,802,577,76,60,33,38,521,230,220,149
C4920,27,7,0,District - Amravati  07,Urban,40-49,688,370,66,39,39,22,431,189,179,118
C4920,27,7,0,District - Amravati  07,Urban,50-59,478,263,40,20,35,23,404,142,82,80
C4920,27,7,0,District - Amravati  07,Urban,60-69,344,294,21,21,59,45,369,171,54,60
C4920,27,7,0,District - Amravati  07,Urban,70-79,222,169,15,8,62,46,193,120,27,35
C4920,27,7,0,District - Amravati  07,Urban,80-89,61,44,4,4,28,16,44,42,7,9
C4920,27,7,0,District - Amravati  07,Urban,90+,12,35,0,4,13,9,5,7,1,0
C4920,27,7,0,District - Amravati  07,Urban,Age not stated,25,20,1,0,2,0,6,1,2,2
C4920,27,8,0,District - Wardha  08,Rural,0-4,162,140,4,14,5,3,153,86,21,23
C4920,27,8,0,District - Wardha  08,Rural,5-9,197,159,86,53,29,21,223,98,117,105
C4920,27,8,0,District - Wardha  08,Rural,10-19,469,425,134,133,116,76,647,368,281,239
C4920,27,8,0,District - Wardha  08,Rural,20-29,354,280,91,69,70,38,702,315,269,184
C4920,27,8,0,District - Wardha  08,Rural,30-39,396,242,83,58,57,54,515,238,265,206
C4920,27,8,0,District - Wardha  08,Rural,40-49,360,206,60,44,82,34,449,198,162,127
C4920,27,8,0,District - Wardha  08,Rural,50-59,257,201,25,17,63,61,365,154,86,85
C4920,27,8,0,District - Wardha  08,Rural,60-69,410,491,41,38,154,152,445,273,70,93
C4920,27,8,0,District - Wardha  08,Rural,70-79,431,424,16,11,231,149,321,164,24,32
C4920,27,8,0,District - Wardha  08,Rural,80-89,141,129,3,3,86,61,69,62,4,13
C4920,27,8,0,District - Wardha  08,Rural,90+,46,52,1,0,16,19,16,16,1,6
C4920,27,8,0,District - Wardha  08,Rural,Age not stated,9,5,1,0,1,1,1,1,1,1
C4920,27,8,0,District - Wardha  08,Urban,0-4,41,55,1,2,3,3,41,31,10,7
C4920,27,8,0,District - Wardha  08,Urban,5-9,64,54,43,24,9,2,53,39,32,19
C4920,27,8,0,District - Wardha  08,Urban,10-19,153,124,104,65,40,13,212,134,112,86
C4920,27,8,0,District - Wardha  08,Urban,20-29,127,89,28,29,26,14,299,141,96,75
C4920,27,8,0,District - Wardha  08,Urban,30-39,122,99,23,22,13,11,197,87,84,64
C4920,27,8,0,District - Wardha  08,Urban,40-49,115,63,21,12,18,10,180,72,65,46
C4920,27,8,0,District - Wardha  08,Urban,50-59,109,56,11,8,13,9,135,55,30,35
C4920,27,8,0,District - Wardha  08,Urban,60-69,107,83,9,7,26,29,124,70,23,19
C4920,27,8,0,District - Wardha  08,Urban,70-79,85,75,2,2,28,21,104,61,8,9
C4920,27,8,0,District - Wardha  08,Urban,80-89,32,18,0,3,17,8,22,20,6,5
C4920,27,8,0,District - Wardha  08,Urban,90+,8,10,0,0,5,2,3,4,1,4
C4920,27,8,0,District - Wardha  08,Urban,Age not stated,1,1,0,0,0,0,0,0,1,0
C4920,27,9,0,District - Nagpur  09,Rural,0-4,270,267,16,13,9,9,225,166,48,46
C4920,27,9,0,District - Nagpur  09,Rural,5-9,330,268,119,120,55,29,313,193,180,116
C4920,27,9,0,District - Nagpur  09,Rural,10-19,702,603,255,203,146,106,1022,613,427,369
C4920,27,9,0,District - Nagpur  09,Rural,20-29,562,376,195,133,97,49,1177,529,430,265
C4920,27,9,0,District - Nagpur  09,Rural,30-39,453,309,134,71,73,66,847,296,369,298
C4920,27,9,0,District - Nagpur  09,Rural,40-49,374,276,89,56,92,62,712,264,257,203
C4920,27,9,0,District - Nagpur  09,Rural,50-59,297,272,48,45,76,77,544,230,114,111
C4920,27,9,0,District - Nagpur  09,Rural,60-69,499,642,47,41,151,163,564,402,97,84
C4920,27,9,0,District - Nagpur  09,Rural,70-79,463,494,25,17,173,147,347,199,50,48
C4920,27,9,0,District - Nagpur  09,Rural,80-89,140,158,5,3,91,60,97,57,8,6
C4920,27,9,0,District - Nagpur  09,Rural,90+,41,74,0,4,17,18,26,22,3,6
C4920,27,9,0,District - Nagpur  09,Rural,Age not stated,24,18,2,1,2,1,9,2,2,2
C4920,27,9,0,District - Nagpur  09,Urban,0-4,391,362,19,27,16,18,264,196,98,99
C4920,27,9,0,District - Nagpur  09,Urban,5-9,514,424,216,173,57,38,526,383,286,237
C4920,27,9,0,District - Nagpur  09,Urban,10-19,1264,1078,488,405,156,117,2040,1292,1010,805
C4920,27,9,0,District - Nagpur  09,Urban,20-29,1021,792,275,201,128,80,1875,1060,940,648
C4920,27,9,0,District - Nagpur  09,Urban,30-39,870,620,188,136,68,68,1454,598,886,568
C4920,27,9,0,District - Nagpur  09,Urban,40-49,723,458,114,96,72,54,1296,453,601,399
C4920,27,9,0,District - Nagpur  09,Urban,50-59,514,338,82,47,87,69,1049,364,313,208
C4920,27,9,0,District - Nagpur  09,Urban,60-69,443,505,43,37,126,127,955,486,189,153
C4920,27,9,0,District - Nagpur  09,Urban,70-79,319,354,30,21,137,109,528,317,84,65
C4920,27,9,0,District - Nagpur  09,Urban,80-89,100,130,8,4,71,53,140,121,13,18
C4920,27,9,0,District - Nagpur  09,Urban,90+,21,54,4,3,22,21,29,35,3,9
C4920,27,9,0,District - Nagpur  09,Urban,Age not stated,18,9,2,1,0,0,8,4,7,7
C4920,27,10,0,District - Bhandara  10,Rural,0-4,184,177,8,12,11,9,198,112,35,28
C4920,27,10,0,District - Bhandara  10,Rural,5-9,213,187,71,59,35,21,285,151,120,98
C4920,27,10,0,District - Bhandara  10,Rural,10-19,539,432,165,126,121,67,944,537,312,252
C4920,27,10,0,District - Bhandara  10,Rural,20-29,392,297,93,65,62,59,851,425,202,190
C4920,27,10,0,District - Bhandara  10,Rural,30-39,390,275,74,71,84,58,611,294,215,167
C4920,27,10,0,District - Bhandara  10,Rural,40-49,359,240,49,34,75,85,607,245,151,119
C4920,27,10,0,District - Bhandara  10,Rural,50-59,290,254,41,22,92,64,481,209,73,83
C4920,27,10,0,District - Bhandara  10,Rural,60-69,263,445,27,24,106,137,475,302,47,63
C4920,27,10,0,District - Bhandara  10,Rural,70-79,214,260,8,6,87,73,204,135,14,18
C4920,27,10,0,District - Bhandara  10,Rural,80-89,42,83,3,0,24,22,40,30,5,2
C4920,27,10,0,District - Bhandara  10,Rural,90+,16,20,0,0,3,6,9,7,1,2
C4920,27,10,0,District - Bhandara  10,Rural,Age not stated,1,0,0,0,2,0,0,0,2,2
C4920,27,10,0,District - Bhandara  10,Urban,0-4,17,19,1,0,1,2,27,10,5,4
C4920,27,10,0,District - Bhandara  10,Urban,5-9,26,21,17,15,9,3,35,19,17,17
C4920,27,10,0,District - Bhandara  10,Urban,10-19,101,62,43,31,36,19,171,85,59,41
C4920,27,10,0,District - Bhandara  10,Urban,20-29,61,37,19,10,18,8,157,71,58,42
C4920,27,10,0,District - Bhandara  10,Urban,30-39,53,32,10,4,4,6,104,40,43,44
C4920,27,10,0,District - Bhandara  10,Urban,40-49,53,31,9,8,11,10,94,36,27,23
C4920,27,10,0,District - Bhandara  10,Urban,50-59,33,25,5,1,9,9,90,30,30,9
C4920,27,10,0,District - Bhandara  10,Urban,60-69,33,30,1,2,12,12,65,28,8,10
C4920,27,10,0,District - Bhandara  10,Urban,70-79,14,22,0,0,10,6,30,17,3,3
C4920,27,10,0,District - Bhandara  10,Urban,80-89,6,7,1,0,0,4,2,10,0,0
C4920,27,10,0,District - Bhandara  10,Urban,90+,1,4,0,0,0,2,1,3,0,0
C4920,27,10,0,District - Bhandara  10,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,27,11,0,District - Gondiya *  11,Rural,0-4,412,472,11,8,5,7,239,180,26,20
C4920,27,11,0,District - Gondiya *  11,Rural,5-9,499,482,88,82,45,41,310,173,126,100
C4920,27,11,0,District - Gondiya *  11,Rural,10-19,1018,1000,146,129,136,90,1054,668,337,288
C4920,27,11,0,District - Gondiya *  11,Rural,20-29,847,727,111,77,91,46,866,446,257,253
C4920,27,11,0,District - Gondiya *  11,Rural,30-39,876,669,77,71,78,92,724,336,203,225
C4920,27,11,0,District - Gondiya *  11,Rural,40-49,737,532,72,39,102,104,700,260,151,131
C4920,27,11,0,District - Gondiya *  11,Rural,50-59,505,458,28,31,128,116,601,254,75,75
C4920,27,11,0,District - Gondiya *  11,Rural,60-69,459,595,20,27,165,163,511,286,53,59
C4920,27,11,0,District - Gondiya *  11,Rural,70-79,218,274,6,6,105,83,224,107,19,12
C4920,27,11,0,District - Gondiya *  11,Rural,80-89,44,71,1,2,28,23,40,41,2,2
C4920,27,11,0,District - Gondiya *  11,Rural,90+,14,27,0,1,11,7,7,9,1,1
C4920,27,11,0,District - Gondiya *  11,Rural,Age not stated,4,1,0,0,2,1,2,0,0,0
C4920,27,11,0,District - Gondiya *  11,Urban,0-4,30,34,5,0,1,0,22,14,5,2
C4920,27,11,0,District - Gondiya *  11,Urban,5-9,29,43,3,11,3,5,22,26,16,13
C4920,27,11,0,District - Gondiya *  11,Urban,10-19,88,82,16,16,11,9,114,76,49,41
C4920,27,11,0,District - Gondiya *  11,Urban,20-29,88,76,12,13,11,8,140,67,45,35
C4920,27,11,0,District - Gondiya *  11,Urban,30-39,83,56,13,8,6,4,109,48,55,35
C4920,27,11,0,District - Gondiya *  11,Urban,40-49,55,40,4,3,6,6,110,37,42,21
C4920,27,11,0,District - Gondiya *  11,Urban,50-59,43,42,0,3,6,7,96,27,20,8
C4920,27,11,0,District - Gondiya *  11,Urban,60-69,26,33,3,2,8,16,81,31,8,3
C4920,27,11,0,District - Gondiya *  11,Urban,70-79,14,18,1,2,8,14,31,18,3,3
C4920,27,11,0,District - Gondiya *  11,Urban,80-89,4,5,1,0,3,6,5,3,2,0
C4920,27,11,0,District - Gondiya *  11,Urban,90+,0,2,0,0,1,1,1,2,0,0
C4920,27,11,0,District - Gondiya *  11,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,27,12,0,District - Gadchiroli  12,Rural,0-4,133,124,11,11,9,3,156,110,26,11
C4920,27,12,0,District - Gadchiroli  12,Rural,5-9,138,128,110,85,56,38,262,185,103,76
C4920,27,12,0,District - Gadchiroli  12,Rural,10-19,302,234,234,194,148,76,673,450,280,216
C4920,27,12,0,District - Gadchiroli  12,Rural,20-29,240,193,137,109,91,37,520,268,158,131
C4920,27,12,0,District - Gadchiroli  12,Rural,30-39,187,155,50,57,83,52,377,241,136,138
C4920,27,12,0,District - Gadchiroli  12,Rural,40-49,212,191,52,40,104,60,383,181,86,82
C4920,27,12,0,District - Gadchiroli  12,Rural,50-59,183,199,21,12,118,67,325,140,44,43
C4920,27,12,0,District - Gadchiroli  12,Rural,60-69,294,358,19,17,151,132,265,182,29,53
C4920,27,12,0,District - Gadchiroli  12,Rural,70-79,226,210,8,8,111,75,128,66,14,22
C4920,27,12,0,District - Gadchiroli  12,Rural,80-89,51,67,1,2,25,25,25,24,1,5
C4920,27,12,0,District - Gadchiroli  12,Rural,90+,19,21,0,0,7,15,5,8,0,2
C4920,27,12,0,District - Gadchiroli  12,Rural,Age not stated,117,15,0,1,0,1,1,1,2,2
C4920,27,12,0,District - Gadchiroli  12,Urban,0-4,4,5,0,0,0,0,16,1,1,2
C4920,27,12,0,District - Gadchiroli  12,Urban,5-9,10,11,2,2,2,6,43,20,6,5
C4920,27,12,0,District - Gadchiroli  12,Urban,10-19,24,27,15,10,5,2,64,46,28,26
