Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,6,12,0,District - Hisar  12,Urban,10-19,384,286,80,36,64,33,295,196,208,110
C4920,6,12,0,District - Hisar  12,Urban,20-29,359,215,45,26,26,13,292,173,168,68
C4920,6,12,0,District - Hisar  12,Urban,30-39,307,229,32,20,20,14,223,99,139,65
C4920,6,12,0,District - Hisar  12,Urban,40-49,318,181,20,17,18,19,214,71,81,50
C4920,6,12,0,District - Hisar  12,Urban,50-59,191,105,19,9,16,14,164,73,51,22
C4920,6,12,0,District - Hisar  12,Urban,60-69,147,140,12,16,28,36,128,99,23,19
C4920,6,12,0,District - Hisar  12,Urban,70-79,90,85,10,3,48,40,84,83,11,9
C4920,6,12,0,District - Hisar  12,Urban,80-89,24,32,2,2,20,22,35,40,0,8
C4920,6,12,0,District - Hisar  12,Urban,90+,5,5,0,3,6,6,10,15,1,0
C4920,6,12,0,District - Hisar  12,Urban,Age not stated,15,9,3,0,4,1,2,0,3,2
C4920,6,13,0,District - Bhiwani  13,Rural,0-4,404,326,24,5,17,16,150,95,56,25
C4920,6,13,0,District - Bhiwani  13,Rural,5-9,481,363,183,97,56,45,335,211,158,84
C4920,6,13,0,District - Bhiwani  13,Rural,10-19,731,612,347,143,161,97,1322,594,462,208
C4920,6,13,0,District - Bhiwani  13,Rural,20-29,577,438,153,61,87,40,1118,377,381,107
C4920,6,13,0,District - Bhiwani  13,Rural,30-39,395,355,92,52,94,64,740,305,292,98
C4920,6,13,0,District - Bhiwani  13,Rural,40-49,439,263,52,26,89,75,569,273,200,87
C4920,6,13,0,District - Bhiwani  13,Rural,50-59,364,294,34,30,87,62,421,229,95,74
C4920,6,13,0,District - Bhiwani  13,Rural,60-69,594,668,46,36,185,176,419,285,71,68
C4920,6,13,0,District - Bhiwani  13,Rural,70-79,549,519,23,13,196,168,292,156,36,21
C4920,6,13,0,District - Bhiwani  13,Rural,80-89,265,219,11,9,132,93,137,106,12,15
C4920,6,13,0,District - Bhiwani  13,Rural,90+,49,51,1,1,21,23,29,43,4,0
C4920,6,13,0,District - Bhiwani  13,Rural,Age not stated,49,56,6,5,5,4,18,8,8,4
C4920,6,13,0,District - Bhiwani  13,Urban,0-4,54,51,2,2,2,1,37,25,12,9
C4920,6,13,0,District - Bhiwani  13,Urban,5-9,84,68,33,18,9,2,75,41,28,21
C4920,6,13,0,District - Bhiwani  13,Urban,10-19,163,119,54,27,14,18,244,147,141,69
C4920,6,13,0,District - Bhiwani  13,Urban,20-29,130,91,37,15,20,11,203,102,96,41
C4920,6,13,0,District - Bhiwani  13,Urban,30-39,66,71,16,12,8,14,136,63,79,24
C4920,6,13,0,District - Bhiwani  13,Urban,40-49,72,70,12,17,21,8,148,52,56,18
C4920,6,13,0,District - Bhiwani  13,Urban,50-59,64,55,9,8,11,13,103,43,18,15
C4920,6,13,0,District - Bhiwani  13,Urban,60-69,93,105,6,8,21,20,81,63,12,15
C4920,6,13,0,District - Bhiwani  13,Urban,70-79,61,83,7,5,20,22,61,52,6,9
C4920,6,13,0,District - Bhiwani  13,Urban,80-89,28,38,0,1,10,15,26,21,3,1
C4920,6,13,0,District - Bhiwani  13,Urban,90+,5,7,0,1,1,1,9,10,0,0
C4920,6,13,0,District - Bhiwani  13,Urban,Age not stated,10,1,1,1,0,0,3,1,0,0
C4920,6,14,0,District - Rohtak  14,Rural,0-4,113,105,7,5,7,3,56,52,27,12
C4920,6,14,0,District - Rohtak  14,Rural,5-9,157,117,81,34,14,22,164,97,81,55
C4920,6,14,0,District - Rohtak  14,Rural,10-19,299,197,137,69,47,39,689,376,206,107
C4920,6,14,0,District - Rohtak  14,Rural,20-29,224,133,67,26,18,14,573,207,187,42
C4920,6,14,0,District - Rohtak  14,Rural,30-39,173,131,42,23,39,24,380,159,109,45
C4920,6,14,0,District - Rohtak  14,Rural,40-49,192,134,32,15,41,26,306,132,92,37
C4920,6,14,0,District - Rohtak  14,Rural,50-59,156,117,20,8,22,20,220,110,56,25
C4920,6,14,0,District - Rohtak  14,Rural,60-69,215,288,23,12,83,81,203,157,40,39
C4920,6,14,0,District - Rohtak  14,Rural,70-79,208,180,12,8,73,61,116,101,18,12
C4920,6,14,0,District - Rohtak  14,Rural,80-89,90,72,7,4,38,32,65,42,4,5
C4920,6,14,0,District - Rohtak  14,Rural,90+,21,23,1,0,10,9,19,14,1,1
C4920,6,14,0,District - Rohtak  14,Rural,Age not stated,18,19,1,1,3,2,15,4,3,3
C4920,6,14,0,District - Rohtak  14,Urban,0-4,86,54,0,2,3,0,22,15,11,10
C4920,6,14,0,District - Rohtak  14,Urban,5-9,81,65,38,21,14,4,55,43,57,30
C4920,6,14,0,District - Rohtak  14,Urban,10-19,203,193,61,47,23,20,213,150,136,87
C4920,6,14,0,District - Rohtak  14,Urban,20-29,168,138,49,22,21,13,220,123,131,69
C4920,6,14,0,District - Rohtak  14,Urban,30-39,161,134,23,27,13,14,143,73,107,69
C4920,6,14,0,District - Rohtak  14,Urban,40-49,147,142,25,12,16,12,145,60,89,42
C4920,6,14,0,District - Rohtak  14,Urban,50-59,98,85,9,10,14,10,109,57,34,20
C4920,6,14,0,District - Rohtak  14,Urban,60-69,97,90,13,11,27,31,109,87,27,22
C4920,6,14,0,District - Rohtak  14,Urban,70-79,64,62,9,3,24,22,66,60,12,9
C4920,6,14,0,District - Rohtak  14,Urban,80-89,23,31,0,2,19,16,22,32,0,4
C4920,6,14,0,District - Rohtak  14,Urban,90+,7,10,0,0,3,8,6,4,1,5
C4920,6,14,0,District - Rohtak  14,Urban,Age not stated,7,4,1,0,0,0,2,1,4,0
C4920,6,15,0,District - Jhajjar *  15,Rural,0-4,188,142,10,7,10,12,79,45,31,12
C4920,6,15,0,District - Jhajjar *  15,Rural,5-9,191,142,70,43,21,17,184,116,74,49
C4920,6,15,0,District - Jhajjar *  15,Rural,10-19,411,293,167,66,60,37,713,396,224,119
C4920,6,15,0,District - Jhajjar *  15,Rural,20-29,306,241,75,37,38,17,767,246,220,83
C4920,6,15,0,District - Jhajjar *  15,Rural,30-39,250,190,58,35,47,23,443,184,150,58
C4920,6,15,0,District - Jhajjar *  15,Rural,40-49,253,196,34,18,53,37,356,143,123,51
C4920,6,15,0,District - Jhajjar *  15,Rural,50-59,212,177,39,12,39,45,278,140,65,36
C4920,6,15,0,District - Jhajjar *  15,Rural,60-69,364,371,30,18,87,113,267,195,49,38
C4920,6,15,0,District - Jhajjar *  15,Rural,70-79,291,283,21,21,111,105,166,115,23,16
C4920,6,15,0,District - Jhajjar *  15,Rural,80-89,145,151,5,4,70,65,92,68,7,7
C4920,6,15,0,District - Jhajjar *  15,Rural,90+,22,38,1,1,12,19,21,19,2,3
C4920,6,15,0,District - Jhajjar *  15,Rural,Age not stated,11,4,1,0,4,3,8,4,3,0
C4920,6,15,0,District - Jhajjar *  15,Urban,0-4,56,37,4,3,1,0,20,11,10,5
C4920,6,15,0,District - Jhajjar *  15,Urban,5-9,64,36,19,12,41,0,34,22,28,16
C4920,6,15,0,District - Jhajjar *  15,Urban,10-19,137,77,31,20,78,7,120,92,69,41
C4920,6,15,0,District - Jhajjar *  15,Urban,20-29,101,79,27,11,8,3,121,62,63,24
C4920,6,15,0,District - Jhajjar *  15,Urban,30-39,79,70,15,11,8,3,70,54,45,19
C4920,6,15,0,District - Jhajjar *  15,Urban,40-49,80,35,8,3,2,7,75,29,36,11
C4920,6,15,0,District - Jhajjar *  15,Urban,50-59,46,42,6,6,6,6,45,25,13,8
C4920,6,15,0,District - Jhajjar *  15,Urban,60-69,46,49,5,6,8,11,46,42,8,6
C4920,6,15,0,District - Jhajjar *  15,Urban,70-79,27,24,2,2,15,10,38,18,6,4
C4920,6,15,0,District - Jhajjar *  15,Urban,80-89,7,20,0,1,9,16,8,13,0,0
C4920,6,15,0,District - Jhajjar *  15,Urban,90+,3,4,0,1,3,3,4,4,0,1
C4920,6,15,0,District - Jhajjar *  15,Urban,Age not stated,4,2,0,0,0,0,2,1,0,0
C4920,6,16,0,District - Mahendragarh  16,Rural,0-4,199,163,10,1,15,6,82,55,27,20
C4920,6,16,0,District - Mahendragarh  16,Rural,5-9,235,183,106,47,36,42,211,126,102,54
C4920,6,16,0,District - Mahendragarh  16,Rural,10-19,527,386,214,72,105,77,809,434,296,107
C4920,6,16,0,District - Mahendragarh  16,Rural,20-29,315,248,109,36,66,38,734,306,178,66
C4920,6,16,0,District - Mahendragarh  16,Rural,30-39,352,277,64,37,64,34,463,235,155,64
C4920,6,16,0,District - Mahendragarh  16,Rural,40-49,366,275,48,34,71,49,483,193,144,45
C4920,6,16,0,District - Mahendragarh  16,Rural,50-59,346,233,20,25,65,53,335,149,45,35
C4920,6,16,0,District - Mahendragarh  16,Rural,60-69,517,630,31,26,137,152,422,228,50,46
C4920,6,16,0,District - Mahendragarh  16,Rural,70-79,477,512,15,16,133,130,290,180,17,18
C4920,6,16,0,District - Mahendragarh  16,Rural,80-89,201,226,5,5,95,93,114,98,12,14
C4920,6,16,0,District - Mahendragarh  16,Rural,90+,34,62,3,2,24,27,33,58,0,5
C4920,6,16,0,District - Mahendragarh  16,Rural,Age not stated,26,21,4,3,3,0,8,5,8,0
C4920,6,16,0,District - Mahendragarh  16,Urban,0-4,28,23,2,0,1,0,13,6,4,1
C4920,6,16,0,District - Mahendragarh  16,Urban,5-9,39,43,15,2,2,2,49,20,8,5
C4920,6,16,0,District - Mahendragarh  16,Urban,10-19,61,92,23,11,10,1,112,69,37,20
C4920,6,16,0,District - Mahendragarh  16,Urban,20-29,40,56,11,8,5,2,105,47,39,11
C4920,6,16,0,District - Mahendragarh  16,Urban,30-39,66,49,8,5,4,2,72,33,22,12
C4920,6,16,0,District - Mahendragarh  16,Urban,40-49,48,35,2,4,7,2,43,14,22,7
C4920,6,16,0,District - Mahendragarh  16,Urban,50-59,48,29,6,2,6,2,50,19,9,0
C4920,6,16,0,District - Mahendragarh  16,Urban,60-69,35,43,0,0,3,9,41,25,16,7
C4920,6,16,0,District - Mahendragarh  16,Urban,70-79,32,34,0,2,5,13,31,27,2,2
C4920,6,16,0,District - Mahendragarh  16,Urban,80-89,9,15,1,1,5,6,18,11,1,1
C4920,6,16,0,District - Mahendragarh  16,Urban,90+,2,7,0,0,0,1,4,5,0,0
C4920,6,16,0,District - Mahendragarh  16,Urban,Age not stated,11,13,0,1,0,1,1,1,1,0
C4920,6,17,0,District - Rewari  17,Rural,0-4,237,183,5,6,3,3,91,36,41,16
C4920,6,17,0,District - Rewari  17,Rural,5-9,206,149,81,33,21,15,195,99,82,55
C4920,6,17,0,District - Rewari  17,Rural,10-19,440,359,127,54,59,31,647,339,256,132
C4920,6,17,0,District - Rewari  17,Rural,20-29,364,302,53,46,37,22,659,252,177,56
C4920,6,17,0,District - Rewari  17,Rural,30-39,320,264,50,37,42,34,372,184,145,59
C4920,6,17,0,District - Rewari  17,Rural,40-49,292,215,36,26,43,24,318,100,97,51
C4920,6,17,0,District - Rewari  17,Rural,50-59,226,208,41,24,38,33,224,78,68,35
C4920,6,17,0,District - Rewari  17,Rural,60-69,287,306,31,10,91,87,274,124,39,26
C4920,6,17,0,District - Rewari  17,Rural,70-79,246,227,13,9,121,99,183,118,18,15
C4920,6,17,0,District - Rewari  17,Rural,80-89,150,145,6,3,64,76,83,60,4,7
C4920,6,17,0,District - Rewari  17,Rural,90+,42,57,1,1,25,23,22,25,2,0
C4920,6,17,0,District - Rewari  17,Rural,Age not stated,1,1,0,0,0,1,0,2,0,0
C4920,6,17,0,District - Rewari  17,Urban,0-4,50,38,1,0,0,1,11,8,8,3
C4920,6,17,0,District - Rewari  17,Urban,5-9,50,43,9,8,3,3,34,13,18,8
C4920,6,17,0,District - Rewari  17,Urban,10-19,111,80,30,12,8,0,94,50,79,25
C4920,6,17,0,District - Rewari  17,Urban,20-29,118,67,15,11,9,4,92,49,45,22
C4920,6,17,0,District - Rewari  17,Urban,30-39,94,61,9,7,2,3,61,31,33,14
C4920,6,17,0,District - Rewari  17,Urban,40-49,71,41,7,3,4,3,51,21,25,13
C4920,6,17,0,District - Rewari  17,Urban,50-59,43,28,4,1,8,7,41,17,17,7
C4920,6,17,0,District - Rewari  17,Urban,60-69,43,60,7,3,10,16,38,22,8,8
C4920,6,17,0,District - Rewari  17,Urban,70-79,38,42,1,6,12,17,29,16,8,5
C4920,6,17,0,District - Rewari  17,Urban,80-89,7,11,0,1,9,5,10,13,4,2
C4920,6,17,0,District - Rewari  17,Urban,90+,3,7,0,0,2,1,1,3,1,2
C4920,6,17,0,District - Rewari  17,Urban,Age not stated,1,0,0,0,0,1,0,0,0,0
C4920,6,18,0,District - Gurgaon  18,Rural,0-4,445,417,28,16,39,40,286,207,77,54
C4920,6,18,0,District - Gurgaon  18,Rural,5-9,466,370,215,120,184,139,712,457,210,108
C4920,6,18,0,District - Gurgaon  18,Rural,10-19,655,600,285,168,205,164,1562,866,426,249
C4920,6,18,0,District - Gurgaon  18,Rural,20-29,724,444,111,44,71,41,934,400,263,110
C4920,6,18,0,District - Gurgaon  18,Rural,30-39,808,357,75,60,75,58,615,307,215,84
C4920,6,18,0,District - Gurgaon  18,Rural,40-49,629,314,49,35,62,64,508,192,133,49
C4920,6,18,0,District - Gurgaon  18,Rural,50-59,457,299,32,26,61,61,342,157,71,45
C4920,6,18,0,District - Gurgaon  18,Rural,60-69,623,670,35,37,123,131,381,244,38,35
C4920,6,18,0,District - Gurgaon  18,Rural,70-79,492,521,18,17,121,133,258,164,25,19
C4920,6,18,0,District - Gurgaon  18,Rural,80-89,190,219,7,4,67,68,88,78,4,3
C4920,6,18,0,District - Gurgaon  18,Rural,90+,54,66,4,1,19,18,39,35,4,2
C4920,6,18,0,District - Gurgaon  18,Rural,Age not stated,32,30,2,2,4,1,13,14,4,2
C4920,6,18,0,District - Gurgaon  18,Urban,0-4,100,82,9,4,6,1,37,32,14,8
C4920,6,18,0,District - Gurgaon  18,Urban,5-9,115,78,63,36,14,6,77,40,41,23
C4920,6,18,0,District - Gurgaon  18,Urban,10-19,217,160,119,54,26,15,214,120,132,82
C4920,6,18,0,District - Gurgaon  18,Urban,20-29,175,173,36,39,22,8,194,102,97,64
C4920,6,18,0,District - Gurgaon  18,Urban,30-39,166,131,22,26,13,9,152,68,84,44
C4920,6,18,0,District - Gurgaon  18,Urban,40-49,139,124,11,17,17,7,118,43,61,23
C4920,6,18,0,District - Gurgaon  18,Urban,50-59,99,80,13,11,9,16,90,47,29,10
C4920,6,18,0,District - Gurgaon  18,Urban,60-69,69,93,6,2,16,28,108,63,22,15
C4920,6,18,0,District - Gurgaon  18,Urban,70-79,58,74,9,4,20,21,63,49,5,4
C4920,6,18,0,District - Gurgaon  18,Urban,80-89,20,31,0,2,12,18,22,24,4,3
C4920,6,18,0,District - Gurgaon  18,Urban,90+,10,6,0,1,4,5,10,8,1,1
C4920,6,18,0,District - Gurgaon  18,Urban,Age not stated,4,1,0,0,0,1,1,0,0,1
C4920,6,19,0,District - Faridabad  19,Rural,0-4,276,234,19,9,24,18,156,117,41,21
C4920,6,19,0,District - Faridabad  19,Rural,5-9,270,232,124,99,62,62,441,288,107,65
C4920,6,19,0,District - Faridabad  19,Rural,10-19,420,359,222,74,117,67,1287,642,348,136
C4920,6,19,0,District - Faridabad  19,Rural,20-29,457,407,79,31,49,27,776,287,197,63
C4920,6,19,0,District - Faridabad  19,Rural,30-39,483,446,55,30,34,39,461,195,141,49
C4920,6,19,0,District - Faridabad  19,Rural,40-49,457,359,35,23,48,42,343,150,100,54
C4920,6,19,0,District - Faridabad  19,Rural,50-59,394,346,30,19,55,46,256,131,58,24
C4920,6,19,0,District - Faridabad  19,Rural,60-69,538,770,23,33,101,140,280,241,29,31
C4920,6,19,0,District - Faridabad  19,Rural,70-79,519,518,19,12,122,105,228,163,22,14
C4920,6,19,0,District - Faridabad  19,Rural,80-89,261,210,7,4,75,59,112,84,4,6
C4920,6,19,0,District - Faridabad  19,Rural,90+,57,54,0,2,19,16,34,29,3,2
C4920,6,19,0,District - Faridabad  19,Rural,Age not stated,21,18,8,5,4,2,15,6,4,0
C4920,6,19,0,District - Faridabad  19,Urban,0-4,294,265,12,13,9,9,115,83,46,37
C4920,6,19,0,District - Faridabad  19,Urban,5-9,338,272,102,63,37,34,303,201,145,84
C4920,6,19,0,District - Faridabad  19,Urban,10-19,681,510,223,115,94,56,918,532,435,249
C4920,6,19,0,District - Faridabad  19,Urban,20-29,887,539,98,62,55,23,647,287,271,144
C4920,6,19,0,District - Faridabad  19,Urban,30-39,979,525,65,54,37,30,418,173,211,120
C4920,6,19,0,District - Faridabad  19,Urban,40-49,913,427,49,26,33,34,331,133,180,69
C4920,6,19,0,District - Faridabad  19,Urban,50-59,585,338,31,20,35,32,287,125,75,43
C4920,6,19,0,District - Faridabad  19,Urban,60-69,395,418,24,23,61,82,267,173,47,37
C4920,6,19,0,District - Faridabad  19,Urban,70-79,245,255,14,8,64,65,143,162,26,23
C4920,6,19,0,District - Faridabad  19,Urban,80-89,76,98,6,3,38,40,60,55,7,10
C4920,6,19,0,District - Faridabad  19,Urban,90+,18,28,1,1,15,14,19,19,2,2
C4920,6,19,0,District - Faridabad  19,Urban,Age not stated,51,29,6,7,0,2,19,6,9,3
