Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,22,5,0,District - Korba *  05,Urban,5-9,146,132,42,38,5,9,97,57,35,42
C4920,22,5,0,District - Korba *  05,Urban,10-19,284,239,69,67,22,18,314,200,132,89
C4920,22,5,0,District - Korba *  05,Urban,20-29,213,171,43,23,19,8,213,93,87,46
C4920,22,5,0,District - Korba *  05,Urban,30-39,267,181,15,20,12,15,132,56,53,38
C4920,22,5,0,District - Korba *  05,Urban,40-49,211,125,16,12,17,10,105,45,35,29
C4920,22,5,0,District - Korba *  05,Urban,50-59,126,78,15,5,13,10,91,42,16,11
C4920,22,5,0,District - Korba *  05,Urban,60-69,46,71,1,5,7,20,55,42,8,1
C4920,22,5,0,District - Korba *  05,Urban,70-79,26,38,3,2,2,9,28,27,3,3
C4920,22,5,0,District - Korba *  05,Urban,80-89,9,8,1,1,6,5,12,16,2,0
C4920,22,5,0,District - Korba *  05,Urban,90+,5,3,0,1,0,1,4,4,0,1
C4920,22,5,0,District - Korba *  05,Urban,Age not stated,2,0,0,0,0,0,0,0,0,0
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,0-4,208,196,25,17,14,4,197,149,28,21
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,5-9,229,228,148,107,53,45,509,329,92,75
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,10-19,542,442,244,228,166,96,1750,1219,326,223
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,20-29,331,256,156,95,93,45,907,456,232,206
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,30-39,327,223,106,77,72,64,544,304,228,195
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,40-49,317,253,55,60,84,88,458,263,135,140
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,50-59,376,311,49,31,107,122,541,317,68,87
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,60-69,478,526,44,35,167,195,546,498,61,48
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,70-79,281,407,14,22,109,146,392,380,23,29
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,80-89,142,124,7,4,50,45,124,160,5,9
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,90+,30,31,2,1,14,14,35,53,4,1
C4920,22,6,0,District - Janjgir - Champa*  06,Rural,Age not stated,5,9,1,0,1,0,8,2,1,0
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,0-4,26,25,1,2,0,0,11,6,5,3
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,5-9,21,26,14,15,4,1,47,13,11,9
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,10-19,54,40,30,21,13,10,149,114,28,18
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,20-29,59,41,17,12,5,7,106,65,28,18
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,30-39,54,24,16,9,13,2,71,42,23,17
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,40-49,38,32,9,7,6,4,75,61,22,15
C4920,22,6,0,District - Janjgir - Champa*  06,Urban,50-59,37,40,14,2,12,10,100,84,12,8
