Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,32,4,0,District - Kozhikode  04,Rural,50-59,1373,1509,146,116,212,252,1098,562,424,439
C4920,32,4,0,District - Kozhikode  04,Rural,60-69,1756,2472,145,116,352,525,1042,617,300,394
C4920,32,4,0,District - Kozhikode  04,Rural,70-79,1409,1917,74,77,484,586,681,557,128,241
C4920,32,4,0,District - Kozhikode  04,Rural,80-89,624,811,38,30,273,382,296,287,51,92
C4920,32,4,0,District - Kozhikode  04,Rural,90+,126,148,10,3,69,114,49,88,12,13
C4920,32,4,0,District - Kozhikode  04,Rural,Age not stated,13,0,1,2,2,1,3,4,0,1
C4920,32,4,0,District - Kozhikode  04,Urban,0-4,152,107,17,12,15,22,117,81,40,22
C4920,32,4,0,District - Kozhikode  04,Urban,5-9,149,133,116,84,75,58,142,90,117,82
C4920,32,4,0,District - Kozhikode  04,Urban,10-19,476,360,275,167,260,168,433,326,480,290
C4920,32,4,0,District - Kozhikode  04,Urban,20-29,391,325,222,175,131,107,735,457,580,411
C4920,32,4,0,District - Kozhikode  04,Urban,30-39,472,407,172,170,93,126,779,535,680,502
C4920,32,4,0,District - Kozhikode  04,Urban,40-49,744,727,118,90,105,136,807,503,540,393
C4920,32,4,0,District - Kozhikode  04,Urban,50-59,798,932,81,62,130,137,781,446,284,281
C4920,32,4,0,District - Kozhikode  04,Urban,60-69,894,1359,66,62,180,279,659,504,172,239
C4920,32,4,0,District - Kozhikode  04,Urban,70-79,619,1186,47,51,186,301,410,391,60,130
C4920,32,4,0,District - Kozhikode  04,Urban,80-89,281,432,16,13,108,147,124,202,21,52
C4920,32,4,0,District - Kozhikode  04,Urban,90+,29,74,2,4,26,42,13,34,0,13
C4920,32,4,0,District - Kozhikode  04,Urban,Age not stated,5,2,2,0,1,1,1,3,8,1
C4920,32,5,0,District - Malappuram  05,Rural,0-4,673,562,82,45,51,46,375,263,157,121
C4920,32,5,0,District - Malappuram  05,Rural,5-9,592,522,519,345,207,167,527,344,530,353
C4920,32,5,0,District - Malappuram  05,Rural,10-19,1667,1409,997,784,646,506,2019,1351,1993,1427
C4920,32,5,0,District - Malappuram  05,Rural,20-29,1197,1157,557,481,346,322,2042,1192,1773,1278
C4920,32,5,0,District - Malappuram  05,Rural,30-39,1279,1392,413,420,294,360,1630,1025,1429,1189
C4920,32,5,0,District - Malappuram  05,Rural,40-49,1899,1985,284,233,327,364,1543,858,1146,956
C4920,32,5,0,District - Malappuram  05,Rural,50-59,1916,2229,212,150,267,394,1514,793,641,719
C4920,32,5,0,District - Malappuram  05,Rural,60-69,2445,3455,182,145,489,734,1366,916,457,599
C4920,32,5,0,District - Malappuram  05,Rural,70-79,1621,2383,89,80,535,735,742,647,157,336
C4920,32,5,0,District - Malappuram  05,Rural,80-89,609,999,22,32,265,402,298,366,59,114
C4920,32,5,0,District - Malappuram  05,Rural,90+,97,211,5,7,56,92,70,100,6,29
C4920,32,5,0,District - Malappuram  05,Rural,Age not stated,7,13,3,2,5,2,3,3,3,0
C4920,32,5,0,District - Malappuram  05,Urban,0-4,51,78,9,1,6,3,34,38,14,11
C4920,32,5,0,District - Malappuram  05,Urban,5-9,61,52,47,31,23,20,50,37,41,37
C4920,32,5,0,District - Malappuram  05,Urban,10-19,176,139,99,79,54,48,213,153,199,125
C4920,32,5,0,District - Malappuram  05,Urban,20-29,123,128,68,63,41,23,228,123,184,134
C4920,32,5,0,District - Malappuram  05,Urban,30-39,125,132,47,32,25,31,147,101,174,115
C4920,32,5,0,District - Malappuram  05,Urban,40-49,230,236,30,36,46,48,191,100,148,90
C4920,32,5,0,District - Malappuram  05,Urban,50-59,252,303,18,16,25,37,182,106,73,70
C4920,32,5,0,District - Malappuram  05,Urban,60-69,305,503,24,21,45,83,165,125,42,70
C4920,32,5,0,District - Malappuram  05,Urban,70-79,210,308,17,11,45,95,87,95,15,39
C4920,32,5,0,District - Malappuram  05,Urban,80-89,51,114,10,1,29,63,25,56,1,13
C4920,32,5,0,District - Malappuram  05,Urban,90+,8,20,1,1,2,8,8,15,0,4
C4920,32,5,0,District - Malappuram  05,Urban,Age not stated,1,2,0,0,0,1,0,0,2,0
C4920,32,6,0,District - Palakkad  06,Rural,0-4,285,262,35,28,31,20,197,158,61,55
C4920,32,6,0,District - Palakkad  06,Rural,5-9,321,261,249,194,74,81,333,236,195,151
C4920,32,6,0,District - Palakkad  06,Rural,10-19,825,709,613,520,224,219,1187,833,821,616
C4920,32,6,0,District - Palakkad  06,Rural,20-29,894,1038,477,441,179,185,1376,949,901,712
C4920,32,6,0,District - Palakkad  06,Rural,30-39,1407,1132,387,366,164,209,1160,844,899,722
C4920,32,6,0,District - Palakkad  06,Rural,40-49,1859,1452,285,217,187,243,1273,760,659,592
C4920,32,6,0,District - Palakkad  06,Rural,50-59,1714,1555,174,160,243,339,1230,731,340,398
C4920,32,6,0,District - Palakkad  06,Rural,60-69,2008,2655,166,138,394,645,1194,734,199,308
C4920,32,6,0,District - Palakkad  06,Rural,70-79,1421,2068,78,76,531,715,714,532,84,164
C4920,32,6,0,District - Palakkad  06,Rural,80-89,526,822,30,38,276,420,254,331,21,65
C4920,32,6,0,District - Palakkad  06,Rural,90+,68,149,4,6,62,99,37,74,4,14
C4920,32,6,0,District - Palakkad  06,Rural,Age not stated,8,9,0,1,4,5,4,2,2,3
C4920,32,6,0,District - Palakkad  06,Urban,0-4,45,46,2,5,8,4,25,26,10,14
C4920,32,6,0,District - Palakkad  06,Urban,5-9,43,47,43,22,27,18,58,27,31,20
C4920,32,6,0,District - Palakkad  06,Urban,10-19,135,102,73,73,46,42,155,102,159,81
C4920,32,6,0,District - Palakkad  06,Urban,20-29,150,137,63,52,21,33,197,135,114,94
C4920,32,6,0,District - Palakkad  06,Urban,30-39,323,153,40,50,24,32,181,130,133,104
C4920,32,6,0,District - Palakkad  06,Urban,40-49,469,234,42,28,24,38,227,109,112,94
C4920,32,6,0,District - Palakkad  06,Urban,50-59,447,248,28,18,36,47,163,105,62,53
C4920,32,6,0,District - Palakkad  06,Urban,60-69,324,295,18,26,58,74,137,94,18,35
C4920,32,6,0,District - Palakkad  06,Urban,70-79,202,216,14,10,67,67,87,82,8,23
C4920,32,6,0,District - Palakkad  06,Urban,80-89,63,103,3,1,40,52,34,45,5,6
C4920,32,6,0,District - Palakkad  06,Urban,90+,8,25,2,1,10,12,2,10,0,2
C4920,32,6,0,District - Palakkad  06,Urban,Age not stated,1,0,1,0,0,0,0,0,0,0
C4920,32,7,0,District - Thrissur  07,Rural,0-4,293,265,28,26,26,19,181,116,46,31
C4920,32,7,0,District - Thrissur  07,Rural,5-9,276,277,198,144,70,66,272,178,178,138
C4920,32,7,0,District - Thrissur  07,Rural,10-19,777,661,514,345,188,177,803,573,715,489
C4920,32,7,0,District - Thrissur  07,Rural,20-29,911,821,540,446,183,196,1206,845,903,726
C4920,32,7,0,District - Thrissur  07,Rural,30-39,1791,1349,467,406,183,239,1324,909,1113,859
C4920,32,7,0,District - Thrissur  07,Rural,40-49,2419,1420,335,261,194,241,1345,788,810,671
C4920,32,7,0,District - Thrissur  07,Rural,50-59,1973,1362,216,190,187,241,1144,731,425,466
C4920,32,7,0,District - Thrissur  07,Rural,60-69,1728,1857,183,138,263,438,1092,789,236,412
C4920,32,7,0,District - Thrissur  07,Rural,70-79,1236,1538,91,108,340,538,657,622,98,203
C4920,32,7,0,District - Thrissur  07,Rural,80-89,446,625,28,35,208,342,243,371,29,82
C4920,32,7,0,District - Thrissur  07,Rural,90+,59,138,2,6,45,79,44,82,4,17
C4920,32,7,0,District - Thrissur  07,Rural,Age not stated,7,8,1,0,2,1,3,4,3,2
C4920,32,7,0,District - Thrissur  07,Urban,0-4,97,101,10,9,12,16,57,35,19,14
C4920,32,7,0,District - Thrissur  07,Urban,5-9,95,105,64,46,47,40,75,59,64,47
C4920,32,7,0,District - Thrissur  07,Urban,10-19,285,235,172,126,168,121,225,222,219,173
C4920,32,7,0,District - Thrissur  07,Urban,20-29,398,336,177,157,58,60,406,317,364,265
C4920,32,7,0,District - Thrissur  07,Urban,30-39,701,517,169,157,60,84,493,326,532,425
C4920,32,7,0,District - Thrissur  07,Urban,40-49,1019,525,112,90,61,70,505,294,403,299
C4920,32,7,0,District - Thrissur  07,Urban,50-59,759,456,78,65,41,86,396,256,181,194
C4920,32,7,0,District - Thrissur  07,Urban,60-69,630,642,66,75,86,139,373,286,103,148
C4920,32,7,0,District - Thrissur  07,Urban,70-79,403,508,27,39,109,167,232,229,45,101
C4920,32,7,0,District - Thrissur  07,Urban,80-89,135,234,9,15,67,103,81,124,14,26
C4920,32,7,0,District - Thrissur  07,Urban,90+,16,29,0,2,13,25,15,33,4,4
C4920,32,7,0,District - Thrissur  07,Urban,Age not stated,6,4,0,0,1,0,0,1,6,1
C4920,32,8,0,District - Ernakulam  08,Rural,0-4,219,204,29,25,26,17,153,134,39,46
C4920,32,8,0,District - Ernakulam  08,Rural,5-9,209,189,161,118,71,71,226,160,123,113
C4920,32,8,0,District - Ernakulam  08,Rural,10-19,607,510,359,273,226,179,602,365,449,342
C4920,32,8,0,District - Ernakulam  08,Rural,20-29,744,608,378,359,191,178,1019,692,725,603
C4920,32,8,0,District - Ernakulam  08,Rural,30-39,1383,759,395,353,202,242,1272,802,881,828
