Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,8,10,0,District - Sawai Madhopur  10,Urban,20-29,211,196,38,14,17,7,245,104,88,38
C4920,8,10,0,District - Sawai Madhopur  10,Urban,30-39,232,154,19,11,13,6,155,66,60,30
C4920,8,10,0,District - Sawai Madhopur  10,Urban,40-49,201,117,11,7,13,12,123,59,42,27
C4920,8,10,0,District - Sawai Madhopur  10,Urban,50-59,122,78,11,9,12,13,72,36,12,11
C4920,8,10,0,District - Sawai Madhopur  10,Urban,60-69,125,106,7,9,13,24,78,55,6,7
C4920,8,10,0,District - Sawai Madhopur  10,Urban,70-79,68,70,3,1,14,7,47,36,4,2
C4920,8,10,0,District - Sawai Madhopur  10,Urban,80-89,21,29,0,2,10,3,21,16,1,1
C4920,8,10,0,District - Sawai Madhopur  10,Urban,90+,5,3,0,0,1,2,3,7,0,1
C4920,8,10,0,District - Sawai Madhopur  10,Urban,Age not stated,14,17,1,2,0,1,10,6,2,4
C4920,8,11,0,District - Dausa *  11,Rural,0-4,806,709,15,16,16,16,153,107,43,31
C4920,8,11,0,District - Dausa *  11,Rural,5-9,835,696,195,103,55,42,410,317,136,89
C4920,8,11,0,District - Dausa *  11,Rural,10-19,1277,1046,320,151,123,75,1374,608,330,110
C4920,8,11,0,District - Dausa *  11,Rural,20-29,1272,823,125,60,71,34,942,338,206,88
C4920,8,11,0,District - Dausa *  11,Rural,30-39,1517,765,78,46,54,34,581,266,190,88
C4920,8,11,0,District - Dausa *  11,Rural,40-49,1386,548,54,45,54,37,460,199,122,71
C4920,8,11,0,District - Dausa *  11,Rural,50-59,1076,508,47,29,84,62,377,196,78,46
C4920,8,11,0,District - Dausa *  11,Rural,60-69,1060,829,33,38,151,125,408,327,42,40
C4920,8,11,0,District - Dausa *  11,Rural,70-79,716,652,19,21,106,110,360,276,19,14
C4920,8,11,0,District - Dausa *  11,Rural,80-89,226,197,10,5,44,34,128,119,5,2
C4920,8,11,0,District - Dausa *  11,Rural,90+,53,77,1,0,12,9,27,30,2,2
C4920,8,11,0,District - Dausa *  11,Rural,Age not stated,16,8,0,0,0,0,6,2,2,0
C4920,8,11,0,District - Dausa *  11,Urban,0-4,63,53,4,1,3,1,13,5,6,3
C4920,8,11,0,District - Dausa *  11,Urban,5-9,73,64,20,12,2,4,59,27,9,7
C4920,8,11,0,District - Dausa *  11,Urban,10-19,122,87,29,14,10,6,139,72,30,18
C4920,8,11,0,District - Dausa *  11,Urban,20-29,118,68,12,9,4,8,117,53,35,16
C4920,8,11,0,District - Dausa *  11,Urban,30-39,182,65,11,17,7,3,66,29,24,8
C4920,8,11,0,District - Dausa *  11,Urban,40-49,224,44,5,2,3,1,60,22,15,10
C4920,8,11,0,District - Dausa *  11,Urban,50-59,123,40,3,2,4,5,29,16,6,6
C4920,8,11,0,District - Dausa *  11,Urban,60-69,122,91,3,6,8,22,44,25,10,2
