Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,28,12,0,District - Vizianagaram  12,Rural,40-49,1450,958,173,151,166,154,919,464,201,166
C4920,28,12,0,District - Vizianagaram  12,Rural,50-59,1438,1610,92,114,205,220,770,429,113,110
C4920,28,12,0,District - Vizianagaram  12,Rural,60-69,1685,2339,70,88,245,263,733,446,78,79
C4920,28,12,0,District - Vizianagaram  12,Rural,70-79,826,1060,26,27,143,154,303,250,18,26
C4920,28,12,0,District - Vizianagaram  12,Rural,80-89,190,256,4,7,47,39,82,56,5,4
C4920,28,12,0,District - Vizianagaram  12,Rural,90+,38,39,4,3,6,11,10,12,2,6
C4920,28,12,0,District - Vizianagaram  12,Rural,Age not stated,16,12,2,2,1,1,14,5,1,3
C4920,28,12,0,District - Vizianagaram  12,Urban,0-4,90,72,5,3,1,3,21,21,6,6
C4920,28,12,0,District - Vizianagaram  12,Urban,5-9,137,108,87,71,13,9,60,48,47,39
C4920,28,12,0,District - Vizianagaram  12,Urban,10-19,268,272,136,124,75,26,334,223,130,87
C4920,28,12,0,District - Vizianagaram  12,Urban,20-29,315,180,89,70,19,16,253,161,96,56
C4920,28,12,0,District - Vizianagaram  12,Urban,30-39,430,180,56,44,16,25,207,136,65,59
C4920,28,12,0,District - Vizianagaram  12,Urban,40-49,410,168,32,29,15,16,203,94,47,46
C4920,28,12,0,District - Vizianagaram  12,Urban,50-59,273,197,21,18,16,24,135,78,27,21
C4920,28,12,0,District - Vizianagaram  12,Urban,60-69,189,226,11,10,25,33,118,79,18,18
C4920,28,12,0,District - Vizianagaram  12,Urban,70-79,73,109,7,9,18,24,34,29,4,1
C4920,28,12,0,District - Vizianagaram  12,Urban,80-89,23,26,1,0,13,6,8,13,1,2
C4920,28,12,0,District - Vizianagaram  12,Urban,90+,2,4,0,0,3,1,2,5,0,0
C4920,28,12,0,District - Vizianagaram  12,Urban,Age not stated,3,3,1,0,2,0,2,2,0,0
C4920,28,13,0,District - Visakhapatnam  13,Rural,0-4,436,420,44,38,10,31,211,168,99,78
C4920,28,13,0,District - Visakhapatnam  13,Rural,5-9,671,603,459,398,82,63,547,384,293,221
C4920,28,13,0,District - Visakhapatnam  13,Rural,10-19,1255,1035,655,632,188,118,1683,1118,616,456
C4920,28,13,0,District - Visakhapatnam  13,Rural,20-29,1237,887,446,344,101,105,1103,654,376,396
C4920,28,13,0,District - Visakhapatnam  13,Rural,30-39,1385,776,320,265,78,115,1021,475,321,280
C4920,28,13,0,District - Visakhapatnam  13,Rural,40-49,1391,834,216,166,121,115,867,393,227,187
C4920,28,13,0,District - Visakhapatnam  13,Rural,50-59,1091,1066,117,113,223,223,730,403,111,122
C4920,28,13,0,District - Visakhapatnam  13,Rural,60-69,1133,1434,77,97,244,360,666,540,73,94
C4920,28,13,0,District - Visakhapatnam  13,Rural,70-79,552,669,23,30,133,149,313,267,30,19
C4920,28,13,0,District - Visakhapatnam  13,Rural,80-89,136,162,4,7,17,32,70,88,6,6
C4920,28,13,0,District - Visakhapatnam  13,Rural,90+,20,24,1,1,4,7,9,23,0,1
C4920,28,13,0,District - Visakhapatnam  13,Rural,Age not stated,34,17,3,4,1,1,15,15,2,0
C4920,28,13,0,District - Visakhapatnam  13,Urban,0-4,465,438,19,15,10,6,81,61,45,27
C4920,28,13,0,District - Visakhapatnam  13,Urban,5-9,599,501,168,146,27,14,174,128,144,111
C4920,28,13,0,District - Visakhapatnam  13,Urban,10-19,1326,1245,416,394,88,72,732,615,483,306
C4920,28,13,0,District - Visakhapatnam  13,Urban,20-29,1567,1284,332,252,70,42,699,420,471,245
C4920,28,13,0,District - Visakhapatnam  13,Urban,30-39,1827,996,151,172,53,37,589,302,308,191
C4920,28,13,0,District - Visakhapatnam  13,Urban,40-49,1418,763,143,87,34,33,480,228,223,123
C4920,28,13,0,District - Visakhapatnam  13,Urban,50-59,888,551,72,39,39,28,386,161,91,56
C4920,28,13,0,District - Visakhapatnam  13,Urban,60-69,513,409,34,26,31,38,284,117,36,36
C4920,28,13,0,District - Visakhapatnam  13,Urban,70-79,213,192,10,13,34,42,105,63,18,12
C4920,28,13,0,District - Visakhapatnam  13,Urban,80-89,45,56,4,4,13,12,26,17,5,4
C4920,28,13,0,District - Visakhapatnam  13,Urban,90+,10,12,0,3,0,5,6,8,1,1
C4920,28,13,0,District - Visakhapatnam  13,Urban,Age not stated,31,22,4,1,3,0,7,2,2,0
C4920,28,14,0,District - East Godavari  14,Rural,0-4,809,837,57,48,31,20,307,211,111,83
C4920,28,14,0,District - East Godavari  14,Rural,5-9,1159,1028,655,555,91,64,918,660,501,363
C4920,28,14,0,District - East Godavari  14,Rural,10-19,2502,2215,1282,1038,246,200,3458,2414,1322,1054
C4920,28,14,0,District - East Godavari  14,Rural,20-29,2767,1676,666,586,124,140,2098,1271,747,590
C4920,28,14,0,District - East Godavari  14,Rural,30-39,3646,1543,535,443,127,189,1595,825,539,427
C4920,28,14,0,District - East Godavari  14,Rural,40-49,3310,1579,329,235,170,213,1420,619,382,254
C4920,28,14,0,District - East Godavari  14,Rural,50-59,2245,1738,187,166,176,245,1090,559,206,163
C4920,28,14,0,District - East Godavari  14,Rural,60-69,2129,2008,116,130,241,318,1009,563,140,107
C4920,28,14,0,District - East Godavari  14,Rural,70-79,1073,999,55,53,151,177,469,272,48,52
C4920,28,14,0,District - East Godavari  14,Rural,80-89,259,279,12,21,55,59,106,80,6,12
C4920,28,14,0,District - East Godavari  14,Rural,90+,46,60,1,3,9,11,37,28,2,1
C4920,28,14,0,District - East Godavari  14,Rural,Age not stated,33,42,3,1,2,0,11,7,6,3
C4920,28,14,0,District - East Godavari  14,Urban,0-4,289,287,11,12,9,5,81,54,29,29
C4920,28,14,0,District - East Godavari  14,Urban,5-9,399,389,186,137,23,21,218,162,83,64
C4920,28,14,0,District - East Godavari  14,Urban,10-19,918,834,412,304,68,54,932,637,317,258
C4920,28,14,0,District - East Godavari  14,Urban,20-29,1003,736,196,155,38,41,681,384,263,185
C4920,28,14,0,District - East Godavari  14,Urban,30-39,1323,588,149,117,34,36,468,260,194,129
C4920,28,14,0,District - East Godavari  14,Urban,40-49,1109,534,102,61,34,43,384,164,123,79
C4920,28,14,0,District - East Godavari  14,Urban,50-59,685,476,46,36,45,55,323,117,59,34
C4920,28,14,0,District - East Godavari  14,Urban,60-69,497,479,47,18,45,67,235,120,37,35
C4920,28,14,0,District - East Godavari  14,Urban,70-79,240,204,18,22,42,38,96,59,7,8
C4920,28,14,0,District - East Godavari  14,Urban,80-89,53,78,2,3,14,16,24,23,1,4
C4920,28,14,0,District - East Godavari  14,Urban,90+,11,12,0,0,0,6,3,12,1,0
C4920,28,14,0,District - East Godavari  14,Urban,Age not stated,14,6,2,2,0,0,1,1,1,1
C4920,28,15,0,District - West Godavari  15,Rural,0-4,253,228,46,49,21,22,253,191,100,86
C4920,28,15,0,District - West Godavari  15,Rural,5-9,417,349,545,462,97,81,830,591,406,315
C4920,28,15,0,District - West Godavari  15,Rural,10-19,876,768,1120,890,231,180,3241,2361,1126,929
C4920,28,15,0,District - West Godavari  15,Rural,20-29,796,601,587,500,124,133,2089,1229,697,644
C4920,28,15,0,District - West Godavari  15,Rural,30-39,1021,621,423,386,126,176,1482,883,484,485
C4920,28,15,0,District - West Godavari  15,Rural,40-49,933,677,239,219,161,186,1210,615,326,296
C4920,28,15,0,District - West Godavari  15,Rural,50-59,951,1088,121,114,188,240,961,526,186,183
C4920,28,15,0,District - West Godavari  15,Rural,60-69,1212,1511,116,130,224,340,1017,578,142,114
C4920,28,15,0,District - West Godavari  15,Rural,70-79,817,851,74,43,191,230,538,315,58,47
C4920,28,15,0,District - West Godavari  15,Rural,80-89,244,275,11,18,80,88,128,131,16,13
C4920,28,15,0,District - West Godavari  15,Rural,90+,38,77,1,4,17,23,29,35,2,2
C4920,28,15,0,District - West Godavari  15,Rural,Age not stated,20,7,1,3,2,1,5,4,1,2
C4920,28,15,0,District - West Godavari  15,Urban,0-4,61,80,10,4,6,5,44,38,23,13
C4920,28,15,0,District - West Godavari  15,Urban,5-9,104,107,101,88,10,14,148,99,59,50
C4920,28,15,0,District - West Godavari  15,Urban,10-19,289,267,281,219,54,42,709,538,233,226
C4920,28,15,0,District - West Godavari  15,Urban,20-29,241,217,152,124,36,24,498,292,175,113
C4920,28,15,0,District - West Godavari  15,Urban,30-39,285,186,89,74,30,30,338,238,145,97
C4920,28,15,0,District - West Godavari  15,Urban,40-49,256,191,68,55,20,37,348,150,81,64
C4920,28,15,0,District - West Godavari  15,Urban,50-59,227,188,31,36,22,61,274,133,54,35
C4920,28,15,0,District - West Godavari  15,Urban,60-69,201,250,23,21,40,66,217,112,22,23
C4920,28,15,0,District - West Godavari  15,Urban,70-79,115,148,15,5,26,58,93,56,17,6
C4920,28,15,0,District - West Godavari  15,Urban,80-89,36,40,2,1,12,18,19,13,4,4
C4920,28,15,0,District - West Godavari  15,Urban,90+,2,15,1,0,3,1,3,5,0,0
C4920,28,15,0,District - West Godavari  15,Urban,Age not stated,5,1,0,0,0,1,0,1,0,0
C4920,28,16,0,District - Krishna  16,Rural,0-4,323,323,49,46,17,22,226,187,113,82
C4920,28,16,0,District - Krishna  16,Rural,5-9,472,410,549,457,87,82,614,468,450,341
C4920,28,16,0,District - Krishna  16,Rural,10-19,1073,910,1111,842,242,169,2649,1946,1273,1012
C4920,28,16,0,District - Krishna  16,Rural,20-29,1039,801,606,487,154,170,1926,1170,684,665
C4920,28,16,0,District - Krishna  16,Rural,30-39,1163,846,412,374,159,168,1569,995,557,509
C4920,28,16,0,District - Krishna  16,Rural,40-49,1173,990,276,224,156,196,1335,688,408,330
C4920,28,16,0,District - Krishna  16,Rural,50-59,1175,1299,147,167,144,215,1019,614,205,149
C4920,28,16,0,District - Krishna  16,Rural,60-69,1494,1970,140,113,221,297,1038,580,129,111
C4920,28,16,0,District - Krishna  16,Rural,70-79,1224,1154,72,54,243,221,532,348,55,58
C4920,28,16,0,District - Krishna  16,Rural,80-89,393,374,16,23,88,84,162,142,14,16
C4920,28,16,0,District - Krishna  16,Rural,90+,74,94,6,4,28,27,35,50,5,6
C4920,28,16,0,District - Krishna  16,Rural,Age not stated,19,12,2,1,3,2,3,3,3,4
C4920,28,16,0,District - Krishna  16,Urban,0-4,157,194,19,15,11,6,85,56,42,36
C4920,28,16,0,District - Krishna  16,Urban,5-9,237,245,134,114,20,20,177,131,109,93
C4920,28,16,0,District - Krishna  16,Urban,10-19,527,504,361,282,64,65,888,609,357,277
C4920,28,16,0,District - Krishna  16,Urban,20-29,464,429,222,196,58,30,660,459,279,200
C4920,28,16,0,District - Krishna  16,Urban,30-39,510,375,128,126,37,62,534,296,226,143
C4920,28,16,0,District - Krishna  16,Urban,40-49,450,340,99,77,35,63,488,202,161,70
C4920,28,16,0,District - Krishna  16,Urban,50-59,403,379,65,46,50,74,314,162,81,44
C4920,28,16,0,District - Krishna  16,Urban,60-69,384,414,32,27,51,79,294,132,49,40
C4920,28,16,0,District - Krishna  16,Urban,70-79,211,223,18,18,34,47,111,76,15,12
C4920,28,16,0,District - Krishna  16,Urban,80-89,80,84,8,6,20,27,32,34,0,5
C4920,28,16,0,District - Krishna  16,Urban,90+,7,15,0,1,4,7,7,11,1,0
C4920,28,16,0,District - Krishna  16,Urban,Age not stated,5,1,1,2,0,0,1,0,0,2
C4920,28,17,0,District - Guntur  17,Rural,0-4,346,325,66,54,25,20,252,175,128,77
C4920,28,17,0,District - Guntur  17,Rural,5-9,512,456,541,435,75,65,633,488,472,335
C4920,28,17,0,District - Guntur  17,Rural,10-19,1138,946,1091,891,200,174,2727,1942,1201,934
C4920,28,17,0,District - Guntur  17,Rural,20-29,1316,832,623,564,139,97,1920,1173,857,657
C4920,28,17,0,District - Guntur  17,Rural,30-39,1662,820,452,415,121,144,1465,728,685,543
C4920,28,17,0,District - Guntur  17,Rural,40-49,1611,925,320,260,129,154,1145,576,487,306
C4920,28,17,0,District - Guntur  17,Rural,50-59,1299,1186,200,146,132,160,889,513,245,160
C4920,28,17,0,District - Guntur  17,Rural,60-69,1605,1784,146,149,213,276,855,551,152,112
C4920,28,17,0,District - Guntur  17,Rural,70-79,1267,1247,63,54,213,251,541,390,68,46
C4920,28,17,0,District - Guntur  17,Rural,80-89,442,461,27,23,95,129,154,193,24,33
C4920,28,17,0,District - Guntur  17,Rural,90+,80,107,1,2,20,28,43,52,3,5
C4920,28,17,0,District - Guntur  17,Rural,Age not stated,43,16,2,1,1,3,12,9,2,4
C4920,28,17,0,District - Guntur  17,Urban,0-4,183,194,19,10,5,11,73,53,46,33
C4920,28,17,0,District - Guntur  17,Urban,5-9,212,248,164,136,22,21,228,135,123,99
C4920,28,17,0,District - Guntur  17,Urban,10-19,626,662,385,312,62,56,1106,779,414,303
C4920,28,17,0,District - Guntur  17,Urban,20-29,678,533,218,178,50,46,925,544,277,246
C4920,28,17,0,District - Guntur  17,Urban,30-39,707,488,164,133,36,52,520,308,241,162
C4920,28,17,0,District - Guntur  17,Urban,40-49,851,619,96,75,41,55,472,232,195,110
C4920,28,17,0,District - Guntur  17,Urban,50-59,706,669,49,52,35,62,340,215,94,50
C4920,28,17,0,District - Guntur  17,Urban,60-69,650,634,40,50,55,86,308,160,50,43
C4920,28,17,0,District - Guntur  17,Urban,70-79,319,390,25,18,47,70,142,106,19,18
C4920,28,17,0,District - Guntur  17,Urban,80-89,97,106,5,4,23,35,39,49,5,8
C4920,28,17,0,District - Guntur  17,Urban,90+,13,26,1,3,3,5,5,14,0,1
C4920,28,17,0,District - Guntur  17,Urban,Age not stated,17,11,2,0,0,0,2,2,5,2
C4920,28,18,0,District - Prakasam  18,Rural,0-4,316,304,49,40,21,15,210,150,75,70
C4920,28,18,0,District - Prakasam  18,Rural,5-9,497,438,508,379,87,56,683,449,377,267
C4920,28,18,0,District - Prakasam  18,Rural,10-19,1031,835,872,724,226,158,2450,1752,875,638
C4920,28,18,0,District - Prakasam  18,Rural,20-29,829,647,515,415,127,111,1729,1028,580,448
C4920,28,18,0,District - Prakasam  18,Rural,30-39,836,584,343,293,118,115,1082,635,476,376
C4920,28,18,0,District - Prakasam  18,Rural,40-49,872,630,242,184,108,126,885,526,327,219
C4920,28,18,0,District - Prakasam  18,Rural,50-59,843,827,117,103,125,132,805,425,180,125
C4920,28,18,0,District - Prakasam  18,Rural,60-69,1058,1399,81,106,160,188,708,458,107,89
C4920,28,18,0,District - Prakasam  18,Rural,70-79,872,954,57,46,170,184,492,314,45,35
C4920,28,18,0,District - Prakasam  18,Rural,80-89,300,319,15,17,62,66,132,147,9,13
C4920,28,18,0,District - Prakasam  18,Rural,90+,47,67,2,2,12,25,22,28,3,1
C4920,28,18,0,District - Prakasam  18,Rural,Age not stated,16,9,3,2,4,1,10,9,2,2
C4920,28,18,0,District - Prakasam  18,Urban,0-4,55,53,9,1,1,1,16,28,13,12
C4920,28,18,0,District - Prakasam  18,Urban,5-9,62,59,73,48,9,4,75,46,51,29
C4920,28,18,0,District - Prakasam  18,Urban,10-19,226,166,240,148,26,19,356,263,112,89
C4920,28,18,0,District - Prakasam  18,Urban,20-29,177,185,91,67,19,15,272,191,92,77
C4920,28,18,0,District - Prakasam  18,Urban,30-39,156,113,54,45,16,21,162,102,97,56
C4920,28,18,0,District - Prakasam  18,Urban,40-49,158,120,32,23,17,18,147,87,59,29
C4920,28,18,0,District - Prakasam  18,Urban,50-59,115,116,17,10,22,10,105,49,34,23
C4920,28,18,0,District - Prakasam  18,Urban,60-69,119,143,15,15,22,20,87,54,17,11
C4920,28,18,0,District - Prakasam  18,Urban,70-79,67,97,3,7,16,11,54,27,10,8
C4920,28,18,0,District - Prakasam  18,Urban,80-89,25,33,1,2,7,12,14,13,3,4
C4920,28,18,0,District - Prakasam  18,Urban,90+,1,2,0,1,2,2,2,4,0,0
C4920,28,18,0,District - Prakasam  18,Urban,Age not stated,1,0,0,0,0,0,0,0,0,0
C4920,28,19,0,District - Nellore  19,Rural,0-4,191,214,51,45,8,16,232,127,92,70
C4920,28,19,0,District - Nellore  19,Rural,5-9,354,279,469,362,86,83,518,318,380,259
C4920,28,19,0,District - Nellore  19,Rural,10-19,673,590,768,628,256,205,1779,1254,768,634
C4920,28,19,0,District - Nellore  19,Rural,20-29,640,517,488,384,161,243,1478,890,539,466
C4920,28,19,0,District - Nellore  19,Rural,30-39,721,560,346,254,173,264,1058,596,418,383
C4920,28,19,0,District - Nellore  19,Rural,40-49,937,762,227,183,182,261,1127,548,279,232
C4920,28,19,0,District - Nellore  19,Rural,50-59,1000,1163,137,118,199,224,809,468,155,128
C4920,28,19,0,District - Nellore  19,Rural,60-69,1408,1964,92,110,245,289,784,514,84,115
C4920,28,19,0,District - Nellore  19,Rural,70-79,1045,1097,47,32,164,188,414,317,36,44
C4920,28,19,0,District - Nellore  19,Rural,80-89,313,354,12,6,50,52,127,113,9,12
C4920,28,19,0,District - Nellore  19,Rural,90+,46,58,0,4,11,14,24,19,2,6
C4920,28,19,0,District - Nellore  19,Rural,Age not stated,12,4,10,0,1,0,9,3,5,5
C4920,28,19,0,District - Nellore  19,Urban,0-4,66,67,4,5,3,2,28,22,18,13
C4920,28,19,0,District - Nellore  19,Urban,5-9,90,78,72,43,15,10,77,56,49,36
C4920,28,19,0,District - Nellore  19,Urban,10-19,206,164,135,137,48,27,374,321,178,122
C4920,28,19,0,District - Nellore  19,Urban,20-29,157,157,93,64,40,27,325,220,117,83
C4920,28,19,0,District - Nellore  19,Urban,30-39,194,125,57,58,27,38,207,124,99,68
C4920,28,19,0,District - Nellore  19,Urban,40-49,232,175,45,46,31,28,227,94,73,58
C4920,28,19,0,District - Nellore  19,Urban,50-59,194,224,31,25,17,39,142,74,29,30
C4920,28,19,0,District - Nellore  19,Urban,60-69,223,273,17,18,28,40,116,55,20,25
C4920,28,19,0,District - Nellore  19,Urban,70-79,105,136,8,6,29,20,53,33,6,14
C4920,28,19,0,District - Nellore  19,Urban,80-89,39,49,0,1,13,12,11,11,4,2
C4920,28,19,0,District - Nellore  19,Urban,90+,6,6,0,0,3,0,1,3,1,0
C4920,28,19,0,District - Nellore  19,Urban,Age not stated,0,3,1,0,0,1,3,1,0,0
C4920,28,20,0,District - Cuddapah  20,Rural,0-4,213,211,50,36,21,16,226,144,91,58
C4920,28,20,0,District - Cuddapah  20,Rural,5-9,360,301,397,308,86,93,517,371,333,255
C4920,28,20,0,District - Cuddapah  20,Rural,10-19,736,574,611,550,254,186,1760,1203,759,570
C4920,28,20,0,District - Cuddapah  20,Rural,20-29,652,524,424,344,210,177,1315,679,465,438
C4920,28,20,0,District - Cuddapah  20,Rural,30-39,757,541,320,272,232,213,907,477,401,285
C4920,28,20,0,District - Cuddapah  20,Rural,40-49,789,604,231,163,175,185,900,400,298,187
C4920,28,20,0,District - Cuddapah  20,Rural,50-59,922,967,153,138,200,215,754,383,142,127
C4920,28,20,0,District - Cuddapah  20,Rural,60-69,1308,1688,92,75,227,274,729,464,89,85
C4920,28,20,0,District - Cuddapah  20,Rural,70-79,851,1019,36,41,158,184,370,285,42,39
C4920,28,20,0,District - Cuddapah  20,Rural,80-89,240,322,5,10,54,58,111,106,14,17
C4920,28,20,0,District - Cuddapah  20,Rural,90+,45,67,1,0,11,17,8,33,4,2
C4920,28,20,0,District - Cuddapah  20,Rural,Age not stated,33,10,4,1,3,1,7,2,2,3
C4920,28,20,0,District - Cuddapah  20,Urban,0-4,57,68,10,8,3,3,47,33,21,24
C4920,28,20,0,District - Cuddapah  20,Urban,5-9,109,82,65,66,20,19,106,78,74,50
C4920,28,20,0,District - Cuddapah  20,Urban,10-19,251,204,155,125,34,36,347,299,194,136
C4920,28,20,0,District - Cuddapah  20,Urban,20-29,174,180,94,75,35,37,324,173,124,90
C4920,28,20,0,District - Cuddapah  20,Urban,30-39,209,144,67,52,34,46,180,113,111,59
C4920,28,20,0,District - Cuddapah  20,Urban,40-49,200,155,61,53,29,31,192,74,76,49
C4920,28,20,0,District - Cuddapah  20,Urban,50-59,171,148,21,25,23,17,147,64,44,15
C4920,28,20,0,District - Cuddapah  20,Urban,60-69,158,240,18,22,24,56,107,73,20,20
C4920,28,20,0,District - Cuddapah  20,Urban,70-79,89,124,14,11,25,30,60,32,7,5
C4920,28,20,0,District - Cuddapah  20,Urban,80-89,24,35,1,1,7,14,15,17,2,0
C4920,28,20,0,District - Cuddapah  20,Urban,90+,3,5,0,0,1,6,2,5,0,1
C4920,28,20,0,District - Cuddapah  20,Urban,Age not stated,4,2,2,0,1,0,1,1,0,1
C4920,28,21,0,District - Kurnool  21,Rural,0-4,308,263,62,47,42,28,320,241,102,109
C4920,28,21,0,District - Kurnool  21,Rural,5-9,714,542,619,416,218,172,1183,842,454,371
C4920,28,21,0,District - Kurnool  21,Rural,10-19,1120,851,758,583,358,237,3056,1995,868,735
C4920,28,21,0,District - Kurnool  21,Rural,20-29,814,598,441,361,180,169,1731,953,515,444
C4920,28,21,0,District - Kurnool  21,Rural,30-39,897,709,301,258,194,197,1191,572,501,385
C4920,28,21,0,District - Kurnool  21,Rural,40-49,1058,994,234,158,196,217,1019,454,331,246
C4920,28,21,0,District - Kurnool  21,Rural,50-59,1338,1729,118,118,200,242,859,463,162,154
C4920,28,21,0,District - Kurnool  21,Rural,60-69,1926,3015,106,120,269,396,742,591,109,118
C4920,28,21,0,District - Kurnool  21,Rural,70-79,1305,1794,59,69,197,238,415,341,40,39
C4920,28,21,0,District - Kurnool  21,Rural,80-89,367,655,15,17,51,82,121,173,18,13
C4920,28,21,0,District - Kurnool  21,Rural,90+,67,137,0,8,16,16,25,48,5,3
C4920,28,21,0,District - Kurnool  21,Rural,Age not stated,16,9,5,1,1,1,8,7,1,1
C4920,28,21,0,District - Kurnool  21,Urban,0-4,92,83,8,10,7,4,75,50,37,20
C4920,28,21,0,District - Kurnool  21,Urban,5-9,156,134,112,101,21,17,202,141,75,64
C4920,28,21,0,District - Kurnool  21,Urban,10-19,371,316,222,151,52,40,740,538,222,177
C4920,28,21,0,District - Kurnool  21,Urban,20-29,319,258,123,91,33,26,495,260,179,101
C4920,28,21,0,District - Kurnool  21,Urban,30-39,293,212,70,74,26,33,272,157,143,97
C4920,28,21,0,District - Kurnool  21,Urban,40-49,353,314,52,41,25,28,240,111,91,63
C4920,28,21,0,District - Kurnool  21,Urban,50-59,358,379,25,26,28,37,185,85,57,26
C4920,28,21,0,District - Kurnool  21,Urban,60-69,354,420,24,27,24,65,130,95,35,19
C4920,28,21,0,District - Kurnool  21,Urban,70-79,196,228,5,9,38,46,63,58,12,11
C4920,28,21,0,District - Kurnool  21,Urban,80-89,52,81,4,6,12,14,27,14,3,3
C4920,28,21,0,District - Kurnool  21,Urban,90+,7,28,1,0,1,3,4,9,1,1
C4920,28,21,0,District - Kurnool  21,Urban,Age not stated,4,3,3,0,0,0,5,0,0,1
C4920,28,22,0,District - Anantapur  22,Rural,0-4,300,277,79,57,29,27,321,243,119,83
C4920,28,22,0,District - Anantapur  22,Rural,5-9,743,636,695,509,176,148,992,667,541,441
C4920,28,22,0,District - Anantapur  22,Rural,10-19,1430,1143,989,704,406,287,2778,1859,1046,907
C4920,28,22,0,District - Anantapur  22,Rural,20-29,999,784,537,397,236,261,1810,1032,599,530
C4920,28,22,0,District - Anantapur  22,Rural,30-39,895,689,364,271,255,271,1392,706,432,426
C4920,28,22,0,District - Anantapur  22,Rural,40-49,1021,731,245,193,276,256,1384,639,368,266
C4920,28,22,0,District - Anantapur  22,Rural,50-59,1015,1020,149,102,262,288,1113,573,162,156
C4920,28,22,0,District - Anantapur  22,Rural,60-69,1343,1711,126,84,339,361,963,700,103,114
C4920,28,22,0,District - Anantapur  22,Rural,70-79,1000,1058,45,40,231,221,514,384,59,48
C4920,28,22,0,District - Anantapur  22,Rural,80-89,327,418,9,4,82,64,142,172,13,16
C4920,28,22,0,District - Anantapur  22,Rural,90+,50,88,3,1,19,16,46,47,2,3
C4920,28,22,0,District - Anantapur  22,Rural,Age not stated,13,11,1,1,1,1,9,4,4,2
C4920,28,22,0,District - Anantapur  22,Urban,0-4,75,73,13,11,4,2,48,40,32,12
C4920,28,22,0,District - Anantapur  22,Urban,5-9,116,135,100,82,19,18,181,109,79,81
C4920,28,22,0,District - Anantapur  22,Urban,10-19,317,261,177,177,63,47,695,451,266,172
C4920,28,22,0,District - Anantapur  22,Urban,20-29,272,183,122,103,36,45,441,233,164,142
C4920,28,22,0,District - Anantapur  22,Urban,30-39,247,198,96,75,31,39,274,176,150,120
C4920,28,22,0,District - Anantapur  22,Urban,40-49,254,156,63,33,28,33,291,138,109,65
C4920,28,22,0,District - Anantapur  22,Urban,50-59,230,213,32,25,23,32,233,99,56,25
C4920,28,22,0,District - Anantapur  22,Urban,60-69,232,278,20,26,29,54,172,141,33,33
C4920,28,22,0,District - Anantapur  22,Urban,70-79,175,207,11,17,39,33,91,79,25,16
C4920,28,22,0,District - Anantapur  22,Urban,80-89,49,82,5,3,13,14,27,41,3,5
C4920,28,22,0,District - Anantapur  22,Urban,90+,8,14,2,1,0,4,3,12,2,0
C4920,28,22,0,District - Anantapur  22,Urban,Age not stated,1,1,1,1,1,0,0,0,0,0
C4920,28,23,0,District - Chittoor  23,Rural,0-4,316,296,57,44,22,25,272,182,105,96
C4920,28,23,0,District - Chittoor  23,Rural,5-9,404,361,518,409,117,94,632,385,503,356
C4920,28,23,0,District - Chittoor  23,Rural,10-19,814,684,801,676,244,174,1954,1367,897,778
C4920,28,23,0,District - Chittoor  23,Rural,20-29,729,621,545,450,167,165,1685,975,632,527
C4920,28,23,0,District - Chittoor  23,Rural,30-39,807,611,455,364,183,181,1309,703,471,430
C4920,28,23,0,District - Chittoor  23,Rural,40-49,908,699,309,229,216,163,1390,635,365,293
C4920,28,23,0,District - Chittoor  23,Rural,50-59,939,1011,158,141,196,219,1064,535,193,195
C4920,28,23,0,District - Chittoor  23,Rural,60-69,1341,1808,127,132,264,305,934,671,148,117
C4920,28,23,0,District - Chittoor  23,Rural,70-79,1106,1110,64,69,215,237,563,414,63,38
C4920,28,23,0,District - Chittoor  23,Rural,80-89,351,365,11,11,77,91,144,145,26,15
C4920,28,23,0,District - Chittoor  23,Rural,90+,77,102,1,6,27,22,29,55,7,5
C4920,28,23,0,District - Chittoor  23,Rural,Age not stated,19,16,4,4,3,1,12,4,4,4
C4920,28,23,0,District - Chittoor  23,Urban,0-4,94,82,13,9,4,4,53,31,32,11
C4920,28,23,0,District - Chittoor  23,Urban,5-9,97,92,194,161,20,13,101,87,70,61
C4920,28,23,0,District - Chittoor  23,Urban,10-19,294,201,339,214,49,20,462,376,209,165
C4920,28,23,0,District - Chittoor  23,Urban,20-29,360,276,144,121,29,36,472,261,157,113
C4920,28,23,0,District - Chittoor  23,Urban,30-39,280,268,79,75,37,34,317,187,112,91
C4920,28,23,0,District - Chittoor  23,Urban,40-49,248,232,42,43,27,39,277,140,77,39
C4920,28,23,0,District - Chittoor  23,Urban,50-59,226,218,33,24,19,36,239,108,34,31
C4920,28,23,0,District - Chittoor  23,Urban,60-69,217,234,19,36,44,41,153,81,18,18
C4920,28,23,0,District - Chittoor  23,Urban,70-79,113,134,13,16,31,37,75,49,7,7
C4920,28,23,0,District - Chittoor  23,Urban,80-89,40,70,2,2,9,21,23,17,1,3
C4920,28,23,0,District - Chittoor  23,Urban,90+,6,16,0,1,1,6,4,4,0,1
