Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,32,5,District-Malappuram,Urban,50-59,399,454,227,225,79,44,693,386,398,341
C4920,32,5,District-Malappuram,Urban,60-69,408,622,185,281,59,33,610,407,224,290
C4920,32,5,District-Malappuram,Urban,70-79,279,416,167,258,33,20,349,263,68,133
C4920,32,5,District-Malappuram,Urban,80-89,86,163,88,100,10,8,99,133,22,47
C4920,32,5,District-Malappuram,Urban,90+,17,20,17,31,4,1,16,29,2,8
C4920,32,5,District-Malappuram,Urban,Age Not Stated,1,1,2,4,0,1,0,0,4,2
C4920,32,6,District-Palakkad,Rural,0-4,40,44,82,95,23,9,77,48,26,19
C4920,32,6,District-Palakkad,Rural,5-9,85,66,87,99,148,104,130,79,121,77
C4920,32,6,District-Palakkad,Rural,10-19,270,216,302,246,260,177,364,229,506,370
C4920,32,6,District-Palakkad,Rural,20-29,201,227,307,283,227,227,718,487,747,553
C4920,32,6,District-Palakkad,Rural,30-39,243,284,298,315,216,220,918,596,827,699
C4920,32,6,District-Palakkad,Rural,40-49,389,369,317,370,202,179,940,592,768,673
C4920,32,6,District-Palakkad,Rural,50-59,439,458,309,372,148,109,994,586,451,474
C4920,32,6,District-Palakkad,Rural,60-69,522,822,382,576,113,77,898,647,233,336
C4920,32,6,District-Palakkad,Rural,70-79,464,754,401,630,53,63,550,548,75,174
C4920,32,6,District-Palakkad,Rural,80-89,214,388,249,415,14,17,190,305,27,64
C4920,32,6,District-Palakkad,Rural,90+,29,59,40,78,3,5,27,68,5,6
C4920,32,6,District-Palakkad,Rural,Age Not Stated,2,1,3,5,0,0,6,5,15,2
C4920,32,6,District-Palakkad,Urban,0-4,8,10,28,25,6,6,20,17,4,8
C4920,32,6,District-Palakkad,Urban,5-9,19,29,28,39,41,24,22,22,47,18
C4920,32,6,District-Palakkad,Urban,10-19,78,49,84,85,80,40,93,73,158,106
C4920,32,6,District-Palakkad,Urban,20-29,66,46,100,97,68,74,188,126,220,172
C4920,32,6,District-Palakkad,Urban,30-39,62,76,79,92,74,76,245,178,244,187
C4920,32,6,District-Palakkad,Urban,40-49,112,117,99,125,58,47,327,191,232,182
C4920,32,6,District-Palakkad,Urban,50-59,120,135,92,121,35,41,321,200,144,140
C4920,32,6,District-Palakkad,Urban,60-69,142,199,96,162,37,21,267,199,57,75
C4920,32,6,District-Palakkad,Urban,70-79,129,222,112,180,7,11,156,164,20,57
C4920,32,6,District-Palakkad,Urban,80-89,50,111,82,118,4,2,62,90,4,17
C4920,32,6,District-Palakkad,Urban,90+,5,20,12,27,0,0,5,27,1,2
C4920,32,6,District-Palakkad,Urban,Age Not Stated,0,1,0,0,1,0,0,2,1,3
C4920,32,7,District-Thrissur,Rural,0-4,19,12,32,25,6,7,37,29,24,20
C4920,32,7,District-Thrissur,Rural,5-9,45,24,46,35,63,30,59,35,71,60
C4920,32,7,District-Thrissur,Rural,10-19,109,77,110,101,101,88,155,118,314,225
C4920,32,7,District-Thrissur,Rural,20-29,93,65,107,114,71,71,236,172,374,277
C4920,32,7,District-Thrissur,Rural,30-39,122,96,100,165,92,88,429,290,484,446
C4920,32,7,District-Thrissur,Rural,40-49,160,204,145,208,111,94,549,377,537,563
C4920,32,7,District-Thrissur,Rural,50-59,246,248,178,180,91,66,642,368,337,377
C4920,32,7,District-Thrissur,Rural,60-69,252,347,151,226,55,52,564,376,170,178
C4920,32,7,District-Thrissur,Rural,70-79,227,396,186,298,32,22,333,321,67,128
C4920,32,7,District-Thrissur,Rural,80-89,112,219,144,242,16,17,127,180,15,47
C4920,32,7,District-Thrissur,Rural,90+,24,58,26,69,1,2,9,35,1,12
C4920,32,7,District-Thrissur,Rural,Age Not Stated,1,1,2,4,1,2,0,3,4,5
C4920,32,7,District-Thrissur,Urban,0-4,33,26,74,57,17,7,73,50,32,26
C4920,32,7,District-Thrissur,Urban,5-9,62,49,95,84,102,73,88,68,139,100
C4920,32,7,District-Thrissur,Urban,10-19,205,150,227,225,158,137,269,191,580,394
C4920,32,7,District-Thrissur,Urban,20-29,162,102,229,232,153,163,450,351,665,524
C4920,32,7,District-Thrissur,Urban,30-39,187,192,240,289,167,195,788,568,847,732
C4920,32,7,District-Thrissur,Urban,40-49,342,352,307,367,213,192,1100,666,943,832
C4920,32,7,District-Thrissur,Urban,50-59,439,400,317,430,161,137,1171,751,582,583
C4920,32,7,District-Thrissur,Urban,60-69,431,641,315,467,111,112,982,771,271,439
C4920,32,7,District-Thrissur,Urban,70-79,440,753,407,624,66,71,591,642,105,207
C4920,32,7,District-Thrissur,Urban,80-89,218,425,254,422,17,14,209,382,25,81
C4920,32,7,District-Thrissur,Urban,90+,24,67,49,96,2,2,25,83,3,7
C4920,32,7,District-Thrissur,Urban,Age Not Stated,2,5,2,4,3,8,9,6,25,129
C4920,32,8,District-Ernakulam,Rural,0-4,16,17,40,28,8,6,34,24,20,15
C4920,32,8,District-Ernakulam,Rural,5-9,40,37,61,27,49,44,58,46,82,45
C4920,32,8,District-Ernakulam,Rural,10-19,123,70,111,94,86,58,158,90,276,209
C4920,32,8,District-Ernakulam,Rural,20-29,71,41,109,112,82,53,191,121,324,311
C4920,32,8,District-Ernakulam,Rural,30-39,94,91,130,135,83,86,399,258,421,469
C4920,32,8,District-Ernakulam,Rural,40-49,173,140,164,180,91,88,599,341,530,562
C4920,32,8,District-Ernakulam,Rural,50-59,200,184,172,182,86,58,659,374,367,386
C4920,32,8,District-Ernakulam,Rural,60-69,213,266,169,201,58,39,504,345,168,225
C4920,32,8,District-Ernakulam,Rural,70-79,215,317,198,299,33,27,310,310,57,121
C4920,32,8,District-Ernakulam,Rural,80-89,137,226,151,266,9,11,157,237,22,55
C4920,32,8,District-Ernakulam,Rural,90+,19,42,42,68,0,0,36,57,0,4
C4920,32,8,District-Ernakulam,Rural,Age Not Stated,2,3,1,3,0,0,2,2,3,18
C4920,32,8,District-Ernakulam,Urban,0-4,32,39,122,101,20,9,72,43,35,20
C4920,32,8,District-Ernakulam,Urban,5-9,85,79,146,136,82,56,90,84,139,108
C4920,32,8,District-Ernakulam,Urban,10-19,259,197,332,292,175,97,273,203,539,363
C4920,32,8,District-Ernakulam,Urban,20-29,228,137,318,351,136,120,416,297,631,464
C4920,32,8,District-Ernakulam,Urban,30-39,226,243,368,408,168,182,811,507,807,701
C4920,32,8,District-Ernakulam,Urban,40-49,470,439,432,496,178,154,1148,723,790,691
C4920,32,8,District-Ernakulam,Urban,50-59,596,570,387,483,141,101,1131,715,503,533
C4920,32,8,District-Ernakulam,Urban,60-69,553,709,388,486,96,72,953,628,257,351
C4920,32,8,District-Ernakulam,Urban,70-79,485,679,318,513,50,39,541,551,78,174
C4920,32,8,District-Ernakulam,Urban,80-89,191,393,236,419,26,28,217,358,16,73
C4920,32,8,District-Ernakulam,Urban,90+,37,65,44,81,1,5,39,59,6,5
C4920,32,8,District-Ernakulam,Urban,Age Not Stated,3,2,3,5,1,2,7,8,5,13
C4920,32,9,District-Idukki ,Rural,0-4,14,23,37,37,8,6,44,29,16,7
C4920,32,9,District-Idukki ,Rural,5-9,56,50,53,60,46,34,71,44,89,67
C4920,32,9,District-Idukki ,Rural,10-19,162,155,153,146,115,73,180,135,265,205
C4920,32,9,District-Idukki ,Rural,20-29,116,92,155,160,94,70,292,208,389,282
C4920,32,9,District-Idukki ,Rural,30-39,139,110,141,206,87,90,569,346,415,387
C4920,32,9,District-Idukki ,Rural,40-49,218,191,185,221,111,69,638,345,485,394
C4920,32,9,District-Idukki ,Rural,50-59,292,251,191,207,95,48,664,402,379,282
C4920,32,9,District-Idukki ,Rural,60-69,233,280,197,188,62,34,484,285,195,188
C4920,32,9,District-Idukki ,Rural,70-79,224,265,150,205,30,24,264,231,64,111
C4920,32,9,District-Idukki ,Rural,80-89,99,128,113,165,5,8,119,116,25,34
C4920,32,9,District-Idukki ,Rural,90+,21,26,27,51,1,5,16,25,3,2
C4920,32,9,District-Idukki ,Rural,Age Not Stated,0,0,2,4,2,3,1,2,3,3
C4920,32,9,District-Idukki ,Urban,0-4,0,0,1,0,1,0,0,1,1,1
C4920,32,9,District-Idukki ,Urban,5-9,0,0,5,3,3,0,4,2,3,3
C4920,32,9,District-Idukki ,Urban,10-19,8,5,1,5,3,1,10,2,17,8
C4920,32,9,District-Idukki ,Urban,20-29,5,4,3,4,3,3,4,9,17,10
C4920,32,9,District-Idukki ,Urban,30-39,6,3,7,9,4,7,14,13,12,11
C4920,32,9,District-Idukki ,Urban,40-49,10,4,8,4,7,4,35,11,13,8
C4920,32,9,District-Idukki ,Urban,50-59,4,4,1,6,3,3,19,19,15,6
C4920,32,9,District-Idukki ,Urban,60-69,7,4,6,6,1,4,24,13,5,6
C4920,32,9,District-Idukki ,Urban,70-79,3,3,9,9,2,0,10,12,1,2
C4920,32,9,District-Idukki ,Urban,80-89,7,1,2,8,0,0,3,3,1,3
C4920,32,9,District-Idukki ,Urban,90+,0,1,0,2,0,0,2,0,0,0
C4920,32,9,District-Idukki ,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,32,10,District-Kottayam,Rural,0-4,23,26,66,62,10,10,43,37,32,22
C4920,32,10,District-Kottayam,Rural,5-9,66,54,72,82,84,54,83,40,127,70
C4920,32,10,District-Kottayam,Rural,10-19,210,137,231,166,154,112,219,122,474,298
C4920,32,10,District-Kottayam,Rural,20-29,128,85,183,177,111,93,286,177,541,405
C4920,32,10,District-Kottayam,Rural,30-39,165,127,215,256,155,151,607,400,661,611
C4920,32,10,District-Kottayam,Rural,40-49,303,344,285,293,163,155,906,517,785,648
C4920,32,10,District-Kottayam,Rural,50-59,440,390,267,326,124,94,920,506,566,518
C4920,32,10,District-Kottayam,Rural,60-69,422,484,261,346,92,84,790,580,293,311
C4920,32,10,District-Kottayam,Rural,70-79,359,529,272,416,56,48,531,500,134,175
C4920,32,10,District-Kottayam,Rural,80-89,211,304,277,355,16,24,275,368,40,90
C4920,32,10,District-Kottayam,Rural,90+,32,65,64,90,2,0,43,80,7,13
C4920,32,10,District-Kottayam,Rural,Age Not Stated,0,1,1,1,3,3,4,9,4,10
C4920,32,10,District-Kottayam,Urban,0-4,6,6,31,16,8,5,13,13,6,7
C4920,32,10,District-Kottayam,Urban,5-9,13,15,39,26,40,25,29,11,30,33
C4920,32,10,District-Kottayam,Urban,10-19,75,43,61,58,49,31,67,53,181,127
C4920,32,10,District-Kottayam,Urban,20-29,50,30,77,75,30,38,114,89,178,155
C4920,32,10,District-Kottayam,Urban,30-39,75,62,83,94,58,49,232,158,260,257
C4920,32,10,District-Kottayam,Urban,40-49,116,132,107,132,68,39,337,185,283,256
C4920,32,10,District-Kottayam,Urban,50-59,176,181,108,139,44,33,344,245,206,151
C4920,32,10,District-Kottayam,Urban,60-69,158,219,122,141,33,32,329,245,86,112
C4920,32,10,District-Kottayam,Urban,70-79,142,212,113,185,14,10,206,212,23,67
C4920,32,10,District-Kottayam,Urban,80-89,80,145,108,149,6,11,88,142,13,21
C4920,32,10,District-Kottayam,Urban,90+,13,26,14,35,0,3,23,39,2,4
C4920,32,10,District-Kottayam,Urban,Age Not Stated,0,1,9,8,0,0,1,1,1,2
C4920,32,11,District-Alappuzha,Rural,0-4,16,26,49,53,6,8,42,29,16,27
C4920,32,11,District-Alappuzha,Rural,5-9,34,35,66,77,61,57,57,41,73,55
C4920,32,11,District-Alappuzha,Rural,10-19,121,95,178,161,113,92,168,93,287,223
C4920,32,11,District-Alappuzha,Rural,20-29,95,81,152,174,95,112,258,157,329,258
C4920,32,11,District-Alappuzha,Rural,30-39,104,133,178,192,111,114,620,381,484,363
C4920,32,11,District-Alappuzha,Rural,40-49,220,239,206,281,125,104,714,408,489,398
C4920,32,11,District-Alappuzha,Rural,50-59,299,326,205,258,122,102,716,422,324,334
C4920,32,11,District-Alappuzha,Rural,60-69,339,534,234,284,86,63,701,468,174,228
C4920,32,11,District-Alappuzha,Rural,70-79,331,498,202,322,43,37,380,377,62,128
C4920,32,11,District-Alappuzha,Rural,80-89,179,322,158,278,12,15,159,242,17,50
C4920,32,11,District-Alappuzha,Rural,90+,28,81,32,63,3,2,41,52,1,14
C4920,32,11,District-Alappuzha,Rural,Age Not Stated,2,2,57,62,3,5,5,2,1,4
C4920,32,11,District-Alappuzha,Urban,0-4,21,33,80,66,17,8,34,27,25,20
C4920,32,11,District-Alappuzha,Urban,5-9,54,48,111,84,73,49,62,32,85,59
C4920,32,11,District-Alappuzha,Urban,10-19,183,144,231,187,125,107,176,119,353,248
C4920,32,11,District-Alappuzha,Urban,20-29,133,79,205,218,120,116,257,206,396,278
