Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,9,17,District-Mainpuri,Urban,20-29,45,80,70,33,18,171,79,62,24
C4920,9,17,District-Mainpuri,Urban,30-39,43,46,62,17,17,93,51,43,26
C4920,9,17,District-Mainpuri,Urban,40-49,36,51,33,17,16,81,16,36,14
C4920,9,17,District-Mainpuri,Urban,50-59,30,22,20,12,10,49,20,18,6
C4920,9,17,District-Mainpuri,Urban,60-69,50,27,28,11,5,38,23,10,9
C4920,9,17,District-Mainpuri,Urban,70-79,31,15,18,6,2,26,15,1,0
C4920,9,17,District-Mainpuri,Urban,80-89,10,5,6,2,2,11,10,1,2
C4920,9,17,District-Mainpuri,Urban,90+,5,6,5,1,3,5,2,0,0
C4920,9,17,District-Mainpuri,Urban,Age Not Stated,5,0,1,0,0,0,1,1,0
C4920,9,18,District-Budaun,Rural,0-4,388,799,709,64,33,171,124,76,57
C4920,9,18,District-Budaun,Rural,5-9,482,1006,867,313,246,332,211,171,105
C4920,9,18,District-Budaun,Rural,10-19,883,1922,1525,625,474,1999,992,602,373
C4920,9,18,District-Budaun,Rural,20-29,529,1253,868,457,272,1673,555,416,172
C4920,9,18,District-Budaun,Rural,30-39,494,1016,743,367,252,823,359,334,158
C4920,9,18,District-Budaun,Rural,40-49,419,774,555,258,168,566,208,166,116
C4920,9,18,District-Budaun,Rural,50-59,450,589,444,183,131,357,162,96,73
C4920,9,18,District-Budaun,Rural,60-69,653,615,511,133,111,354,254,59,53
C4920,9,18,District-Budaun,Rural,70-79,370,309,317,42,45,212,170,14,13
C4920,9,18,District-Budaun,Rural,80-89,92,99,116,17,20,81,75,5,6
C4920,9,18,District-Budaun,Rural,90+,35,40,50,12,10,37,26,3,8
C4920,9,18,District-Budaun,Rural,Age Not Stated,72,158,153,43,32,124,51,35,24
C4920,9,18,District-Budaun,Urban,0-4,73,126,96,11,6,28,24,17,10
C4920,9,18,District-Budaun,Urban,5-9,82,150,130,59,56,59,36,35,28
C4920,9,18,District-Budaun,Urban,10-19,180,311,257,120,108,391,226,145,81
C4920,9,18,District-Budaun,Urban,20-29,94,206,173,100,56,380,188,122,51
C4920,9,18,District-Budaun,Urban,30-39,80,183,136,73,59,193,99,86,38
C4920,9,18,District-Budaun,Urban,40-49,117,152,72,43,34,146,60,65,27
C4920,9,18,District-Budaun,Urban,50-59,123,79,87,37,32,124,49,23,21
C4920,9,18,District-Budaun,Urban,60-69,142,88,85,22,19,114,73,20,11
C4920,9,18,District-Budaun,Urban,70-79,76,39,45,18,11,52,51,8,7
C4920,9,18,District-Budaun,Urban,80-89,33,17,17,3,2,18,12,1,2
C4920,9,18,District-Budaun,Urban,90+,11,7,10,2,0,11,8,1,1
C4920,9,18,District-Budaun,Urban,Age Not Stated,20,28,21,3,3,25,16,4,4
C4920,9,19,District-Bareilly,Rural,0-4,354,629,640,33,42,165,121,93,70
C4920,9,19,District-Bareilly,Rural,5-9,479,840,733,296,214,340,210,231,173
C4920,9,19,District-Bareilly,Rural,10-19,1029,1733,1383,566,449,2048,1146,844,522
C4920,9,19,District-Bareilly,Rural,20-29,580,982,801,353,219,1868,748,528,247
C4920,9,19,District-Bareilly,Rural,30-39,510,799,715,281,178,1069,486,406,236
C4920,9,19,District-Bareilly,Rural,40-49,481,663,492,205,122,677,223,282,172
C4920,9,19,District-Bareilly,Rural,50-59,369,409,388,101,85,418,180,124,110
C4920,9,19,District-Bareilly,Rural,60-69,571,504,439,96,71,539,285,91,77
C4920,9,19,District-Bareilly,Rural,70-79,302,232,220,31,32,236,175,38,28
C4920,9,19,District-Bareilly,Rural,80-89,93,60,100,9,12,63,66,9,6
C4920,9,19,District-Bareilly,Rural,90+,46,47,55,7,5,43,46,7,8
C4920,9,19,District-Bareilly,Rural,Age Not Stated,70,154,157,31,26,107,49,34,23
C4920,9,19,District-Bareilly,Urban,0-4,250,342,359,23,16,71,40,43,40
C4920,9,19,District-Bareilly,Urban,5-9,337,478,456,148,96,133,86,104,73
C4920,9,19,District-Bareilly,Urban,10-19,775,1179,1051,318,259,612,343,417,246
C4920,9,19,District-Bareilly,Urban,20-29,615,979,760,252,199,669,310,322,194
C4920,9,19,District-Bareilly,Urban,30-39,482,618,584,167,141,360,163,224,176
C4920,9,19,District-Bareilly,Urban,40-49,469,596,453,154,117,278,131,187,164
C4920,9,19,District-Bareilly,Urban,50-59,313,391,330,116,78,217,107,103,85
C4920,9,19,District-Bareilly,Urban,60-69,295,263,236,65,45,192,134,62,42
C4920,9,19,District-Bareilly,Urban,70-79,147,123,117,14,23,105,76,14,10
C4920,9,19,District-Bareilly,Urban,80-89,46,52,49,13,12,40,41,8,10
C4920,9,19,District-Bareilly,Urban,90+,48,42,44,6,6,18,14,6,3
C4920,9,19,District-Bareilly,Urban,Age Not Stated,97,223,161,12,13,63,29,29,14
C4920,9,20,District-Pilibhit,Rural,0-4,176,180,181,24,13,98,60,55,45
C4920,9,20,District-Pilibhit,Rural,5-9,233,294,258,156,99,215,138,114,81
C4920,9,20,District-Pilibhit,Rural,10-19,540,648,551,318,223,1341,762,428,283
C4920,9,20,District-Pilibhit,Rural,20-29,279,442,348,198,109,1383,546,321,158
C4920,9,20,District-Pilibhit,Rural,30-39,290,376,310,141,98,777,328,247,153
C4920,9,20,District-Pilibhit,Rural,40-49,269,312,214,81,72,475,192,162,92
C4920,9,20,District-Pilibhit,Rural,50-59,228,187,167,61,54,296,137,72,53
C4920,9,20,District-Pilibhit,Rural,60-69,417,239,239,45,43,333,212,46,46
C4920,9,20,District-Pilibhit,Rural,70-79,195,136,127,12,10,164,103,14,24
C4920,9,20,District-Pilibhit,Rural,80-89,83,45,47,6,3,49,43,7,3
C4920,9,20,District-Pilibhit,Rural,90+,20,18,22,2,2,21,23,0,2
C4920,9,20,District-Pilibhit,Rural,Age Not Stated,11,4,8,0,0,3,6,2,1
C4920,9,20,District-Pilibhit,Urban,0-4,33,34,29,4,2,14,10,12,12
C4920,9,20,District-Pilibhit,Urban,5-9,56,70,50,22,21,42,17,40,17
C4920,9,20,District-Pilibhit,Urban,10-19,95,166,112,57,27,214,138,89,49
C4920,9,20,District-Pilibhit,Urban,20-29,62,127,101,30,35,225,110,97,57
C4920,9,20,District-Pilibhit,Urban,30-39,65,94,55,31,17,147,61,71,31
C4920,9,20,District-Pilibhit,Urban,40-49,63,74,54,14,13,105,34,48,24
C4920,9,20,District-Pilibhit,Urban,50-59,48,45,43,11,10,69,29,17,8
C4920,9,20,District-Pilibhit,Urban,60-69,67,34,40,12,7,99,42,7,7
C4920,9,20,District-Pilibhit,Urban,70-79,29,21,29,6,2,24,32,5,4
C4920,9,20,District-Pilibhit,Urban,80-89,11,9,7,3,1,13,11,1,0
C4920,9,20,District-Pilibhit,Urban,90+,3,4,3,2,1,8,4,1,1
C4920,9,20,District-Pilibhit,Urban,Age Not Stated,7,5,8,0,1,0,1,1,0
C4920,9,21,District-Shahjahanpur,Rural,0-4,238,585,576,27,29,136,98,71,43
C4920,9,21,District-Shahjahanpur,Rural,5-9,297,711,717,250,184,288,169,194,99
C4920,9,21,District-Shahjahanpur,Rural,10-19,546,1588,1326,446,359,1350,734,510,300
C4920,9,21,District-Shahjahanpur,Rural,20-29,376,1003,747,302,164,1357,536,372,138
C4920,9,21,District-Shahjahanpur,Rural,30-39,348,843,688,218,176,790,374,261,180
C4920,9,21,District-Shahjahanpur,Rural,40-49,366,593,514,180,100,556,205,189,102
C4920,9,21,District-Shahjahanpur,Rural,50-59,299,467,391,104,89,367,153,72,59
C4920,9,21,District-Shahjahanpur,Rural,60-69,595,488,474,92,63,466,285,43,62
C4920,9,21,District-Shahjahanpur,Rural,70-79,314,233,238,35,19,218,183,29,26
C4920,9,21,District-Shahjahanpur,Rural,80-89,90,78,66,6,4,83,76,7,6
C4920,9,21,District-Shahjahanpur,Rural,90+,37,33,25,5,3,25,19,4,6
C4920,9,21,District-Shahjahanpur,Rural,Age Not Stated,26,47,52,17,12,26,11,21,7
C4920,9,21,District-Shahjahanpur,Urban,0-4,38,111,104,5,7,20,15,5,11
C4920,9,21,District-Shahjahanpur,Urban,5-9,47,144,144,64,54,47,35,30,27
C4920,9,21,District-Shahjahanpur,Urban,10-19,142,353,353,144,93,260,151,134,90
C4920,9,21,District-Shahjahanpur,Urban,20-29,103,292,277,93,65,320,147,110,61
C4920,9,21,District-Shahjahanpur,Urban,30-39,88,254,222,56,54,204,66,101,40
C4920,9,21,District-Shahjahanpur,Urban,40-49,82,224,151,50,31,169,50,81,36
C4920,9,21,District-Shahjahanpur,Urban,50-59,99,148,129,25,18,155,63,42,26
C4920,9,21,District-Shahjahanpur,Urban,60-69,109,126,119,25,17,127,67,20,20
C4920,9,21,District-Shahjahanpur,Urban,70-79,28,60,63,15,4,59,54,6,5
C4920,9,21,District-Shahjahanpur,Urban,80-89,19,22,19,2,2,17,12,2,1
C4920,9,21,District-Shahjahanpur,Urban,90+,2,11,12,0,0,3,4,3,1
C4920,9,21,District-Shahjahanpur,Urban,Age Not Stated,6,21,20,4,5,10,3,0,1
C4920,9,22,District-Kheri,Rural,0-4,232,565,584,40,29,197,114,65,45
C4920,9,22,District-Kheri,Rural,5-9,343,769,734,334,247,378,248,187,132
C4920,9,22,District-Kheri,Rural,10-19,659,1618,1324,652,457,2062,1107,605,409
C4920,9,22,District-Kheri,Rural,20-29,461,1021,829,451,283,2194,830,411,241
C4920,9,22,District-Kheri,Rural,30-39,375,953,736,357,258,1293,539,381,196
C4920,9,22,District-Kheri,Rural,40-49,387,721,563,218,186,764,317,279,154
C4920,9,22,District-Kheri,Rural,50-59,433,459,416,105,96,508,237,138,99
C4920,9,22,District-Kheri,Rural,60-69,743,579,585,110,81,639,442,81,88
C4920,9,22,District-Kheri,Rural,70-79,460,327,295,44,35,395,297,33,27
C4920,9,22,District-Kheri,Rural,80-89,153,122,113,7,11,149,124,7,9
C4920,9,22,District-Kheri,Rural,90+,64,56,52,7,7,57,58,12,3
C4920,9,22,District-Kheri,Rural,Age Not Stated,46,92,69,29,24,55,33,16,16
C4920,9,22,District-Kheri,Urban,0-4,8,176,130,3,9,18,9,1,2
C4920,9,22,District-Kheri,Urban,5-9,23,218,181,40,40,39,15,23,11
C4920,9,22,District-Kheri,Urban,10-19,53,516,449,75,71,206,129,81,66
C4920,9,22,District-Kheri,Urban,20-29,53,342,398,84,59,222,124,92,39
C4920,9,22,District-Kheri,Urban,30-39,38,245,270,56,38,138,62,70,32
C4920,9,22,District-Kheri,Urban,40-49,70,162,195,28,19,126,35,41,17
C4920,9,22,District-Kheri,Urban,50-59,101,129,142,19,15,81,56,24,13
C4920,9,22,District-Kheri,Urban,60-69,126,111,118,23,15,105,57,6,9
C4920,9,22,District-Kheri,Urban,70-79,53,51,67,10,5,45,43,1,3
C4920,9,22,District-Kheri,Urban,80-89,21,23,19,2,2,19,19,0,4
C4920,9,22,District-Kheri,Urban,90+,2,7,10,3,0,6,3,0,1
C4920,9,22,District-Kheri,Urban,Age Not Stated,7,31,33,5,5,5,3,2,2
C4920,9,23,District-Sitapur,Rural,0-4,388,937,900,41,43,194,139,87,74
C4920,9,23,District-Sitapur,Rural,5-9,508,1217,1131,369,298,476,301,275,200
C4920,9,23,District-Sitapur,Rural,10-19,1070,2529,1958,701,485,2468,1301,762,520
C4920,9,23,District-Sitapur,Rural,20-29,696,1592,1241,441,267,2679,1009,578,256
C4920,9,23,District-Sitapur,Rural,30-39,681,1458,1181,322,260,1653,755,465,268
C4920,9,23,District-Sitapur,Rural,40-49,620,1120,853,229,167,930,344,351,191
C4920,9,23,District-Sitapur,Rural,50-59,560,678,634,120,90,556,256,158,95
C4920,9,23,District-Sitapur,Rural,60-69,861,797,751,102,76,688,410,111,75
C4920,9,23,District-Sitapur,Rural,70-79,594,441,431,45,38,404,326,42,37
C4920,9,23,District-Sitapur,Rural,80-89,191,193,190,14,19,169,163,6,10
C4920,9,23,District-Sitapur,Rural,90+,64,70,72,9,8,80,62,10,9
C4920,9,23,District-Sitapur,Rural,Age Not Stated,54,106,79,29,30,59,39,25,10
C4920,9,23,District-Sitapur,Urban,0-4,41,89,98,7,6,15,15,10,7
C4920,9,23,District-Sitapur,Urban,5-9,44,136,133,57,49,38,35,31,8
C4920,9,23,District-Sitapur,Urban,10-19,93,263,302,115,100,227,153,106,77
C4920,9,23,District-Sitapur,Urban,20-29,95,582,306,89,63,275,130,102,62
C4920,9,23,District-Sitapur,Urban,30-39,52,163,170,60,36,164,70,64,40
C4920,9,23,District-Sitapur,Urban,40-49,73,136,132,38,37,121,38,55,34
C4920,9,23,District-Sitapur,Urban,50-59,57,84,101,30,26,85,32,25,12
C4920,9,23,District-Sitapur,Urban,60-69,81,59,68,25,17,95,60,16,6
C4920,9,23,District-Sitapur,Urban,70-79,41,41,36,11,9,47,30,6,7
C4920,9,23,District-Sitapur,Urban,80-89,12,16,14,0,0,17,20,4,0
C4920,9,23,District-Sitapur,Urban,90+,7,7,5,2,2,7,8,0,2
C4920,9,23,District-Sitapur,Urban,Age Not Stated,4,13,28,7,2,5,2,5,0
C4920,9,24,District-Hardoi,Rural,0-4,299,766,584,35,24,168,134,56,46
C4920,9,24,District-Hardoi,Rural,5-9,376,856,748,291,212,375,208,223,142
C4920,9,24,District-Hardoi,Rural,10-19,926,1676,1305,610,384,1861,971,752,394
C4920,9,24,District-Hardoi,Rural,20-29,649,1124,788,308,183,2024,676,562,211
C4920,9,24,District-Hardoi,Rural,30-39,563,877,776,244,195,1213,532,466,220
C4920,9,24,District-Hardoi,Rural,40-49,568,756,606,171,135,869,330,305,149
C4920,9,24,District-Hardoi,Rural,50-59,574,551,475,125,80,597,263,141,97
C4920,9,24,District-Hardoi,Rural,60-69,999,660,664,89,78,751,447,106,74
C4920,9,24,District-Hardoi,Rural,70-79,597,418,370,40,40,437,307,35,28
C4920,9,24,District-Hardoi,Rural,80-89,180,133,144,15,3,140,125,13,7
C4920,9,24,District-Hardoi,Rural,90+,59,60,71,5,2,54,50,5,5
C4920,9,24,District-Hardoi,Rural,Age Not Stated,53,120,75,41,21,44,28,22,8
C4920,9,24,District-Hardoi,Urban,0-4,32,68,50,7,4,23,22,10,7
C4920,9,24,District-Hardoi,Urban,5-9,54,75,82,43,27,55,37,30,15
C4920,9,24,District-Hardoi,Urban,10-19,116,191,183,129,98,279,144,131,83
C4920,9,24,District-Hardoi,Urban,20-29,84,139,115,103,70,330,141,130,62
C4920,9,24,District-Hardoi,Urban,30-39,64,127,86,60,22,206,91,90,48
C4920,9,24,District-Hardoi,Urban,40-49,75,118,62,38,39,143,60,73,33
C4920,9,24,District-Hardoi,Urban,50-59,88,85,56,24,22,117,62,28,12
C4920,9,24,District-Hardoi,Urban,60-69,106,83,78,22,9,106,75,12,17
C4920,9,24,District-Hardoi,Urban,70-79,51,45,33,5,4,58,47,8,6
C4920,9,24,District-Hardoi,Urban,80-89,13,19,14,2,4,14,19,1,0
C4920,9,24,District-Hardoi,Urban,90+,5,4,7,3,1,11,9,0,1
C4920,9,24,District-Hardoi,Urban,Age Not Stated,0,13,10,8,4,4,1,2,0
C4920,9,25,District-Unnao,Rural,0-4,126,477,466,32,17,105,81,34,34
C4920,9,25,District-Unnao,Rural,5-9,220,671,595,176,140,230,148,115,79
C4920,9,25,District-Unnao,Rural,10-19,509,1505,1290,394,323,1084,616,524,327
C4920,9,25,District-Unnao,Rural,20-29,370,974,741,250,160,1299,478,475,232
C4920,9,25,District-Unnao,Rural,30-39,333,775,740,185,155,801,418,385,155
C4920,9,25,District-Unnao,Rural,40-49,363,679,535,146,109,775,294,327,112
C4920,9,25,District-Unnao,Rural,50-59,413,498,427,74,69,584,289,112,58
C4920,9,25,District-Unnao,Rural,60-69,682,530,578,83,71,752,554,73,68
C4920,9,25,District-Unnao,Rural,70-79,404,336,368,52,31,562,481,31,31
C4920,9,25,District-Unnao,Rural,80-89,136,129,132,7,8,200,215,6,6
C4920,9,25,District-Unnao,Rural,90+,30,41,60,5,5,79,74,8,10
C4920,9,25,District-Unnao,Rural,Age Not Stated,59,117,126,21,22,106,58,28,28
C4920,9,25,District-Unnao,Urban,0-4,24,76,75,3,2,7,8,7,11
C4920,9,25,District-Unnao,Urban,5-9,35,108,95,32,38,33,28,15,10
C4920,9,25,District-Unnao,Urban,10-19,93,271,209,95,62,189,127,102,72
C4920,9,25,District-Unnao,Urban,20-29,66,242,176,78,68,294,147,100,64
C4920,9,25,District-Unnao,Urban,30-39,66,212,149,52,39,181,83,93,46
C4920,9,25,District-Unnao,Urban,40-49,52,144,110,29,23,173,55,59,28
C4920,9,25,District-Unnao,Urban,50-59,66,91,66,24,18,113,49,31,19
C4920,9,25,District-Unnao,Urban,60-69,88,80,90,7,14,120,65,17,19
C4920,9,25,District-Unnao,Urban,70-79,28,45,51,5,9,58,57,8,7
C4920,9,25,District-Unnao,Urban,80-89,14,22,16,2,2,15,16,1,2
C4920,9,25,District-Unnao,Urban,90+,5,3,14,1,2,9,6,1,0
C4920,9,25,District-Unnao,Urban,Age Not Stated,11,28,28,10,2,25,16,7,4
C4920,9,26,District-Lucknow,Rural,0-4,420,318,315,25,21,61,60,38,34
C4920,9,26,District-Lucknow,Rural,5-9,567,427,440,150,115,141,113,121,83
C4920,9,26,District-Lucknow,Rural,10-19,1312,1050,890,306,227,787,459,453,315
C4920,9,26,District-Lucknow,Rural,20-29,825,738,578,232,165,974,403,344,226
C4920,9,26,District-Lucknow,Rural,30-39,697,551,451,161,136,693,269,293,160
C4920,9,26,District-Lucknow,Rural,40-49,556,465,338,135,83,496,194,237,90
C4920,9,26,District-Lucknow,Rural,50-59,392,290,227,73,62,312,159,86,47
C4920,9,26,District-Lucknow,Rural,60-69,478,374,334,74,56,393,257,72,51
C4920,9,26,District-Lucknow,Rural,70-79,281,183,172,42,24,229,183,28,23
C4920,9,26,District-Lucknow,Rural,80-89,84,71,73,7,8,91,71,4,6
C4920,9,26,District-Lucknow,Rural,90+,24,36,37,3,5,33,20,4,3
C4920,9,26,District-Lucknow,Rural,Age Not Stated,48,44,31,10,7,33,24,12,13
C4920,9,26,District-Lucknow,Urban,0-4,664,659,652,49,34,98,74,66,57
C4920,9,26,District-Lucknow,Urban,5-9,817,914,812,266,220,156,111,139,126
C4920,9,26,District-Lucknow,Urban,10-19,2129,2133,1901,621,532,746,470,659,452
C4920,9,26,District-Lucknow,Urban,20-29,1890,2190,2016,619,536,976,557,703,428
C4920,9,26,District-Lucknow,Urban,30-39,1548,1751,1597,526,378,807,459,512,282
C4920,9,26,District-Lucknow,Urban,40-49,1429,1410,1268,440,325,650,320,409,248
C4920,9,26,District-Lucknow,Urban,50-59,1028,935,905,318,241,588,332,211,148
C4920,9,26,District-Lucknow,Urban,60-69,761,644,622,214,131,564,357,132,81
C4920,9,26,District-Lucknow,Urban,70-79,367,337,280,94,78,340,292,53,30
C4920,9,26,District-Lucknow,Urban,80-89,126,126,126,23,10,115,120,13,12
C4920,9,26,District-Lucknow,Urban,90+,47,59,58,22,18,35,46,9,12
C4920,9,26,District-Lucknow,Urban,Age Not Stated,156,189,188,29,34,63,33,37,20
C4920,9,27,District-Rae Bareli,Rural,0-4,159,505,467,31,30,116,90,60,41
C4920,9,27,District-Rae Bareli,Rural,5-9,233,656,640,219,180,307,230,207,114
C4920,9,27,District-Rae Bareli,Rural,10-19,608,1500,1392,564,426,1160,756,707,542
C4920,9,27,District-Rae Bareli,Rural,20-29,402,965,804,323,254,1389,729,691,318
C4920,9,27,District-Rae Bareli,Rural,30-39,442,833,801,221,184,1120,537,566,261
C4920,9,27,District-Rae Bareli,Rural,40-49,420,718,638,175,127,892,357,416,201
C4920,9,27,District-Rae Bareli,Rural,50-59,387,518,463,107,99,693,344,203,99
C4920,9,27,District-Rae Bareli,Rural,60-69,647,496,591,83,71,859,615,113,93
C4920,9,27,District-Rae Bareli,Rural,70-79,419,344,339,33,40,537,499,40,40
C4920,9,27,District-Rae Bareli,Rural,80-89,140,115,155,9,17,221,185,6,10
C4920,9,27,District-Rae Bareli,Rural,90+,42,37,49,8,3,59,75,10,7
C4920,9,27,District-Rae Bareli,Rural,Age Not Stated,7,14,7,6,5,6,7,6,5
C4920,9,27,District-Rae Bareli,Urban,0-4,18,57,49,1,9,12,19,3,1
C4920,9,27,District-Rae Bareli,Urban,5-9,29,70,74,25,21,21,15,15,7
C4920,9,27,District-Rae Bareli,Urban,10-19,77,174,192,69,65,87,69,61,33
C4920,9,27,District-Rae Bareli,Urban,20-29,59,177,175,54,36,112,72,63,40
C4920,9,27,District-Rae Bareli,Urban,30-39,47,100,112,24,29,75,40,59,17
C4920,9,27,District-Rae Bareli,Urban,40-49,38,69,93,34,23,91,43,37,11
C4920,9,27,District-Rae Bareli,Urban,50-59,56,67,67,20,18,81,36,18,14
C4920,9,27,District-Rae Bareli,Urban,60-69,37,37,47,7,11,67,44,11,8
C4920,9,27,District-Rae Bareli,Urban,70-79,24,14,18,5,3,37,47,9,3
C4920,9,27,District-Rae Bareli,Urban,80-89,6,8,9,2,1,12,14,1,2
C4920,9,27,District-Rae Bareli,Urban,90+,4,3,7,0,1,8,1,0,0
C4920,9,27,District-Rae Bareli,Urban,Age Not Stated,0,1,1,0,0,0,0,1,0
C4920,9,28,District-Farrukhabad,Rural,0-4,69,214,216,30,13,73,65,37,17
C4920,9,28,District-Farrukhabad,Rural,5-9,97,271,252,147,106,155,119,73,63
C4920,9,28,District-Farrukhabad,Rural,10-19,253,604,539,296,200,1021,497,325,181
C4920,9,28,District-Farrukhabad,Rural,20-29,187,426,332,198,145,1242,433,250,95
C4920,9,28,District-Farrukhabad,Rural,30-39,149,302,236,171,105,672,272,207,95
C4920,9,28,District-Farrukhabad,Rural,40-49,179,278,200,114,61,386,148,146,69
C4920,9,28,District-Farrukhabad,Rural,50-59,187,212,162,73,57,253,123,58,32
C4920,9,28,District-Farrukhabad,Rural,60-69,313,239,236,71,40,288,198,37,27
C4920,9,28,District-Farrukhabad,Rural,70-79,229,158,135,20,11,183,117,10,9
C4920,9,28,District-Farrukhabad,Rural,80-89,68,49,65,9,4,60,54,4,4
C4920,9,28,District-Farrukhabad,Rural,90+,19,15,26,1,3,19,17,1,1
C4920,9,28,District-Farrukhabad,Rural,Age Not Stated,2,12,10,0,1,3,0,0,1
C4920,9,28,District-Farrukhabad,Urban,0-4,16,39,29,7,4,20,17,14,4
C4920,9,28,District-Farrukhabad,Urban,5-9,21,51,43,48,34,25,27,21,6
C4920,9,28,District-Farrukhabad,Urban,10-19,44,133,106,144,69,216,114,103,42
C4920,9,28,District-Farrukhabad,Urban,20-29,43,107,83,80,68,349,107,85,43
C4920,9,28,District-Farrukhabad,Urban,30-39,52,94,65,72,39,187,59,67,28
C4920,9,28,District-Farrukhabad,Urban,40-49,49,73,55,61,49,126,31,33,21
C4920,9,28,District-Farrukhabad,Urban,50-59,93,55,42,47,27,93,36,30,11
C4920,9,28,District-Farrukhabad,Urban,60-69,99,60,56,23,19,84,45,10,7
C4920,9,28,District-Farrukhabad,Urban,70-79,49,38,46,9,13,44,25,1,4
C4920,9,28,District-Farrukhabad,Urban,80-89,8,8,12,5,2,11,19,1,1
C4920,9,28,District-Farrukhabad,Urban,90+,6,6,3,1,1,6,7,2,2
C4920,9,28,District-Farrukhabad,Urban,Age Not Stated,0,2,0,0,0,2,0,0,0
C4920,9,29,District-Kannauj,Rural,0-4,95,166,151,26,16,66,58,29,21
C4920,9,29,District-Kannauj,Rural,5-9,141,224,202,151,113,168,99,88,47
C4920,9,29,District-Kannauj,Rural,10-19,306,560,420,330,230,993,487,321,205
C4920,9,29,District-Kannauj,Rural,20-29,239,414,268,212,138,1094,409,251,105
C4920,9,29,District-Kannauj,Rural,30-39,205,279,231,159,117,683,290,191,91
C4920,9,29,District-Kannauj,Rural,40-49,214,222,170,147,90,449,206,144,70
C4920,9,29,District-Kannauj,Rural,50-59,223,157,132,62,59,263,151,62,42
C4920,9,29,District-Kannauj,Rural,60-69,385,203,229,68,44,332,206,54,50
C4920,9,29,District-Kannauj,Rural,70-79,265,146,150,21,32,191,155,13,10
C4920,9,29,District-Kannauj,Rural,80-89,81,68,58,7,8,68,66,4,3
C4920,9,29,District-Kannauj,Rural,90+,27,34,14,1,3,19,34,0,1
C4920,9,29,District-Kannauj,Rural,Age Not Stated,8,5,2,0,1,2,1,0,2
C4920,9,29,District-Kannauj,Urban,0-4,34,18,29,4,4,16,6,2,5
C4920,9,29,District-Kannauj,Urban,5-9,47,32,27,35,20,37,22,19,13
C4920,9,29,District-Kannauj,Urban,10-19,85,79,66,54,54,184,126,68,41
C4920,9,29,District-Kannauj,Urban,20-29,71,70,56,44,36,234,92,61,33
C4920,9,29,District-Kannauj,Urban,30-39,56,61,40,26,26,154,71,51,26
C4920,9,29,District-Kannauj,Urban,40-49,40,43,34,26,18,92,24,41,17
C4920,9,29,District-Kannauj,Urban,50-59,43,38,22,11,13,73,31,11,8
C4920,9,29,District-Kannauj,Urban,60-69,61,27,26,13,8,66,42,10,6
C4920,9,29,District-Kannauj,Urban,70-79,29,14,12,4,4,33,29,5,3
C4920,9,29,District-Kannauj,Urban,80-89,11,9,5,1,2,15,9,1,1
C4920,9,29,District-Kannauj,Urban,90+,6,5,4,0,1,6,2,1,1
C4920,9,29,District-Kannauj,Urban,Age Not Stated,6,4,3,1,1,2,1,3,1
C4920,9,30,District-Etawah,Rural,0-4,82,160,146,9,6,67,43,14,13
C4920,9,30,District-Etawah,Rural,5-9,113,209,190,87,62,129,96,76,54
C4920,9,30,District-Etawah,Rural,10-19,273,456,407,213,125,760,380,298,154
C4920,9,30,District-Etawah,Rural,20-29,216,349,249,120,82,1034,333,250,90
C4920,9,30,District-Etawah,Rural,30-39,189,266,229,73,50,730,341,223,91
C4920,9,30,District-Etawah,Rural,40-49,193,225,187,73,37,448,184,145,74
C4920,9,30,District-Etawah,Rural,50-59,210,193,183,37,23,320,156,84,46
C4920,9,30,District-Etawah,Rural,60-69,358,229,212,43,27,345,245,50,27
C4920,9,30,District-Etawah,Rural,70-79,241,205,161,14,16,237,166,17,12
C4920,9,30,District-Etawah,Rural,80-89,106,82,70,8,5,92,88,5,5
C4920,9,30,District-Etawah,Rural,90+,32,34,37,2,2,39,29,6,3
C4920,9,30,District-Etawah,Rural,Age Not Stated,7,7,7,1,0,7,2,3,1
C4920,9,30,District-Etawah,Urban,0-4,48,40,38,14,9,17,9,8,5
C4920,9,30,District-Etawah,Urban,5-9,71,60,46,83,57,35,12,20,11
C4920,9,30,District-Etawah,Urban,10-19,167,148,120,164,113,167,98,94,58
C4920,9,30,District-Etawah,Urban,20-29,106,134,128,102,98,276,120,81,35
C4920,9,30,District-Etawah,Urban,30-39,95,97,79,91,94,192,86,45,29
C4920,9,30,District-Etawah,Urban,40-49,74,89,63,71,52,133,50,43,20
C4920,9,30,District-Etawah,Urban,50-59,80,59,53,44,41,85,48,19,9
C4920,9,30,District-Etawah,Urban,60-69,61,42,45,34,28,99,47,13,5
C4920,9,30,District-Etawah,Urban,70-79,53,31,31,18,17,57,40,5,6
C4920,9,30,District-Etawah,Urban,80-89,11,19,15,2,2,22,22,3,4
C4920,9,30,District-Etawah,Urban,90+,4,4,6,0,1,7,7,2,0
C4920,9,30,District-Etawah,Urban,Age Not Stated,1,1,0,6,5,2,1,0,2
C4920,9,31,District-Auraiya,Rural,0-4,97,161,164,11,6,76,41,8,9
C4920,9,31,District-Auraiya,Rural,5-9,123,212,196,96,49,139,106,60,39
C4920,9,31,District-Auraiya,Rural,10-19,300,461,407,191,122,819,403,268,174
