Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,21,29,District-Koraput,Rural,60-69,693,505,599,46,45,529,616,55,69
C4920,21,29,District-Koraput,Rural,70-79,296,225,234,15,16,225,310,13,22
C4920,21,29,District-Koraput,Rural,80-89,59,38,48,3,2,38,60,1,2
C4920,21,29,District-Koraput,Rural,90+,9,9,11,0,1,5,8,0,1
C4920,21,29,District-Koraput,Rural,Age Not Stated,26,22,36,1,2,9,11,7,4
C4920,21,29,District-Koraput,Urban,0-4,24,32,20,1,3,11,4,3,0
C4920,21,29,District-Koraput,Urban,5-9,45,40,39,17,14,9,19,19,10
C4920,21,29,District-Koraput,Urban,10-19,104,87,78,23,24,48,33,65,33
C4920,21,29,District-Koraput,Urban,20-29,73,85,88,35,26,77,48,42,47
C4920,21,29,District-Koraput,Urban,30-39,65,84,77,35,22,84,42,45,35
C4920,21,29,District-Koraput,Urban,40-49,60,66,46,38,26,71,33,40,26
C4920,21,29,District-Koraput,Urban,50-59,45,70,64,29,22,64,30,9,21
C4920,21,29,District-Koraput,Urban,60-69,36,49,80,15,7,67,55,9,11
C4920,21,29,District-Koraput,Urban,70-79,14,23,30,2,3,34,33,3,9
C4920,21,29,District-Koraput,Urban,80-89,6,12,9,2,1,9,10,0,2
C4920,21,29,District-Koraput,Urban,90+,0,1,3,1,0,5,4,0,0
C4920,21,29,District-Koraput,Urban,Age Not Stated,4,7,2,1,0,0,0,3,0
C4920,21,30,District-Malkangiri  ,Rural,0-4,88,117,120,9,8,62,39,33,21
C4920,21,30,District-Malkangiri  ,Rural,5-9,117,195,184,49,42,93,81,77,50
C4920,21,30,District-Malkangiri  ,Rural,10-19,237,239,286,71,56,249,179,150,123
C4920,21,30,District-Malkangiri  ,Rural,20-29,161,193,198,50,47,285,195,132,103
C4920,21,30,District-Malkangiri  ,Rural,30-39,163,183,192,30,32,243,141,114,112
C4920,21,30,District-Malkangiri  ,Rural,40-49,231,169,195,28,29,228,142,74,82
C4920,21,30,District-Malkangiri  ,Rural,50-59,173,164,183,24,18,191,116,43,39
C4920,21,30,District-Malkangiri  ,Rural,60-69,322,257,276,12,8,257,277,36,32
C4920,21,30,District-Malkangiri  ,Rural,70-79,140,115,127,3,3,88,167,5,9
C4920,21,30,District-Malkangiri  ,Rural,80-89,40,20,36,1,1,18,44,0,2
C4920,21,30,District-Malkangiri  ,Rural,90+,9,5,6,0,0,14,13,1,0
C4920,21,30,District-Malkangiri  ,Rural,Age Not Stated,8,11,5,0,1,3,3,2,2
C4920,21,30,District-Malkangiri  ,Urban,0-4,7,8,8,0,0,7,3,1,2
C4920,21,30,District-Malkangiri  ,Urban,5-9,5,13,6,3,2,5,8,5,1
C4920,21,30,District-Malkangiri  ,Urban,10-19,9,17,21,9,7,13,7,9,9
C4920,21,30,District-Malkangiri  ,Urban,20-29,25,20,20,6,6,24,9,14,9
C4920,21,30,District-Malkangiri  ,Urban,30-39,19,13,9,5,6,19,11,13,10
C4920,21,30,District-Malkangiri  ,Urban,40-49,21,18,16,4,1,24,7,7,9
C4920,21,30,District-Malkangiri  ,Urban,50-59,8,15,5,2,4,20,10,3,5
C4920,21,30,District-Malkangiri  ,Urban,60-69,10,14,14,1,1,11,9,3,2
C4920,21,30,District-Malkangiri  ,Urban,70-79,0,8,5,0,0,6,12,0,0
C4920,21,30,District-Malkangiri  ,Urban,80-89,1,2,1,0,0,1,3,0,2
C4920,21,30,District-Malkangiri  ,Urban,90+,0,0,0,0,0,1,1,1,0
C4920,21,30,District-Malkangiri  ,Urban,Age Not Stated,0,1,1,0,0,0,0,0,0
