Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,23,4,District-Gwalior,Urban,5-9,88,66,215,169,75,55,107,82,69,33
C4920,23,4,District-Gwalior,Urban,10-19,225,195,527,405,142,111,426,242,250,156
C4920,23,4,District-Gwalior,Urban,20-29,264,162,548,419,116,84,770,381,293,126
C4920,23,4,District-Gwalior,Urban,30-39,194,155,446,358,77,48,630,276,230,129
C4920,23,4,District-Gwalior,Urban,40-49,173,108,379,257,68,44,524,163,184,84
C4920,23,4,District-Gwalior,Urban,50-59,109,109,284,197,51,29,358,153,92,46
C4920,23,4,District-Gwalior,Urban,60-69,155,123,162,154,27,22,317,165,54,20
C4920,23,4,District-Gwalior,Urban,70-79,71,87,100,92,14,10,147,111,12,7
C4920,23,4,District-Gwalior,Urban,80-89,34,43,33,42,8,7,62,52,2,2
C4920,23,4,District-Gwalior,Urban,90+,6,14,7,24,2,0,14,14,1,1
C4920,23,4,District-Gwalior,Urban,Age Not Stated,0,2,6,5,3,4,0,1,2,1
C4920,23,5,District-Datia,Rural,0-4,40,40,43,51,7,3,39,27,7,8
C4920,23,5,District-Datia,Rural,5-9,52,31,54,92,41,26,64,57,32,16
C4920,23,5,District-Datia,Rural,10-19,125,87,184,185,69,37,278,123,98,46
C4920,23,5,District-Datia,Rural,20-29,105,68,159,131,55,19,457,167,70,31
C4920,23,5,District-Datia,Rural,30-39,77,49,127,117,30,22,350,154,63,33
C4920,23,5,District-Datia,Rural,40-49,96,56,132,105,31,10,249,94,48,31
C4920,23,5,District-Datia,Rural,50-59,93,52,79,75,11,10,173,66,18,14
C4920,23,5,District-Datia,Rural,60-69,99,103,75,87,9,8,155,118,16,11
C4920,23,5,District-Datia,Rural,70-79,111,158,66,74,3,2,112,107,3,5
C4920,23,5,District-Datia,Rural,80-89,34,55,25,33,0,3,42,47,1,2
C4920,23,5,District-Datia,Rural,90+,12,19,6,10,0,0,5,18,1,0
C4920,23,5,District-Datia,Rural,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,23,5,District-Datia,Urban,0-4,4,6,17,11,0,3,14,11,2,1
C4920,23,5,District-Datia,Urban,5-9,13,6,17,13,11,7,25,15,7,6
C4920,23,5,District-Datia,Urban,10-19,18,20,44,37,17,10,96,54,33,30
C4920,23,5,District-Datia,Urban,20-29,20,11,34,17,14,14,131,59,27,15
C4920,23,5,District-Datia,Urban,30-39,23,12,32,19,10,6,109,69,23,15
C4920,23,5,District-Datia,Urban,40-49,20,8,28,14,5,7,88,34,32,13
C4920,23,5,District-Datia,Urban,50-59,18,10,21,11,4,3,70,30,15,7
C4920,23,5,District-Datia,Urban,60-69,12,19,23,20,1,1,63,42,4,5
C4920,23,5,District-Datia,Urban,70-79,20,24,12,16,3,3,32,34,2,1
C4920,23,5,District-Datia,Urban,80-89,5,10,10,9,1,1,18,26,0,0
C4920,23,5,District-Datia,Urban,90+,0,2,0,4,0,0,3,14,0,0
C4920,23,5,District-Datia,Urban,Age Not Stated,0,0,0,0,0,0,2,0,0,0
C4920,23,6,District-Shivpuri,Rural,0-4,143,133,179,174,19,8,89,71,26,18
C4920,23,6,District-Shivpuri,Rural,5-9,244,234,245,193,101,64,216,132,66,62
C4920,23,6,District-Shivpuri,Rural,10-19,532,390,491,340,192,116,737,385,220,148
C4920,23,6,District-Shivpuri,Rural,20-29,376,216,425,271,123,73,1054,341,168,70
C4920,23,6,District-Shivpuri,Rural,30-39,307,215,382,239,109,55,761,381,132,77
C4920,23,6,District-Shivpuri,Rural,40-49,296,182,302,178,58,45,553,200,91,71
C4920,23,6,District-Shivpuri,Rural,50-59,269,215,234,170,37,24,410,199,53,45
C4920,23,6,District-Shivpuri,Rural,60-69,358,454,268,255,41,25,404,321,37,30
C4920,23,6,District-Shivpuri,Rural,70-79,299,365,221,202,20,14,265,266,11,16
C4920,23,6,District-Shivpuri,Rural,80-89,84,138,69,62,6,2,92,107,2,3
C4920,23,6,District-Shivpuri,Rural,90+,30,34,16,20,0,2,16,36,3,0
C4920,23,6,District-Shivpuri,Rural,Age Not Stated,2,3,12,6,0,3,7,1,1,0
C4920,23,6,District-Shivpuri,Urban,0-4,28,23,31,34,3,3,14,14,7,4
C4920,23,6,District-Shivpuri,Urban,5-9,27,23,50,41,30,12,50,23,14,16
C4920,23,6,District-Shivpuri,Urban,10-19,72,55,96,119,46,21,122,78,55,30
C4920,23,6,District-Shivpuri,Urban,20-29,51,38,70,93,39,18,194,111,53,22
C4920,23,6,District-Shivpuri,Urban,30-39,49,30,62,80,17,20,165,59,50,15
C4920,23,6,District-Shivpuri,Urban,40-49,52,24,55,53,28,13,144,55,37,19
C4920,23,6,District-Shivpuri,Urban,50-59,26,22,40,23,12,6,103,48,12,9
C4920,23,6,District-Shivpuri,Urban,60-69,44,46,25,32,8,4,96,50,2,7
C4920,23,6,District-Shivpuri,Urban,70-79,25,44,38,27,2,1,53,37,5,2
C4920,23,6,District-Shivpuri,Urban,80-89,11,15,15,7,1,1,20,18,0,1
C4920,23,6,District-Shivpuri,Urban,90+,2,3,3,8,0,2,4,5,2,0
C4920,23,6,District-Shivpuri,Urban,Age Not Stated,0,0,0,2,0,0,1,0,0,0
C4920,23,7,District-Tikamgarh,Rural,0-4,84,96,107,118,10,10,69,62,19,13
C4920,23,7,District-Tikamgarh,Rural,5-9,131,115,155,156,79,54,151,101,53,38
C4920,23,7,District-Tikamgarh,Rural,10-19,306,236,328,295,169,96,591,300,145,117
C4920,23,7,District-Tikamgarh,Rural,20-29,225,133,254,210,95,62,876,374,140,65
C4920,23,7,District-Tikamgarh,Rural,30-39,212,113,206,194,74,53,634,317,129,61
C4920,23,7,District-Tikamgarh,Rural,40-49,199,133,182,146,47,34,411,195,95,49
C4920,23,7,District-Tikamgarh,Rural,50-59,164,148,156,122,34,23,284,152,46,34
C4920,23,7,District-Tikamgarh,Rural,60-69,271,256,159,164,23,28,341,235,26,29
C4920,23,7,District-Tikamgarh,Rural,70-79,226,254,125,140,13,7,251,220,6,8
C4920,23,7,District-Tikamgarh,Rural,80-89,77,119,47,49,5,2,88,89,1,0
C4920,23,7,District-Tikamgarh,Rural,90+,26,24,15,15,1,1,24,28,1,1
C4920,23,7,District-Tikamgarh,Rural,Age Not Stated,2,1,1,1,1,0,2,0,1,1
C4920,23,7,District-Tikamgarh,Urban,0-4,24,28,21,18,3,3,12,13,3,3
C4920,23,7,District-Tikamgarh,Urban,5-9,28,39,29,23,14,14,28,12,17,6
C4920,23,7,District-Tikamgarh,Urban,10-19,61,79,83,63,33,24,119,62,37,30
C4920,23,7,District-Tikamgarh,Urban,20-29,53,53,77,37,25,15,229,107,49,25
C4920,23,7,District-Tikamgarh,Urban,30-39,44,38,66,47,13,11,170,84,29,32
C4920,23,7,District-Tikamgarh,Urban,40-49,41,39,52,35,17,14,132,52,38,23
C4920,23,7,District-Tikamgarh,Urban,50-59,45,21,25,19,10,4,86,39,13,13
C4920,23,7,District-Tikamgarh,Urban,60-69,53,63,38,29,5,3,107,66,9,5
C4920,23,7,District-Tikamgarh,Urban,70-79,43,52,37,27,4,3,38,49,2,4
C4920,23,7,District-Tikamgarh,Urban,80-89,11,16,11,10,1,0,26,30,1,0
C4920,23,7,District-Tikamgarh,Urban,90+,3,9,3,4,1,1,5,17,0,0
C4920,23,7,District-Tikamgarh,Urban,Age Not Stated,0,1,1,0,0,0,0,0,0,0
C4920,23,8,District-Chhatarpur,Rural,0-4,111,84,126,146,26,11,95,83,23,14
C4920,23,8,District-Chhatarpur,Rural,5-9,144,152,177,169,130,98,230,136,99,62
C4920,23,8,District-Chhatarpur,Rural,10-19,432,317,385,319,247,153,900,449,301,209
C4920,23,8,District-Chhatarpur,Rural,20-29,322,150,346,230,148,78,1226,499,239,102
C4920,23,8,District-Chhatarpur,Rural,30-39,252,151,269,227,106,61,749,385,228,109
C4920,23,8,District-Chhatarpur,Rural,40-49,247,155,237,181,79,47,496,248,180,80
C4920,23,8,District-Chhatarpur,Rural,50-59,300,222,196,186,40,27,449,243,77,62
C4920,23,8,District-Chhatarpur,Rural,60-69,473,555,252,265,42,37,621,462,40,48
C4920,23,8,District-Chhatarpur,Rural,70-79,470,477,261,241,23,13,482,408,19,23
C4920,23,8,District-Chhatarpur,Rural,80-89,193,165,111,87,5,3,226,186,3,4
C4920,23,8,District-Chhatarpur,Rural,90+,43,34,27,20,1,1,49,38,3,2
C4920,23,8,District-Chhatarpur,Rural,Age Not Stated,5,6,4,7,2,0,3,1,2,2
C4920,23,8,District-Chhatarpur,Urban,0-4,28,25,42,26,5,6,22,15,6,4
C4920,23,8,District-Chhatarpur,Urban,5-9,49,34,49,46,31,22,67,34,24,15
C4920,23,8,District-Chhatarpur,Urban,10-19,116,96,128,114,65,66,219,138,94,57
C4920,23,8,District-Chhatarpur,Urban,20-29,85,56,116,91,54,36,397,169,103,56
C4920,23,8,District-Chhatarpur,Urban,30-39,97,44,120,63,33,27,268,134,91,50
C4920,23,8,District-Chhatarpur,Urban,40-49,96,71,93,50,24,16,178,89,76,56
C4920,23,8,District-Chhatarpur,Urban,50-59,103,34,60,45,11,18,142,80,36,23
C4920,23,8,District-Chhatarpur,Urban,60-69,79,84,59,38,11,10,149,102,25,25
C4920,23,8,District-Chhatarpur,Urban,70-79,56,76,46,55,5,5,119,84,15,13
C4920,23,8,District-Chhatarpur,Urban,80-89,24,31,24,18,1,0,34,39,3,3
C4920,23,8,District-Chhatarpur,Urban,90+,5,11,6,9,0,0,13,21,1,0
C4920,23,8,District-Chhatarpur,Urban,Age Not Stated,2,5,2,0,0,1,1,0,1,0
C4920,23,9,District-Panna,Rural,0-4,88,96,87,85,9,4,87,41,14,12
C4920,23,9,District-Panna,Rural,5-9,144,114,102,99,74,48,150,99,69,38
C4920,23,9,District-Panna,Rural,10-19,322,257,252,191,130,87,491,247,164,124
C4920,23,9,District-Panna,Rural,20-29,213,148,189,115,79,60,547,222,146,58
C4920,23,9,District-Panna,Rural,30-39,186,117,179,121,57,40,386,189,152,64
C4920,23,9,District-Panna,Rural,40-49,146,119,128,77,26,25,286,156,103,44
C4920,23,9,District-Panna,Rural,50-59,153,135,102,75,22,14,232,152,43,37
C4920,23,9,District-Panna,Rural,60-69,230,258,135,119,24,15,304,264,33,17
C4920,23,9,District-Panna,Rural,70-79,174,242,107,115,10,13,275,211,9,10
C4920,23,9,District-Panna,Rural,80-89,73,70,48,45,0,3,99,80,2,0
C4920,23,9,District-Panna,Rural,90+,18,23,15,8,1,0,24,19,0,0
C4920,23,9,District-Panna,Rural,Age Not Stated,0,2,1,0,0,1,1,2,2,0
C4920,23,9,District-Panna,Urban,0-4,10,9,10,13,1,0,13,3,4,1
C4920,23,9,District-Panna,Urban,5-9,7,11,13,18,5,7,10,5,7,8
C4920,23,9,District-Panna,Urban,10-19,39,24,28,29,17,8,61,41,29,14
C4920,23,9,District-Panna,Urban,20-29,20,13,29,25,13,8,94,40,31,11
C4920,23,9,District-Panna,Urban,30-39,25,16,24,19,5,4,72,26,24,8
C4920,23,9,District-Panna,Urban,40-49,15,7,22,17,7,1,63,24,18,11
C4920,23,9,District-Panna,Urban,50-59,11,11,8,10,5,3,38,11,9,6
C4920,23,9,District-Panna,Urban,60-69,20,17,16,17,5,1,36,21,10,5
C4920,23,9,District-Panna,Urban,70-79,14,17,16,10,1,2,22,27,5,1
C4920,23,9,District-Panna,Urban,80-89,3,9,4,2,3,1,10,12,0,0
C4920,23,9,District-Panna,Urban,90+,3,1,0,0,0,0,3,6,0,0
C4920,23,9,District-Panna,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,23,10,District-Sagar,Rural,0-4,182,207,198,218,25,8,179,134,28,21
C4920,23,10,District-Sagar,Rural,5-9,293,284,264,260,168,120,306,200,133,85
C4920,23,10,District-Sagar,Rural,10-19,742,596,600,537,308,188,949,536,405,271
C4920,23,10,District-Sagar,Rural,20-29,520,265,469,367,173,104,1213,515,339,173
C4920,23,10,District-Sagar,Rural,30-39,356,252,431,310,129,90,988,459,321,153
C4920,23,10,District-Sagar,Rural,40-49,393,212,345,282,91,67,795,328,234,113
C4920,23,10,District-Sagar,Rural,50-59,335,246,288,195,60,35,609,334,106,75
C4920,23,10,District-Sagar,Rural,60-69,527,523,308,315,53,26,715,547,56,56
C4920,23,10,District-Sagar,Rural,70-79,325,449,243,238,19,13,480,435,25,13
C4920,23,10,District-Sagar,Rural,80-89,123,195,92,123,3,7,182,203,6,4
C4920,23,10,District-Sagar,Rural,90+,31,62,35,39,4,4,41,64,0,2
C4920,23,10,District-Sagar,Rural,Age Not Stated,5,1,3,1,0,0,5,4,2,2
C4920,23,10,District-Sagar,Urban,0-4,75,68,75,66,8,15,48,35,21,26
C4920,23,10,District-Sagar,Urban,5-9,80,60,96,77,43,39,85,44,46,35
C4920,23,10,District-Sagar,Urban,10-19,250,174,264,224,108,68,274,145,169,106
C4920,23,10,District-Sagar,Urban,20-29,188,142,245,157,92,41,407,219,161,98
C4920,23,10,District-Sagar,Urban,30-39,181,106,211,132,54,40,399,163,154,89
C4920,23,10,District-Sagar,Urban,40-49,143,86,199,99,42,33,303,136,118,69
C4920,23,10,District-Sagar,Urban,50-59,114,92,121,68,33,20,250,106,64,29
C4920,23,10,District-Sagar,Urban,60-69,103,121,108,83,25,14,234,168,25,25
C4920,23,10,District-Sagar,Urban,70-79,63,106,75,84,13,8,147,128,14,6
C4920,23,10,District-Sagar,Urban,80-89,18,29,25,24,4,3,49,78,2,1
C4920,23,10,District-Sagar,Urban,90+,7,10,2,5,0,1,14,21,2,0
C4920,23,10,District-Sagar,Urban,Age Not Stated,1,1,7,2,1,0,0,2,1,1
C4920,23,11,District-Damoh,Rural,0-4,124,110,102,110,10,8,105,79,14,20
C4920,23,11,District-Damoh,Rural,5-9,157,137,129,124,82,53,169,96,63,46
C4920,23,11,District-Damoh,Rural,10-19,416,299,302,243,163,114,637,295,204,139
C4920,23,11,District-Damoh,Rural,20-29,273,140,243,158,118,67,771,320,214,92
C4920,23,11,District-Damoh,Rural,30-39,233,167,234,175,80,50,563,278,185,102
C4920,23,11,District-Damoh,Rural,40-49,260,157,177,143,57,28,432,213,138,77
C4920,23,11,District-Damoh,Rural,50-59,218,147,150,112,35,18,342,190,60,41
C4920,23,11,District-Damoh,Rural,60-69,318,341,166,196,24,20,366,386,33,35
C4920,23,11,District-Damoh,Rural,70-79,220,279,126,169,13,10,277,290,10,15
C4920,23,11,District-Damoh,Rural,80-89,75,94,51,53,3,3,78,136,3,6
C4920,23,11,District-Damoh,Rural,90+,12,36,10,14,1,0,32,38,0,1
C4920,23,11,District-Damoh,Rural,Age Not Stated,4,9,2,1,1,0,2,2,0,0
C4920,23,11,District-Damoh,Urban,0-4,22,23,34,31,2,3,15,11,7,2
C4920,23,11,District-Damoh,Urban,5-9,29,25,44,41,19,16,37,20,13,13
C4920,23,11,District-Damoh,Urban,10-19,81,95,110,112,31,29,132,63,73,39
C4920,23,11,District-Damoh,Urban,20-29,69,44,109,80,34,26,215,99,61,50
C4920,23,11,District-Damoh,Urban,30-39,51,34,75,56,24,18,126,86,79,36
C4920,23,11,District-Damoh,Urban,40-49,37,37,76,58,20,18,132,58,68,27
C4920,23,11,District-Damoh,Urban,50-59,36,41,56,38,15,5,110,40,27,21
C4920,23,11,District-Damoh,Urban,60-69,36,57,49,34,5,8,110,59,8,15
C4920,23,11,District-Damoh,Urban,70-79,28,48,35,33,2,2,51,38,6,1
C4920,23,11,District-Damoh,Urban,80-89,10,9,5,16,2,0,19,23,1,1
C4920,23,11,District-Damoh,Urban,90+,2,11,3,6,0,0,6,11,0,0
C4920,23,11,District-Damoh,Urban,Age Not Stated,2,1,1,3,0,0,0,0,0,0
C4920,23,12,District-Satna,Rural,0-4,177,155,182,154,22,20,161,110,40,37
