Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,19,12,District-Hugli ,Rural,30-39,875,678,716,560,461,362,1327,628,981,716
C4920,19,12,District-Hugli ,Rural,40-49,993,804,728,594,376,296,1353,591,796,550
C4920,19,12,District-Hugli ,Rural,50-59,897,774,591,420,237,159,1195,517,487,344
C4920,19,12,District-Hugli ,Rural,60-69,815,860,468,460,141,115,998,525,249,213
C4920,19,12,District-Hugli ,Rural,70-79,503,622,305,383,67,60,487,406,108,110
C4920,19,12,District-Hugli ,Rural,80-89,178,220,125,138,16,16,137,184,24,39
C4920,19,12,District-Hugli ,Rural,90+,47,94,31,53,4,8,28,68,11,21
C4920,19,12,District-Hugli ,Rural,Age Not Stated,4,3,0,2,3,0,7,3,2,1
C4920,19,12,District-Hugli ,Urban,0-4,143,139,134,127,24,15,49,40,29,30
C4920,19,12,District-Hugli ,Urban,5-9,188,158,166,158,158,135,99,73,113,86
C4920,19,12,District-Hugli ,Urban,10-19,506,453,413,408,421,375,389,218,443,302
C4920,19,12,District-Hugli ,Urban,20-29,536,479,474,467,491,473,562,309,522,379
C4920,19,12,District-Hugli ,Urban,30-39,580,484,470,408,423,373,598,317,547,366
C4920,19,12,District-Hugli ,Urban,40-49,580,520,467,366,367,305,635,295,431,323
C4920,19,12,District-Hugli ,Urban,50-59,513,438,409,339,274,201,638,342,276,234
C4920,19,12,District-Hugli ,Urban,60-69,443,384,323,308,167,102,532,294,150,122
C4920,19,12,District-Hugli ,Urban,70-79,241,234,229,234,62,58,280,208,71,67
C4920,19,12,District-Hugli ,Urban,80-89,72,116,75,91,14,19,99,94,22,29
