Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,3,7,District-Ludhiana,Urban,40-49,431,343,937,751,110,82,506,232,314,200
C4920,3,7,District-Ludhiana,Urban,50-59,422,346,700,577,85,69,399,225,215,124
C4920,3,7,District-Ludhiana,Urban,60-69,364,312,485,404,58,39,376,234,114,87
C4920,3,7,District-Ludhiana,Urban,70-79,182,165,262,206,31,20,210,150,57,30
C4920,3,7,District-Ludhiana,Urban,80-89,76,69,113,123,8,6,87,67,16,13
C4920,3,7,District-Ludhiana,Urban,90+,19,18,31,43,2,2,17,23,6,6
C4920,3,7,District-Ludhiana,Urban,Age Not Stated,5,2,3,6,0,0,2,0,1,0
C4920,3,8,District-Moga,Rural,0-4,60,52,165,139,7,4,35,30,28,24
C4920,3,8,District-Moga,Rural,5-9,79,61,162,181,55,30,97,46,62,38
C4920,3,8,District-Moga,Rural,10-19,211,164,453,434,106,65,421,237,211,140
C4920,3,8,District-Moga,Rural,20-29,170,152,446,412,82,57,846,508,225,135
C4920,3,8,District-Moga,Rural,30-39,154,118,349,309,56,55,711,401,231,127
C4920,3,8,District-Moga,Rural,40-49,174,153,332,289,42,42,443,268,212,109
C4920,3,8,District-Moga,Rural,50-59,172,149,227,210,41,29,294,162,126,76
C4920,3,8,District-Moga,Rural,60-69,248,257,252,256,36,34,389,232,89,87
C4920,3,8,District-Moga,Rural,70-79,200,182,174,144,19,14,196,130,44,31
C4920,3,8,District-Moga,Rural,80-89,84,117,77,96,11,7,89,87,12,17
C4920,3,8,District-Moga,Rural,90+,25,51,27,39,3,5,38,39,3,4
C4920,3,8,District-Moga,Rural,Age Not Stated,6,15,30,17,2,3,18,11,9,5
C4920,3,8,District-Moga,Urban,0-4,7,12,62,63,0,3,12,6,4,3
C4920,3,8,District-Moga,Urban,5-9,14,15,61,60,13,6,12,9,11,12
C4920,3,8,District-Moga,Urban,10-19,26,28,163,149,24,24,82,60,59,39
C4920,3,8,District-Moga,Urban,20-29,34,31,196,171,21,12,154,107,64,39
C4920,3,8,District-Moga,Urban,30-39,31,22,109,110,24,14,131,93,48,31
C4920,3,8,District-Moga,Urban,40-49,48,19,93,96,10,9,99,56,50,35
C4920,3,8,District-Moga,Urban,50-59,25,33,75,69,9,7,71,49,24,17
C4920,3,8,District-Moga,Urban,60-69,28,20,53,60,10,9,100,41,18,18
C4920,3,8,District-Moga,Urban,70-79,27,17,27,34,6,3,48,32,8,3
C4920,3,8,District-Moga,Urban,80-89,7,7,8,13,0,0,17,16,3,2
C4920,3,8,District-Moga,Urban,90+,4,2,4,5,1,1,4,8,2,0
C4920,3,8,District-Moga,Urban,Age Not Stated,1,1,10,5,2,2,2,1,2,1
C4920,3,9,District-Firozpur,Rural,0-4,80,79,170,151,19,10,122,61,42,27
C4920,3,9,District-Firozpur,Rural,5-9,112,94,212,177,116,72,210,114,147,81
C4920,3,9,District-Firozpur,Rural,10-19,330,234,532,433,223,153,996,611,556,334
C4920,3,9,District-Firozpur,Rural,20-29,249,169,467,399,161,88,1550,907,453,279
C4920,3,9,District-Firozpur,Rural,30-39,215,158,395,280,97,84,1304,729,314,245
C4920,3,9,District-Firozpur,Rural,40-49,191,137,361,229,79,40,680,355,289,198
C4920,3,9,District-Firozpur,Rural,50-59,164,118,207,156,37,33,450,191,152,88
C4920,3,9,District-Firozpur,Rural,60-69,234,235,241,231,35,29,455,295,121,107
C4920,3,9,District-Firozpur,Rural,70-79,177,182,174,164,16,8,232,172,60,46
C4920,3,9,District-Firozpur,Rural,80-89,99,108,106,113,9,11,109,103,21,22
C4920,3,9,District-Firozpur,Rural,90+,37,47,53,57,3,1,34,53,7,10
C4920,3,9,District-Firozpur,Rural,Age Not Stated,0,0,1,0,0,0,1,0,1,1
C4920,3,9,District-Firozpur,Urban,0-4,37,28,55,53,5,1,27,12,24,14
C4920,3,9,District-Firozpur,Urban,5-9,53,39,88,69,30,16,42,41,51,27
C4920,3,9,District-Firozpur,Urban,10-19,103,78,197,152,62,38,235,137,147,102
C4920,3,9,District-Firozpur,Urban,20-29,123,66,398,141,39,24,398,255,142,80
C4920,3,9,District-Firozpur,Urban,30-39,97,71,268,155,34,32,344,201,126,87
C4920,3,9,District-Firozpur,Urban,40-49,64,50,167,111,41,18,183,111,121,72
C4920,3,9,District-Firozpur,Urban,50-59,62,48,97,78,29,15,136,72,67,39
C4920,3,9,District-Firozpur,Urban,60-69,63,54,98,79,22,12,154,93,37,33
C4920,3,9,District-Firozpur,Urban,70-79,40,35,53,66,6,5,74,51,13,12
C4920,3,9,District-Firozpur,Urban,80-89,15,20,29,30,0,5,26,24,10,11
C4920,3,9,District-Firozpur,Urban,90+,2,5,9,9,0,0,5,12,2,4
C4920,3,9,District-Firozpur,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,3,10,District-Muktsar,Rural,0-4,59,45,115,85,7,5,27,17,10,15
C4920,3,10,District-Muktsar,Rural,5-9,79,56,130,102,29,25,89,46,56,33
C4920,3,10,District-Muktsar,Rural,10-19,146,119,240,230,99,57,328,154,187,132
C4920,3,10,District-Muktsar,Rural,20-29,129,106,235,214,57,45,610,320,197,107
C4920,3,10,District-Muktsar,Rural,30-39,113,81,253,170,49,34,484,228,157,87
C4920,3,10,District-Muktsar,Rural,40-49,94,85,180,152,40,22,275,158,131,72
C4920,3,10,District-Muktsar,Rural,50-59,81,64,121,103,19,16,212,93,62,38
