Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,8,14,District-Nagaur,Rural,0-4,94,134,112,27,25,150,100,35,33
C4920,8,14,District-Nagaur,Rural,5-9,166,199,157,225,138,307,189,226,111
C4920,8,14,District-Nagaur,Rural,10-19,407,477,416,422,277,1042,554,709,386
C4920,8,14,District-Nagaur,Rural,20-29,325,407,263,313,156,1568,684,544,228
C4920,8,14,District-Nagaur,Rural,30-39,299,381,213,226,159,1293,620,555,286
C4920,8,14,District-Nagaur,Rural,40-49,368,379,218,198,123,1219,547,487,287
C4920,8,14,District-Nagaur,Rural,50-59,539,350,275,139,58,1156,733,290,210
C4920,8,14,District-Nagaur,Rural,60-69,857,496,607,87,70,1525,1510,160,135
C4920,8,14,District-Nagaur,Rural,70-79,932,542,738,56,41,1408,1858,70,70
C4920,8,14,District-Nagaur,Rural,80-89,409,260,404,17,12,603,1061,15,14
C4920,8,14,District-Nagaur,Rural,90+,43,31,86,1,6,110,259,6,7
C4920,8,14,District-Nagaur,Rural,Age Not Stated,4,5,4,0,2,5,3,2,0
C4920,8,14,District-Nagaur,Urban,0-4,34,43,43,6,7,41,27,12,9
C4920,8,14,District-Nagaur,Urban,5-9,35,58,51,47,31,59,52,37,20
C4920,8,14,District-Nagaur,Urban,10-19,102,112,102,123,78,230,144,169,99
C4920,8,14,District-Nagaur,Urban,20-29,97,104,83,87,59,379,168,145,81
C4920,8,14,District-Nagaur,Urban,30-39,85,94,80,55,48,332,132,115,53
C4920,8,14,District-Nagaur,Urban,40-49,104,80,55,46,32,250,169,83,47
C4920,8,14,District-Nagaur,Urban,50-59,112,74,72,26,24,304,207,55,25
C4920,8,14,District-Nagaur,Urban,60-69,165,69,71,19,22,308,249,25,16
C4920,8,14,District-Nagaur,Urban,70-79,100,70,77,10,7,191,244,14,10
C4920,8,14,District-Nagaur,Urban,80-89,33,40,57,2,2,78,114,4,2
C4920,8,14,District-Nagaur,Urban,90+,6,5,8,1,1,9,35,0,1
C4920,8,14,District-Nagaur,Urban,Age Not Stated,3,0,0,1,0,2,0,0,0
C4920,8,15,District-Jodhpur,Rural,0-4,770,386,406,40,44,139,95,48,49
C4920,8,15,District-Jodhpur,Rural,5-9,894,525,436,318,214,247,177,187,122
C4920,8,15,District-Jodhpur,Rural,10-19,1499,985,772,587,359,976,472,710,325
C4920,8,15,District-Jodhpur,Rural,20-29,1005,784,524,342,202,1103,500,488,231
C4920,8,15,District-Jodhpur,Rural,30-39,817,568,437,301,196,937,449,502,249
C4920,8,15,District-Jodhpur,Rural,40-49,686,499,349,281,162,818,368,440,259
C4920,8,15,District-Jodhpur,Rural,50-59,653,417,367,161,103,848,501,268,158
C4920,8,15,District-Jodhpur,Rural,60-69,944,532,681,107,61,1049,946,154,138
C4920,8,15,District-Jodhpur,Rural,70-79,1001,585,708,49,47,1010,1130,67,74
C4920,8,15,District-Jodhpur,Rural,80-89,377,245,360,22,19,462,608,12,16
C4920,8,15,District-Jodhpur,Rural,90+,56,38,84,2,3,50,126,4,2
C4920,8,15,District-Jodhpur,Rural,Age Not Stated,3,4,3,0,0,5,2,1,0
C4920,8,15,District-Jodhpur,Urban,0-4,303,178,161,24,11,29,29,37,41
C4920,8,15,District-Jodhpur,Urban,5-9,353,223,204,117,84,53,36,98,64
C4920,8,15,District-Jodhpur,Urban,10-19,878,492,411,248,188,299,162,304,176
C4920,8,15,District-Jodhpur,Urban,20-29,817,475,440,225,201,503,280,315,180
C4920,8,15,District-Jodhpur,Urban,30-39,616,435,330,241,175,424,209,281,145
C4920,8,15,District-Jodhpur,Urban,40-49,508,372,243,189,129,346,149,206,137
C4920,8,15,District-Jodhpur,Urban,50-59,343,222,193,135,87,326,142,138,75
C4920,8,15,District-Jodhpur,Urban,60-69,262,161,170,85,52,233,189,59,31
C4920,8,15,District-Jodhpur,Urban,70-79,161,128,154,40,29,184,183,25,18
C4920,8,15,District-Jodhpur,Urban,80-89,53,63,51,13,8,75,111,4,10
C4920,8,15,District-Jodhpur,Urban,90+,17,14,20,2,3,23,42,2,2
C4920,8,15,District-Jodhpur,Urban,Age Not Stated,13,4,3,2,0,1,4,1,1
C4920,8,16,District-Jaisalmer,Rural,0-4,114,61,44,5,8,34,31,6,14
C4920,8,16,District-Jaisalmer,Rural,5-9,175,69,56,67,42,91,43,64,35
C4920,8,16,District-Jaisalmer,Rural,10-19,284,170,97,129,52,246,100,203,95
C4920,8,16,District-Jaisalmer,Rural,20-29,194,106,69,57,28,279,107,120,53
C4920,8,16,District-Jaisalmer,Rural,30-39,145,87,55,48,17,237,83,104,65
C4920,8,16,District-Jaisalmer,Rural,40-49,132,87,58,26,12,178,89,82,56
C4920,8,16,District-Jaisalmer,Rural,50-59,152,100,79,18,19,200,138,48,43
C4920,8,16,District-Jaisalmer,Rural,60-69,274,139,138,19,11,269,270,38,23
C4920,8,16,District-Jaisalmer,Rural,70-79,229,128,142,9,6,302,332,17,12
C4920,8,16,District-Jaisalmer,Rural,80-89,106,67,88,4,2,129,202,3,2
C4920,8,16,District-Jaisalmer,Rural,90+,11,9,13,0,0,22,38,1,0
C4920,8,16,District-Jaisalmer,Rural,Age Not Stated,0,2,1,2,0,2,1,0,0
C4920,8,16,District-Jaisalmer,Urban,0-4,26,8,8,0,0,5,4,3,1
C4920,8,16,District-Jaisalmer,Urban,5-9,27,11,7,4,4,10,6,12,3
C4920,8,16,District-Jaisalmer,Urban,10-19,61,25,18,9,7,20,13,18,14
C4920,8,16,District-Jaisalmer,Urban,20-29,56,45,11,14,5,42,15,17,11
C4920,8,16,District-Jaisalmer,Urban,30-39,46,45,10,6,2,46,20,11,7
C4920,8,16,District-Jaisalmer,Urban,40-49,32,33,11,7,3,26,12,16,4
C4920,8,16,District-Jaisalmer,Urban,50-59,21,17,11,3,2,32,16,8,1
C4920,8,16,District-Jaisalmer,Urban,60-69,20,13,10,2,2,27,30,5,4
C4920,8,16,District-Jaisalmer,Urban,70-79,9,10,17,1,0,21,32,1,3
C4920,8,16,District-Jaisalmer,Urban,80-89,5,10,10,0,0,12,13,2,0
C4920,8,16,District-Jaisalmer,Urban,90+,1,1,2,0,0,2,5,0,0
C4920,8,16,District-Jaisalmer,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,8,17,District-Barmer,Rural,0-4,186,212,173,27,20,158,108,48,32
C4920,8,17,District-Barmer,Rural,5-9,259,254,191,274,153,307,179,196,122
C4920,8,17,District-Barmer,Rural,10-19,498,535,411,525,213,829,408,626,299
C4920,8,17,District-Barmer,Rural,20-29,414,421,222,249,106,1002,448,505,216
C4920,8,17,District-Barmer,Rural,30-39,371,329,246,175,77,820,350,495,229
C4920,8,17,District-Barmer,Rural,40-49,420,318,230,151,81,773,358,440,259
C4920,8,17,District-Barmer,Rural,50-59,517,389,334,100,63,820,469,277,188
C4920,8,17,District-Barmer,Rural,60-69,942,538,615,50,51,1024,1037,167,160
C4920,8,17,District-Barmer,Rural,70-79,943,557,691,27,27,1054,1257,55,59
C4920,8,17,District-Barmer,Rural,80-89,356,219,346,3,8,422,666,14,18
C4920,8,17,District-Barmer,Rural,90+,56,33,83,1,2,76,157,4,2
C4920,8,17,District-Barmer,Rural,Age Not Stated,30,38,37,12,4,43,42,15,7
C4920,8,17,District-Barmer,Urban,0-4,27,10,12,3,2,6,7,4,4
C4920,8,17,District-Barmer,Urban,5-9,20,24,10,12,12,11,4,2,8
C4920,8,17,District-Barmer,Urban,10-19,52,41,19,32,16,52,32,38,18
C4920,8,17,District-Barmer,Urban,20-29,43,38,22,20,12,79,28,38,19
C4920,8,17,District-Barmer,Urban,30-39,30,30,26,20,10,59,35,37,20
C4920,8,17,District-Barmer,Urban,40-49,40,37,21,9,6,49,16,24,18
C4920,8,17,District-Barmer,Urban,50-59,36,30,24,6,5,41,29,10,13
C4920,8,17,District-Barmer,Urban,60-69,42,30,17,6,3,54,66,4,8
C4920,8,17,District-Barmer,Urban,70-79,33,16,20,4,1,52,55,1,3
C4920,8,17,District-Barmer,Urban,80-89,15,6,10,0,2,17,39,1,3
C4920,8,17,District-Barmer,Urban,90+,2,2,2,0,0,6,6,0,0
C4920,8,17,District-Barmer,Urban,Age Not Stated,3,1,3,0,0,3,6,0,0
C4920,8,18,District-Jalor,Rural,0-4,67,59,52,19,15,124,80,27,12
C4920,8,18,District-Jalor,Rural,5-9,111,103,75,150,87,213,119,134,75
C4920,8,18,District-Jalor,Rural,10-19,308,264,193,303,144,660,452,443,249
C4920,8,18,District-Jalor,Rural,20-29,206,174,113,150,60,813,400,337,147
C4920,8,18,District-Jalor,Rural,30-39,224,163,96,91,62,714,402,369,203
C4920,8,18,District-Jalor,Rural,40-49,325,227,126,70,43,633,402,321,171
C4920,8,18,District-Jalor,Rural,50-59,433,233,280,63,29,713,534,189,144
C4920,8,18,District-Jalor,Rural,60-69,804,412,519,45,35,1107,1304,96,119
C4920,8,18,District-Jalor,Rural,70-79,728,432,522,22,20,1146,1518,41,57
C4920,8,18,District-Jalor,Rural,80-89,280,158,249,8,7,473,763,6,15
C4920,8,18,District-Jalor,Rural,90+,50,31,54,2,1,98,194,2,3
C4920,8,18,District-Jalor,Rural,Age Not Stated,24,16,9,5,0,44,52,12,5
C4920,8,18,District-Jalor,Urban,0-4,13,5,6,1,2,7,5,1,0
C4920,8,18,District-Jalor,Urban,5-9,12,5,6,11,3,15,6,7,1
C4920,8,18,District-Jalor,Urban,10-19,32,20,19,24,24,42,40,39,20
C4920,8,18,District-Jalor,Urban,20-29,27,16,11,11,6,64,28,39,14
C4920,8,18,District-Jalor,Urban,30-39,26,15,15,11,11,69,38,37,15
C4920,8,18,District-Jalor,Urban,40-49,51,23,13,13,8,55,35,37,16
C4920,8,18,District-Jalor,Urban,50-59,58,23,18,13,6,47,35,17,9
C4920,8,18,District-Jalor,Urban,60-69,50,26,27,4,4,58,74,5,4
C4920,8,18,District-Jalor,Urban,70-79,26,8,21,3,1,47,65,3,4
C4920,8,18,District-Jalor,Urban,80-89,4,8,8,0,2,13,35,2,0
C4920,8,18,District-Jalor,Urban,90+,0,0,7,0,0,4,8,2,0
C4920,8,18,District-Jalor,Urban,Age Not Stated,6,1,4,2,0,5,7,3,1
C4920,8,19,District-Sirohi,Rural,0-4,90,53,43,7,2,77,47,16,6
C4920,8,19,District-Sirohi,Rural,5-9,101,71,70,64,34,114,69,61,42
C4920,8,19,District-Sirohi,Rural,10-19,199,160,129,175,61,389,221,262,114
C4920,8,19,District-Sirohi,Rural,20-29,182,104,72,71,15,505,228,190,91
C4920,8,19,District-Sirohi,Rural,30-39,166,107,79,39,35,404,222,171,92
C4920,8,19,District-Sirohi,Rural,40-49,207,134,96,35,24,350,199,147,103
C4920,8,19,District-Sirohi,Rural,50-59,317,147,134,24,20,396,331,63,62
C4920,8,19,District-Sirohi,Rural,60-69,433,179,253,17,13,587,641,40,37
C4920,8,19,District-Sirohi,Rural,70-79,292,158,205,11,4,446,671,18,16
C4920,8,19,District-Sirohi,Rural,80-89,108,62,92,3,2,183,292,6,7
C4920,8,19,District-Sirohi,Rural,90+,18,13,25,0,1,50,97,2,3
C4920,8,19,District-Sirohi,Rural,Age Not Stated,0,0,0,0,0,0,1,0,0
C4920,8,19,District-Sirohi,Urban,0-4,6,2,2,4,1,11,8,3,3
C4920,8,19,District-Sirohi,Urban,5-9,10,7,5,12,9,18,12,11,6
C4920,8,19,District-Sirohi,Urban,10-19,36,23,11,34,20,67,31,48,30
C4920,8,19,District-Sirohi,Urban,20-29,16,22,15,26,13,109,75,40,29
C4920,8,19,District-Sirohi,Urban,30-39,22,19,9,10,8,121,73,44,19
C4920,8,19,District-Sirohi,Urban,40-49,29,14,7,11,13,89,48,31,18
C4920,8,19,District-Sirohi,Urban,50-59,22,13,13,10,0,73,50,24,14
C4920,8,19,District-Sirohi,Urban,60-69,32,17,18,5,6,88,92,7,4
C4920,8,19,District-Sirohi,Urban,70-79,25,29,31,6,0,74,110,3,5
C4920,8,19,District-Sirohi,Urban,80-89,6,8,19,0,0,34,69,0,3
C4920,8,19,District-Sirohi,Urban,90+,4,3,10,0,0,7,20,0,1
C4920,8,19,District-Sirohi,Urban,Age Not Stated,0,0,0,0,0,0,1,0,0
C4920,8,20,District-Pali,Rural,0-4,118,81,83,8,12,85,90,28,23
C4920,8,20,District-Pali,Rural,5-9,150,127,95,135,80,188,101,138,84
C4920,8,20,District-Pali,Rural,10-19,382,276,251,288,148,640,475,498,295
C4920,8,20,District-Pali,Rural,20-29,291,200,152,128,59,973,538,384,192
C4920,8,20,District-Pali,Rural,30-39,254,200,140,127,76,849,474,388,195
C4920,8,20,District-Pali,Rural,40-49,406,256,190,88,61,800,425,321,219
C4920,8,20,District-Pali,Rural,50-59,675,318,366,64,50,926,795,170,152
C4920,8,20,District-Pali,Rural,60-69,1139,598,841,57,56,1670,2037,113,112
C4920,8,20,District-Pali,Rural,70-79,1029,569,802,34,29,1681,2354,45,56
C4920,8,20,District-Pali,Rural,80-89,419,241,361,9,16,714,1206,15,12
C4920,8,20,District-Pali,Rural,90+,62,45,106,1,3,150,341,2,4
C4920,8,20,District-Pali,Rural,Age Not Stated,48,24,36,4,4,70,117,21,15
C4920,8,20,District-Pali,Urban,0-4,33,28,18,2,2,18,23,5,4
C4920,8,20,District-Pali,Urban,5-9,43,33,27,30,19,36,40,33,22
C4920,8,20,District-Pali,Urban,10-19,118,100,80,73,41,159,98,124,81
C4920,8,20,District-Pali,Urban,20-29,105,84,61,42,27,258,179,126,73
C4920,8,20,District-Pali,Urban,30-39,95,82,49,21,30,293,170,90,48
C4920,8,20,District-Pali,Urban,40-49,94,81,63,16,23,234,115,93,61
C4920,8,20,District-Pali,Urban,50-59,196,80,89,17,10,239,218,52,35
C4920,8,20,District-Pali,Urban,60-69,236,117,145,14,8,366,482,21,21
C4920,8,20,District-Pali,Urban,70-79,167,128,151,6,6,350,484,6,6
C4920,8,20,District-Pali,Urban,80-89,52,55,77,6,3,135,195,3,2
C4920,8,20,District-Pali,Urban,90+,6,10,16,0,0,24,61,1,0
C4920,8,20,District-Pali,Urban,Age Not Stated,7,2,6,2,0,18,11,2,0
C4920,8,21,District-Ajmer,Rural,0-4,83,94,69,25,7,107,71,39,18
C4920,8,21,District-Ajmer,Rural,5-9,99,118,117,149,91,161,100,164,91
C4920,8,21,District-Ajmer,Rural,10-19,263,289,233,249,145,630,307,560,263
C4920,8,21,District-Ajmer,Rural,20-29,217,205,180,138,79,1051,567,343,150
C4920,8,21,District-Ajmer,Rural,30-39,165,210,150,100,62,969,504,278,156
C4920,8,21,District-Ajmer,Rural,40-49,258,196,166,94,60,770,408,246,162
C4920,8,21,District-Ajmer,Rural,50-59,351,212,199,69,58,758,601,140,103
C4920,8,21,District-Ajmer,Rural,60-69,490,264,381,50,27,969,1211,75,72
C4920,8,21,District-Ajmer,Rural,70-79,440,221,380,19,11,814,1303,26,38
C4920,8,21,District-Ajmer,Rural,80-89,149,108,175,4,10,327,532,3,8
C4920,8,21,District-Ajmer,Rural,90+,23,21,49,1,3,59,130,3,1
C4920,8,21,District-Ajmer,Rural,Age Not Stated,7,6,8,5,3,9,8,0,0
C4920,8,21,District-Ajmer,Urban,0-4,42,46,37,10,7,33,21,11,8
C4920,8,21,District-Ajmer,Urban,5-9,42,61,50,62,55,70,44,46,41
C4920,8,21,District-Ajmer,Urban,10-19,188,131,114,140,87,204,147,236,128
C4920,8,21,District-Ajmer,Urban,20-29,139,146,128,118,89,443,266,258,132
C4920,8,21,District-Ajmer,Urban,30-39,111,155,93,96,76,529,261,226,95
C4920,8,21,District-Ajmer,Urban,40-49,135,128,89,105,71,405,198,200,88
C4920,8,21,District-Ajmer,Urban,50-59,121,139,86,69,49,345,205,125,56
C4920,8,21,District-Ajmer,Urban,60-69,133,109,103,63,45,318,291,53,27
C4920,8,21,District-Ajmer,Urban,70-79,100,103,123,23,15,238,290,20,16
C4920,8,21,District-Ajmer,Urban,80-89,34,45,68,4,8,114,157,4,9
C4920,8,21,District-Ajmer,Urban,90+,4,16,33,2,3,16,61,3,2
C4920,8,21,District-Ajmer,Urban,Age Not Stated,5,2,1,1,2,2,2,4,1
C4920,8,22,District-Tonk,Rural,0-4,103,87,76,10,6,66,42,26,25
C4920,8,22,District-Tonk,Rural,5-9,104,121,110,99,57,121,66,123,68
C4920,8,22,District-Tonk,Rural,10-19,308,252,228,196,102,427,268,374,213
C4920,8,22,District-Tonk,Rural,20-29,241,207,158,85,64,801,330,239,139
C4920,8,22,District-Tonk,Rural,30-39,238,203,122,73,44,746,376,203,130
C4920,8,22,District-Tonk,Rural,40-49,301,205,131,58,41,567,316,184,122
C4920,8,22,District-Tonk,Rural,50-59,475,207,220,37,27,621,536,117,90
C4920,8,22,District-Tonk,Rural,60-69,760,318,394,27,28,875,1137,52,44
C4920,8,22,District-Tonk,Rural,70-79,749,241,361,21,17,837,1134,17,23
C4920,8,22,District-Tonk,Rural,80-89,242,105,134,6,7,276,452,3,11
C4920,8,22,District-Tonk,Rural,90+,25,22,23,1,3,38,89,2,1
C4920,8,22,District-Tonk,Rural,Age Not Stated,3,4,2,0,0,5,6,1,1
C4920,8,22,District-Tonk,Urban,0-4,21,40,32,6,3,15,15,6,3
C4920,8,22,District-Tonk,Urban,5-9,31,57,28,28,11,25,14,20,13
C4920,8,22,District-Tonk,Urban,10-19,52,82,86,56,40,108,62,87,52
C4920,8,22,District-Tonk,Urban,20-29,50,67,57,39,23,186,107,92,44
C4920,8,22,District-Tonk,Urban,30-39,48,56,37,30,28,192,92,60,36
C4920,8,22,District-Tonk,Urban,40-49,56,52,32,18,17,123,61,55,27
C4920,8,22,District-Tonk,Urban,50-59,54,40,35,19,14,92,58,35,8
C4920,8,22,District-Tonk,Urban,60-69,75,57,36,18,10,99,94,13,12
C4920,8,22,District-Tonk,Urban,70-79,64,37,35,5,2,82,96,6,2
C4920,8,22,District-Tonk,Urban,80-89,28,16,19,1,0,43,49,0,5
C4920,8,22,District-Tonk,Urban,90+,8,7,10,0,0,11,30,0,1
C4920,8,22,District-Tonk,Urban,Age Not Stated,0,1,1,0,0,0,0,0,0
C4920,8,23,District-Bundi,Rural,0-4,267,71,64,17,8,58,43,16,22
C4920,8,23,District-Bundi,Rural,5-9,254,103,93,109,52,108,64,127,73
C4920,8,23,District-Bundi,Rural,10-19,600,240,206,173,82,363,216,388,267
C4920,8,23,District-Bundi,Rural,20-29,431,216,153,104,50,704,341,299,145
C4920,8,23,District-Bundi,Rural,30-39,361,215,130,81,59,611,323,218,156
C4920,8,23,District-Bundi,Rural,40-49,416,205,134,59,34,460,245,178,113
C4920,8,23,District-Bundi,Rural,50-59,446,187,155,44,22,411,313,81,78
C4920,8,23,District-Bundi,Rural,60-69,617,225,285,25,26,531,607,42,57
C4920,8,23,District-Bundi,Rural,70-79,444,189,244,12,5,479,583,12,25
C4920,8,23,District-Bundi,Rural,80-89,144,61,76,4,4,174,240,3,5
C4920,8,23,District-Bundi,Rural,90+,22,16,14,1,0,40,56,1,2
C4920,8,23,District-Bundi,Rural,Age Not Stated,1,0,0,0,0,2,1,1,0
C4920,8,23,District-Bundi,Urban,0-4,15,12,12,2,0,8,11,4,2
C4920,8,23,District-Bundi,Urban,5-9,17,15,12,21,6,24,11,21,7
C4920,8,23,District-Bundi,Urban,10-19,40,29,23,31,19,47,36,74,44
C4920,8,23,District-Bundi,Urban,20-29,47,18,31,25,17,146,78,75,32
C4920,8,23,District-Bundi,Urban,30-39,33,41,26,13,11,171,109,65,37
C4920,8,23,District-Bundi,Urban,40-49,43,43,19,15,9,96,44,34,19
C4920,8,23,District-Bundi,Urban,50-59,50,33,29,9,8,98,45,32,24
C4920,8,23,District-Bundi,Urban,60-69,53,33,31,5,7,82,76,11,14
C4920,8,23,District-Bundi,Urban,70-79,38,21,57,3,4,77,79,7,9
C4920,8,23,District-Bundi,Urban,80-89,18,18,15,1,1,31,49,5,2
C4920,8,23,District-Bundi,Urban,90+,5,2,3,0,0,5,16,1,1
C4920,8,23,District-Bundi,Urban,Age Not Stated,0,1,0,0,0,0,0,0,0
C4920,8,24,District-Bhilwara,Rural,0-4,77,108,115,24,20,97,84,28,19
C4920,8,24,District-Bhilwara,Rural,5-9,132,148,150,150,105,171,98,184,103
C4920,8,24,District-Bhilwara,Rural,10-19,312,370,332,277,185,636,421,561,350
C4920,8,24,District-Bhilwara,Rural,20-29,206,272,222,179,99,1005,544,373,207
C4920,8,24,District-Bhilwara,Rural,30-39,260,268,229,144,99,989,568,288,166
C4920,8,24,District-Bhilwara,Rural,40-49,343,279,253,110,60,848,507,261,180
C4920,8,24,District-Bhilwara,Rural,50-59,472,284,318,67,59,880,658,150,101
C4920,8,24,District-Bhilwara,Rural,60-69,823,462,660,52,71,1132,1473,87,64
C4920,8,24,District-Bhilwara,Rural,70-79,721,366,534,33,45,1011,1452,39,40
C4920,8,24,District-Bhilwara,Rural,80-89,209,144,224,6,3,371,607,3,17
C4920,8,24,District-Bhilwara,Rural,90+,47,25,52,2,2,69,158,2,0
C4920,8,24,District-Bhilwara,Rural,Age Not Stated,32,20,27,3,2,29,37,8,3
C4920,8,24,District-Bhilwara,Urban,0-4,33,31,32,5,2,14,14,11,5
C4920,8,24,District-Bhilwara,Urban,5-9,36,61,36,44,28,38,25,29,17
C4920,8,24,District-Bhilwara,Urban,10-19,108,109,87,80,70,131,88,132,90
C4920,8,24,District-Bhilwara,Urban,20-29,80,121,90,69,56,220,157,96,71
C4920,8,24,District-Bhilwara,Urban,30-39,57,121,84,47,37,240,154,97,55
C4920,8,24,District-Bhilwara,Urban,40-49,68,106,70,37,34,188,87,83,32
C4920,8,24,District-Bhilwara,Urban,50-59,80,69,52,29,20,136,83,37,17
C4920,8,24,District-Bhilwara,Urban,60-69,89,74,68,24,16,129,139,20,9
C4920,8,24,District-Bhilwara,Urban,70-79,63,50,54,7,7,130,135,3,4
C4920,8,24,District-Bhilwara,Urban,80-89,26,25,32,2,4,49,57,2,1
C4920,8,24,District-Bhilwara,Urban,90+,7,8,10,0,1,7,25,0,0
C4920,8,24,District-Bhilwara,Urban,Age Not Stated,1,5,4,0,0,7,4,1,1
C4920,8,25,District-Rajsamand,Rural,0-4,53,37,28,6,4,60,34,11,3
C4920,8,25,District-Rajsamand,Rural,5-9,96,46,40,87,54,97,77,91,66
C4920,8,25,District-Rajsamand,Rural,10-19,198,121,99,128,76,350,245,336,188
C4920,8,25,District-Rajsamand,Rural,20-29,135,104,77,59,49,577,304,257,134
C4920,8,25,District-Rajsamand,Rural,30-39,125,95,77,59,46,548,319,254,146
C4920,8,25,District-Rajsamand,Rural,40-49,167,107,84,48,25,505,266,161,128
C4920,8,25,District-Rajsamand,Rural,50-59,242,145,140,42,30,536,412,99,69
C4920,8,25,District-Rajsamand,Rural,60-69,537,219,326,31,20,864,933,62,56
C4920,8,25,District-Rajsamand,Rural,70-79,471,254,307,26,13,870,1023,25,17
C4920,8,25,District-Rajsamand,Rural,80-89,206,110,145,4,3,400,553,8,14
C4920,8,25,District-Rajsamand,Rural,90+,36,14,42,2,2,87,149,1,1
C4920,8,25,District-Rajsamand,Rural,Age Not Stated,0,2,1,1,0,2,1,1,0
C4920,8,25,District-Rajsamand,Urban,0-4,35,8,13,3,3,11,7,9,7
C4920,8,25,District-Rajsamand,Urban,5-9,49,10,8,18,9,12,6,13,7
C4920,8,25,District-Rajsamand,Urban,10-19,97,46,28,32,16,66,31,50,32
C4920,8,25,District-Rajsamand,Urban,20-29,63,27,25,18,12,79,59,51,27
C4920,8,25,District-Rajsamand,Urban,30-39,54,36,18,17,11,93,54,61,28
C4920,8,25,District-Rajsamand,Urban,40-49,44,27,21,16,14,81,42,39,22
C4920,8,25,District-Rajsamand,Urban,50-59,64,29,24,6,10,66,57,27,14
C4920,8,25,District-Rajsamand,Urban,60-69,61,26,36,10,10,103,102,13,5
C4920,8,25,District-Rajsamand,Urban,70-79,51,36,43,8,8,87,89,2,5
C4920,8,25,District-Rajsamand,Urban,80-89,24,23,26,0,2,57,72,2,1
C4920,8,25,District-Rajsamand,Urban,90+,3,4,4,2,0,15,20,0,0
C4920,8,25,District-Rajsamand,Urban,Age Not Stated,0,0,0,0,0,1,0,0,0
C4920,8,26,District-Dungarpur,Rural,0-4,193,101,99,13,20,103,61,34,18
C4920,8,26,District-Dungarpur,Rural,5-9,278,174,126,125,56,127,99,94,64
C4920,8,26,District-Dungarpur,Rural,10-19,461,326,277,203,122,536,360,337,225
C4920,8,26,District-Dungarpur,Rural,20-29,315,208,184,111,73,739,406,276,168
C4920,8,26,District-Dungarpur,Rural,30-39,286,211,164,84,55,614,369,348,146
C4920,8,26,District-Dungarpur,Rural,40-49,272,186,151,53,40,544,319,227,127
C4920,8,26,District-Dungarpur,Rural,50-59,295,169,207,30,35,463,391,125,98
C4920,8,26,District-Dungarpur,Rural,60-69,561,403,549,43,29,678,962,69,55
C4920,8,26,District-Dungarpur,Rural,70-79,434,358,385,16,20,691,819,28,29
C4920,8,26,District-Dungarpur,Rural,80-89,123,132,121,3,4,227,285,7,6
C4920,8,26,District-Dungarpur,Rural,90+,21,35,42,1,1,54,70,4,6
C4920,8,26,District-Dungarpur,Rural,Age Not Stated,12,6,18,3,4,23,29,12,6
C4920,8,26,District-Dungarpur,Urban,0-4,41,8,5,1,0,3,4,6,4
C4920,8,26,District-Dungarpur,Urban,5-9,39,11,13,10,7,4,4,11,3
C4920,8,26,District-Dungarpur,Urban,10-19,63,36,21,10,11,27,20,29,21
C4920,8,26,District-Dungarpur,Urban,20-29,66,24,19,11,11,32,26,34,15
C4920,8,26,District-Dungarpur,Urban,30-39,42,25,17,8,10,39,25,28,14
C4920,8,26,District-Dungarpur,Urban,40-49,47,20,12,9,4,33,17,15,13
C4920,8,26,District-Dungarpur,Urban,50-59,45,20,15,7,7,38,17,12,5
C4920,8,26,District-Dungarpur,Urban,60-69,26,15,22,4,1,13,19,3,5
C4920,8,26,District-Dungarpur,Urban,70-79,18,8,10,2,0,14,21,1,3
C4920,8,26,District-Dungarpur,Urban,80-89,1,4,9,0,3,3,8,1,1
C4920,8,26,District-Dungarpur,Urban,90+,4,1,2,0,0,3,3,1,0
C4920,8,26,District-Dungarpur,Urban,Age Not Stated,2,0,2,0,0,4,1,2,0
C4920,8,27,District-Banswara,Rural,0-4,244,138,131,16,6,158,121,34,21
C4920,8,27,District-Banswara,Rural,5-9,264,220,195,117,68,238,147,84,75
C4920,8,27,District-Banswara,Rural,10-19,547,427,364,202,128,928,725,326,230
C4920,8,27,District-Banswara,Rural,20-29,340,272,252,103,68,1088,649,264,169
C4920,8,27,District-Banswara,Rural,30-39,282,238,189,79,57,774,500,298,158
C4920,8,27,District-Banswara,Rural,40-49,263,239,192,58,44,556,313,256,126
C4920,8,27,District-Banswara,Rural,50-59,302,208,191,33,20,479,393,91,79
C4920,8,27,District-Banswara,Rural,60-69,480,341,475,26,21,704,812,76,61
C4920,8,27,District-Banswara,Rural,70-79,352,306,362,17,22,483,720,26,31
C4920,8,27,District-Banswara,Rural,80-89,160,96,134,5,3,187,297,3,4
C4920,8,27,District-Banswara,Rural,90+,41,21,27,0,1,76,109,1,2
C4920,8,27,District-Banswara,Rural,Age Not Stated,54,28,32,11,6,63,70,18,15
C4920,8,27,District-Banswara,Urban,0-4,44,27,23,2,1,8,7,6,2
C4920,8,27,District-Banswara,Urban,5-9,42,37,22,13,11,18,8,12,3
C4920,8,27,District-Banswara,Urban,10-19,99,72,74,22,10,42,33,16,30
