Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,8,9,District-Karauli,Urban,60-69,56,77,29,30,4,3,82,56,10,4
C4920,8,9,District-Karauli,Urban,70-79,52,84,35,30,1,0,69,63,3,2
C4920,8,9,District-Karauli,Urban,80-89,21,16,11,19,0,2,21,29,1,0
C4920,8,9,District-Karauli,Urban,90+,4,5,2,4,0,1,6,4,0,0
C4920,8,9,District-Karauli,Urban,Age Not Stated,0,0,0,0,0,0,1,1,0,0
C4920,8,10,District-Sawai Madhopur,Rural,0-4,211,165,100,63,14,9,67,50,19,12
C4920,8,10,District-Sawai Madhopur,Rural,5-9,262,224,138,126,97,72,104,80,84,52
C4920,8,10,District-Sawai Madhopur,Rural,10-19,473,403,278,257,167,90,408,250,278,146
C4920,8,10,District-Sawai Madhopur,Rural,20-29,371,282,255,138,112,60,595,282,179,78
C4920,8,10,District-Sawai Madhopur,Rural,30-39,334,236,220,124,75,53,605,293,149,81
C4920,8,10,District-Sawai Madhopur,Rural,40-49,345,217,208,119,66,42,387,202,155,91
C4920,8,10,District-Sawai Madhopur,Rural,50-59,366,335,190,174,41,35,340,255,68,53
C4920,8,10,District-Sawai Madhopur,Rural,60-69,530,733,300,366,36,21,491,586,53,45
C4920,8,10,District-Sawai Madhopur,Rural,70-79,527,645,276,273,17,20,546,633,15,19
C4920,8,10,District-Sawai Madhopur,Rural,80-89,171,208,92,98,8,4,208,239,6,4
C4920,8,10,District-Sawai Madhopur,Rural,90+,22,36,10,15,1,2,24,35,1,1
C4920,8,10,District-Sawai Madhopur,Rural,Age Not Stated,3,5,1,1,1,0,4,3,1,0
C4920,8,10,District-Sawai Madhopur,Urban,0-4,23,39,33,16,2,4,16,6,9,5
C4920,8,10,District-Sawai Madhopur,Urban,5-9,38,19,31,34,20,14,43,20,20,10
C4920,8,10,District-Sawai Madhopur,Urban,10-19,64,59,93,57,41,37,73,49,74,40
C4920,8,10,District-Sawai Madhopur,Urban,20-29,60,49,69,65,29,15,137,76,65,35
C4920,8,10,District-Sawai Madhopur,Urban,30-39,56,39,52,46,19,25,128,68,49,28
C4920,8,10,District-Sawai Madhopur,Urban,40-49,62,37,71,41,21,14,107,41,47,18
C4920,8,10,District-Sawai Madhopur,Urban,50-59,40,24,39,31,11,9,73,50,17,15
C4920,8,10,District-Sawai Madhopur,Urban,60-69,49,71,40,38,7,8,69,58,9,11
C4920,8,10,District-Sawai Madhopur,Urban,70-79,40,53,31,34,5,7,58,55,6,3
C4920,8,10,District-Sawai Madhopur,Urban,80-89,10,20,12,19,1,0,19,23,0,0
C4920,8,10,District-Sawai Madhopur,Urban,90+,2,3,1,1,1,1,3,6,0,0
C4920,8,10,District-Sawai Madhopur,Urban,Age Not Stated,0,0,1,0,0,0,1,1,0,0
C4920,8,11,District-Dausa,Rural,0-4,130,99,99,101,10,7,82,69,19,16
C4920,8,11,District-Dausa,Rural,5-9,139,118,114,114,99,54,172,96,102,82
C4920,8,11,District-Dausa,Rural,10-19,368,265,262,225,179,95,528,305,365,199
C4920,8,11,District-Dausa,Rural,20-29,240,151,229,132,79,48,836,381,236,62
C4920,8,11,District-Dausa,Rural,30-39,250,139,209,141,67,47,649,291,218,106
C4920,8,11,District-Dausa,Rural,40-49,260,154,191,134,50,43,533,229,171,92
C4920,8,11,District-Dausa,Rural,50-59,321,344,193,161,41,33,454,402,94,75
C4920,8,11,District-Dausa,Rural,60-69,638,791,313,336,30,21,805,997,53,50
C4920,8,11,District-Dausa,Rural,70-79,606,692,260,302,19,10,830,830,24,13
C4920,8,11,District-Dausa,Rural,80-89,183,209,103,86,2,3,329,316,5,6
C4920,8,11,District-Dausa,Rural,90+,26,39,28,20,2,0,57,74,3,0
C4920,8,11,District-Dausa,Rural,Age Not Stated,26,26,17,20,4,1,49,43,15,10
C4920,8,11,District-Dausa,Urban,0-4,25,18,26,20,2,1,6,4,3,3
C4920,8,11,District-Dausa,Urban,5-9,41,26,36,21,15,7,14,6,14,5
C4920,8,11,District-Dausa,Urban,10-19,90,74,61,38,40,20,63,28,52,26
C4920,8,11,District-Dausa,Urban,20-29,60,49,35,30,19,9,72,54,38,14
C4920,8,11,District-Dausa,Urban,30-39,51,56,52,27,13,12,82,43,34,21
C4920,8,11,District-Dausa,Urban,40-49,52,29,55,30,14,11,86,35,24,11
C4920,8,11,District-Dausa,Urban,50-59,48,43,30,18,9,3,57,32,7,8
C4920,8,11,District-Dausa,Urban,60-69,60,61,30,36,5,4,75,75,7,6
C4920,8,11,District-Dausa,Urban,70-79,50,59,31,35,3,3,55,62,2,3
C4920,8,11,District-Dausa,Urban,80-89,16,29,16,16,1,1,27,30,0,1
C4920,8,11,District-Dausa,Urban,90+,2,3,4,5,0,0,5,10,0,0
C4920,8,11,District-Dausa,Urban,Age Not Stated,6,7,3,4,0,1,10,6,3,0
C4920,8,12,District-Jaipur,Rural,0-4,504,445,356,348,46,31,172,130,56,47
C4920,8,12,District-Jaipur,Rural,5-9,593,498,506,426,280,190,356,183,253,141
C4920,8,12,District-Jaipur,Rural,10-19,1208,1040,1056,899,560,328,1099,629,922,468
C4920,8,12,District-Jaipur,Rural,20-29,941,740,811,653,364,255,1805,803,643,251
C4920,8,12,District-Jaipur,Rural,30-39,756,591,670,555,288,196,1668,818,506,223
C4920,8,12,District-Jaipur,Rural,40-49,780,538,615,434,224,144,1159,543,407,208
C4920,8,12,District-Jaipur,Rural,50-59,817,751,468,448,166,89,1023,688,213,157
C4920,8,12,District-Jaipur,Rural,60-69,1232,1685,589,675,112,87,1398,1622,110,99
C4920,8,12,District-Jaipur,Rural,70-79,1106,1627,518,629,53,54,1497,1952,45,45
