Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,12,3,District-East Kameng,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,12,4,District-Papum Pare,Rural,0-4,8,6,6,13,0,0,7,5,3,5
C4920,12,4,District-Papum Pare,Rural,5-9,11,17,19,13,1,5,7,4,3,10
C4920,12,4,District-Papum Pare,Rural,10-19,19,21,35,57,15,8,15,13,15,8
C4920,12,4,District-Papum Pare,Rural,20-29,18,18,37,34,6,12,10,9,15,7
C4920,12,4,District-Papum Pare,Rural,30-39,14,17,26,34,5,4,7,8,10,12
C4920,12,4,District-Papum Pare,Rural,40-49,10,9,18,16,3,0,16,7,2,7
C4920,12,4,District-Papum Pare,Rural,50-59,15,4,17,15,3,0,12,6,2,1
C4920,12,4,District-Papum Pare,Rural,60-69,12,10,8,11,3,3,4,10,0,2
C4920,12,4,District-Papum Pare,Rural,70-79,5,5,8,5,0,0,8,0,0,0
C4920,12,4,District-Papum Pare,Rural,80-89,1,3,0,4,0,0,0,0,0,0
C4920,12,4,District-Papum Pare,Rural,90+,0,0,2,0,0,0,0,0,0,0
C4920,12,4,District-Papum Pare,Rural,Age Not Stated,0,0,0,0,0,0,0,0,0,1
C4920,12,4,District-Papum Pare,Urban,0-4,10,9,13,13,0,0,2,3,4,3
C4920,12,4,District-Papum Pare,Urban,5-9,16,16,36,31,14,2,7,3,7,2
C4920,12,4,District-Papum Pare,Urban,10-19,39,39,78,68,9,5,12,9,12,15
C4920,12,4,District-Papum Pare,Urban,20-29,28,30,45,47,8,3,13,9,13,10
C4920,12,4,District-Papum Pare,Urban,30-39,20,27,20,30,5,4,14,12,5,5
C4920,12,4,District-Papum Pare,Urban,40-49,30,20,27,16,3,4,19,9,9,3
C4920,12,4,District-Papum Pare,Urban,50-59,13,5,18,16,1,5,10,7,3,4
C4920,12,4,District-Papum Pare,Urban,60-69,6,5,6,2,0,2,3,1,1,1
C4920,12,4,District-Papum Pare,Urban,70-79,3,4,2,2,1,0,2,2,0,1
C4920,12,4,District-Papum Pare,Urban,80-89,0,3,1,0,0,0,0,0,0,0
C4920,12,4,District-Papum Pare,Urban,90+,1,0,0,1,0,0,0,1,0,0
C4920,12,4,District-Papum Pare,Urban,Age Not Stated,0,0,1,0,0,0,0,0,0,0
C4920,12,5,District-Upper Subansiri,Rural,0-4,7,11,23,31,0,1,4,1,3,4
C4920,12,5,District-Upper Subansiri,Rural,5-9,17,6,33,37,3,0,4,5,6,3
C4920,12,5,District-Upper Subansiri,Rural,10-19,36,27,74,73,8,3,13,16,13,7
C4920,12,5,District-Upper Subansiri,Rural,20-29,21,19,60,69,7,7,16,9,14,7
C4920,12,5,District-Upper Subansiri,Rural,30-39,20,16,42,42,5,1,8,9,9,6
C4920,12,5,District-Upper Subansiri,Rural,40-49,13,21,34,50,3,4,11,5,5,10
C4920,12,5,District-Upper Subansiri,Rural,50-59,18,21,37,33,3,3,14,8,6,1
C4920,12,5,District-Upper Subansiri,Rural,60-69,8,23,15,22,1,1,7,4,0,2
C4920,12,5,District-Upper Subansiri,Rural,70-79,5,2,6,9,1,0,5,2,0,0
C4920,12,5,District-Upper Subansiri,Rural,80-89,2,1,2,1,0,0,2,0,0,0
C4920,12,5,District-Upper Subansiri,Rural,90+,2,1,0,0,0,0,1,1,0,0
C4920,12,5,District-Upper Subansiri,Rural,Age Not Stated,0,1,0,3,0,0,0,0,0,0
C4920,12,5,District-Upper Subansiri,Urban,0-4,0,2,1,2,0,0,2,0,1,1
C4920,12,5,District-Upper Subansiri,Urban,5-9,2,4,2,1,0,0,0,0,2,0
C4920,12,5,District-Upper Subansiri,Urban,10-19,8,3,4,5,2,0,4,1,1,7
C4920,12,5,District-Upper Subansiri,Urban,20-29,8,7,5,6,0,0,4,1,2,2
C4920,12,5,District-Upper Subansiri,Urban,30-39,4,3,2,2,1,0,4,0,1,0
C4920,12,5,District-Upper Subansiri,Urban,40-49,7,5,1,1,1,0,4,1,0,2
C4920,12,5,District-Upper Subansiri,Urban,50-59,4,3,3,2,0,0,1,1,3,0
C4920,12,5,District-Upper Subansiri,Urban,60-69,0,5,2,1,0,0,0,0,0,0
C4920,12,5,District-Upper Subansiri,Urban,70-79,1,0,0,0,0,0,0,0,0,0
C4920,12,5,District-Upper Subansiri,Urban,80-89,1,0,0,0,0,0,0,0,0,0
C4920,12,5,District-Upper Subansiri,Urban,90+,0,0,0,0,1,0,0,0,0,0
C4920,12,5,District-Upper Subansiri,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,12,6,District-West Siang,Rural,0-4,12,7,11,18,0,0,3,1,4,2
C4920,12,6,District-West Siang,Rural,5-9,15,16,19,15,6,2,7,2,2,3
C4920,12,6,District-West Siang,Rural,10-19,34,20,31,30,13,9,27,28,12,8
C4920,12,6,District-West Siang,Rural,20-29,19,24,25,21,5,6,16,8,11,19
C4920,12,6,District-West Siang,Rural,30-39,18,18,26,25,6,11,22,9,11,7
C4920,12,6,District-West Siang,Rural,40-49,18,9,24,19,7,11,16,14,6,9
C4920,12,6,District-West Siang,Rural,50-59,15,23,36,21,5,6,18,9,4,5
C4920,12,6,District-West Siang,Rural,60-69,22,31,33,25,4,3,12,8,3,5
C4920,12,6,District-West Siang,Rural,70-79,13,25,16,15,2,0,11,6,1,3
C4920,12,6,District-West Siang,Rural,80-89,5,9,4,3,0,0,3,4,0,2
C4920,12,6,District-West Siang,Rural,90+,0,1,0,1,0,0,0,0,0,0
C4920,12,6,District-West Siang,Rural,Age Not Stated,0,0,1,0,0,0,0,0,1,0
C4920,12,6,District-West Siang,Urban,0-4,6,2,4,2,1,0,0,0,0,1
C4920,12,6,District-West Siang,Urban,5-9,6,4,4,9,2,1,0,0,4,6
C4920,12,6,District-West Siang,Urban,10-19,18,21,11,19,1,1,3,3,5,4
C4920,12,6,District-West Siang,Urban,20-29,10,12,6,12,0,4,0,3,2,1
C4920,12,6,District-West Siang,Urban,30-39,9,10,10,14,1,1,2,0,1,7
C4920,12,6,District-West Siang,Urban,40-49,8,7,14,9,3,1,3,1,1,3
C4920,12,6,District-West Siang,Urban,50-59,3,3,5,2,1,0,3,1,0,0
C4920,12,6,District-West Siang,Urban,60-69,3,1,1,1,0,0,2,1,1,0
C4920,12,6,District-West Siang,Urban,70-79,0,0,0,0,0,0,0,0,1,0
C4920,12,6,District-West Siang,Urban,80-89,0,0,1,0,0,0,1,0,0,1
C4920,12,6,District-West Siang,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,6,District-West Siang,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,12,7,District-East Siang,Rural,0-4,5,5,8,6,1,0,2,2,0,1
