Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,9,13,District-Mahamaya Nagar,Rural,40-49,158,113,214,166,55,45,354,137,105,49
C4920,9,13,District-Mahamaya Nagar,Rural,50-59,192,157,164,140,47,28,221,107,53,40
C4920,9,13,District-Mahamaya Nagar,Rural,60-69,244,270,157,150,23,20,209,153,33,25
C4920,9,13,District-Mahamaya Nagar,Rural,70-79,192,207,124,112,22,20,146,123,18,19
C4920,9,13,District-Mahamaya Nagar,Rural,80-89,90,87,53,48,6,8,65,65,5,5
C4920,9,13,District-Mahamaya Nagar,Rural,90+,24,26,21,14,2,1,21,18,1,1
C4920,9,13,District-Mahamaya Nagar,Rural,Age Not Stated,6,3,1,1,0,2,1,2,0,1
C4920,9,13,District-Mahamaya Nagar,Urban,0-4,67,67,78,68,1,3,9,6,10,5
C4920,9,13,District-Mahamaya Nagar,Urban,5-9,75,72,89,85,18,13,18,14,16,9
C4920,9,13,District-Mahamaya Nagar,Urban,10-19,183,152,221,186,47,30,119,63,61,45
C4920,9,13,District-Mahamaya Nagar,Urban,20-29,111,101,159,112,32,21,191,69,56,16
C4920,9,13,District-Mahamaya Nagar,Urban,30-39,93,76,101,110,27,17,100,44,35,17
C4920,9,13,District-Mahamaya Nagar,Urban,40-49,72,53,98,72,22,16,73,29,34,20
C4920,9,13,District-Mahamaya Nagar,Urban,50-59,63,45,69,47,28,15,41,27,18,6
C4920,9,13,District-Mahamaya Nagar,Urban,60-69,58,50,62,57,7,4,29,36,6,5
C4920,9,13,District-Mahamaya Nagar,Urban,70-79,26,42,28,30,7,6,23,22,1,2
C4920,9,13,District-Mahamaya Nagar,Urban,80-89,9,8,8,11,1,0,12,11,2,2
C4920,9,13,District-Mahamaya Nagar,Urban,90+,3,5,1,3,0,0,2,9,0,0
C4920,9,13,District-Mahamaya Nagar,Urban,Age Not Stated,17,14,5,2,1,0,1,0,1,2
C4920,9,14,District-Mathura,Rural,0-4,160,156,441,415,24,8,105,83,54,34
C4920,9,14,District-Mathura,Rural,5-9,236,207,609,467,137,105,230,144,115,64
C4920,9,14,District-Mathura,Rural,10-19,528,393,1178,913,323,180,1129,504,410,200
C4920,9,14,District-Mathura,Rural,20-29,301,226,780,589,172,97,1278,414,251,113
C4920,9,14,District-Mathura,Rural,30-39,241,205,637,447,102,58,726,319,191,85
C4920,9,14,District-Mathura,Rural,40-49,253,159,472,357,74,56,450,191,143,56
C4920,9,14,District-Mathura,Rural,50-59,255,209,320,296,60,25,345,163,65,35
C4920,9,14,District-Mathura,Rural,60-69,330,357,330,328,36,39,332,227,39,34
C4920,9,14,District-Mathura,Rural,70-79,268,272,218,211,17,18,185,167,20,19
C4920,9,14,District-Mathura,Rural,80-89,100,107,90,105,7,6,70,75,10,3
C4920,9,14,District-Mathura,Rural,90+,29,36,37,40,4,1,16,26,7,1
C4920,9,14,District-Mathura,Rural,Age Not Stated,97,68,263,232,29,18,115,72,37,14
C4920,9,14,District-Mathura,Urban,0-4,55,40,205,146,10,10,32,20,17,11
C4920,9,14,District-Mathura,Urban,5-9,50,34,242,216,48,43,48,38,34,19
C4920,9,14,District-Mathura,Urban,10-19,190,115,586,464,90,68,218,124,128,91
C4920,9,14,District-Mathura,Urban,20-29,132,101,442,377,76,50,317,143,111,54
C4920,9,14,District-Mathura,Urban,30-39,98,73,366,285,53,42,239,100,97,49
C4920,9,14,District-Mathura,Urban,40-49,108,69,280,228,35,33,164,62,58,27
C4920,9,14,District-Mathura,Urban,50-59,136,77,205,146,26,29,129,72,44,16
C4920,9,14,District-Mathura,Urban,60-69,130,103,156,111,29,16,116,99,28,11
C4920,9,14,District-Mathura,Urban,70-79,87,81,90,91,6,4,82,84,9,12
C4920,9,14,District-Mathura,Urban,80-89,38,24,53,46,2,3,38,48,5,2
C4920,9,14,District-Mathura,Urban,90+,6,10,17,23,0,0,10,12,3,3
C4920,9,14,District-Mathura,Urban,Age Not Stated,27,24,80,55,10,11,27,21,19,10
C4920,9,15,District-Agra,Rural,0-4,569,505,1048,934,42,31,104,81,52,47
C4920,9,15,District-Agra,Rural,5-9,719,568,1251,1055,191,131,215,113,145,80
C4920,9,15,District-Agra,Rural,10-19,1376,1116,2473,2033,426,251,1351,641,495,247
C4920,9,15,District-Agra,Rural,20-29,976,712,1641,1309,268,165,1519,571,374,126
C4920,9,15,District-Agra,Rural,30-39,686,589,1233,1014,178,153,846,405,277,135
C4920,9,15,District-Agra,Rural,40-49,585,459,960,696,126,94,489,239,188,85
C4920,9,15,District-Agra,Rural,50-59,473,410,678,494,99,61,365,185,102,74
C4920,9,15,District-Agra,Rural,60-69,593,588,565,513,62,50,353,258,52,30
C4920,9,15,District-Agra,Rural,70-79,399,435,392,330,38,21,248,208,23,23
C4920,9,15,District-Agra,Rural,80-89,149,157,178,135,11,7,103,92,17,5
C4920,9,15,District-Agra,Rural,90+,44,50,54,44,1,7,31,34,4,1
C4920,9,15,District-Agra,Rural,Age Not Stated,10,9,13,4,2,0,7,2,2,1
C4920,9,15,District-Agra,Urban,0-4,619,532,871,817,32,30,62,49,60,39
C4920,9,15,District-Agra,Urban,5-9,784,641,1077,956,178,153,136,90,107,70
C4920,9,15,District-Agra,Urban,10-19,1624,1408,2737,2340,497,367,568,329,334,213
C4920,9,15,District-Agra,Urban,20-29,1255,1065,2115,1896,337,296,608,292,272,158
C4920,9,15,District-Agra,Urban,30-39,940,870,1543,1382,292,280,395,211,226,150
C4920,9,15,District-Agra,Urban,40-49,857,672,1374,1101,276,204,318,141,182,147
C4920,9,15,District-Agra,Urban,50-59,645,560,801,690,171,134,267,170,112,62
C4920,9,15,District-Agra,Urban,60-69,486,436,549,483,113,77,241,214,64,42
C4920,9,15,District-Agra,Urban,70-79,240,223,267,239,40,21,132,151,22,14
C4920,9,15,District-Agra,Urban,80-89,80,85,122,97,12,13,55,52,10,6
C4920,9,15,District-Agra,Urban,90+,49,59,71,75,7,8,14,21,5,4
C4920,9,15,District-Agra,Urban,Age Not Stated,26,11,46,32,1,2,0,0,2,2
C4920,9,16,District-Firozabad,Rural,0-4,103,102,260,251,25,18,63,44,35,27
C4920,9,16,District-Firozabad,Rural,5-9,161,125,333,262,158,115,155,113,114,64
C4920,9,16,District-Firozabad,Rural,10-19,391,287,796,633,322,253,1306,627,416,203
C4920,9,16,District-Firozabad,Rural,20-29,252,157,509,362,211,115,1426,494,333,127
C4920,9,16,District-Firozabad,Rural,30-39,234,187,390,290,148,118,833,341,255,86
C4920,9,16,District-Firozabad,Rural,40-49,219,160,327,236,100,74,478,189,179,74
C4920,9,16,District-Firozabad,Rural,50-59,214,195,212,194,57,66,311,145,83,43
C4920,9,16,District-Firozabad,Rural,60-69,292,337,263,256,65,46,336,190,42,36
C4920,9,16,District-Firozabad,Rural,70-79,237,290,189,182,22,19,208,180,23,16
C4920,9,16,District-Firozabad,Rural,80-89,86,96,82,61,5,3,74,70,3,5
C4920,9,16,District-Firozabad,Rural,90+,31,39,30,42,3,2,33,27,4,2
C4920,9,16,District-Firozabad,Rural,Age Not Stated,20,14,25,20,6,3,15,9,5,3
C4920,9,16,District-Firozabad,Urban,0-4,98,75,260,251,8,7,50,41,33,24
C4920,9,16,District-Firozabad,Urban,5-9,140,99,365,307,57,45,91,69,53,36
C4920,9,16,District-Firozabad,Urban,10-19,344,264,857,794,161,80,518,320,191,117
C4920,9,16,District-Firozabad,Urban,20-29,295,216,565,545,103,74,566,227,179,69
C4920,9,16,District-Firozabad,Urban,30-39,199,150,422,412,52,38,303,172,92,73
C4920,9,16,District-Firozabad,Urban,40-49,197,138,334,311,43,22,229,97,87,42
C4920,9,16,District-Firozabad,Urban,50-59,207,155,251,203,24,27,176,73,39,30
C4920,9,16,District-Firozabad,Urban,60-69,146,145,172,165,26,18,153,88,31,17
C4920,9,16,District-Firozabad,Urban,70-79,80,75,85,66,7,7,66,58,11,10
C4920,9,16,District-Firozabad,Urban,80-89,36,29,41,26,3,1,24,26,5,3
C4920,9,16,District-Firozabad,Urban,90+,11,8,13,19,1,2,7,14,4,1
C4920,9,16,District-Firozabad,Urban,Age Not Stated,28,30,110,89,7,9,25,16,8,7
C4920,9,17,District-Mainpuri,Rural,0-4,148,134,306,288,14,8,54,39,40,34
C4920,9,17,District-Mainpuri,Rural,5-9,210,187,363,320,130,92,173,92,101,66
C4920,9,17,District-Mainpuri,Rural,10-19,437,349,918,768,262,153,957,463,372,203
C4920,9,17,District-Mainpuri,Rural,20-29,332,209,601,419,148,96,1095,395,284,106
C4920,9,17,District-Mainpuri,Rural,30-39,234,184,417,391,100,84,605,289,218,107
C4920,9,17,District-Mainpuri,Rural,40-49,226,159,341,303,80,53,450,150,174,71
C4920,9,17,District-Mainpuri,Rural,50-59,208,206,262,240,49,46,268,113,87,44
C4920,9,17,District-Mainpuri,Rural,60-69,373,344,270,293,46,40,303,203,47,27
C4920,9,17,District-Mainpuri,Rural,70-79,291,276,189,185,17,18,181,156,19,13
C4920,9,17,District-Mainpuri,Rural,80-89,126,137,98,84,5,9,99,59,10,5
C4920,9,17,District-Mainpuri,Rural,90+,30,29,36,42,3,0,31,32,1,2
C4920,9,17,District-Mainpuri,Rural,Age Not Stated,5,3,14,11,5,3,9,3,1,2
C4920,9,17,District-Mainpuri,Urban,0-4,13,14,30,34,1,1,5,10,7,11
C4920,9,17,District-Mainpuri,Urban,5-9,30,25,50,38,15,10,32,9,14,12
C4920,9,17,District-Mainpuri,Urban,10-19,61,47,92,65,39,40,145,76,69,39
C4920,9,17,District-Mainpuri,Urban,20-29,45,46,80,70,33,18,171,79,62,24
C4920,9,17,District-Mainpuri,Urban,30-39,43,31,46,62,17,17,93,51,43,26
C4920,9,17,District-Mainpuri,Urban,40-49,36,37,51,33,17,16,81,16,36,14
C4920,9,17,District-Mainpuri,Urban,50-59,30,43,22,20,12,10,49,20,18,6
C4920,9,17,District-Mainpuri,Urban,60-69,50,50,27,28,11,5,38,23,10,9
C4920,9,17,District-Mainpuri,Urban,70-79,31,35,15,18,6,2,26,15,1,0
C4920,9,17,District-Mainpuri,Urban,80-89,10,13,5,6,2,2,11,10,1,2
C4920,9,17,District-Mainpuri,Urban,90+,5,6,6,5,1,3,5,2,0,0
C4920,9,17,District-Mainpuri,Urban,Age Not Stated,5,1,0,1,0,0,0,1,1,0
C4920,9,18,District-Budaun,Rural,0-4,388,322,799,709,64,33,171,124,76,57
C4920,9,18,District-Budaun,Rural,5-9,482,436,1006,867,313,246,332,211,171,105
C4920,9,18,District-Budaun,Rural,10-19,883,688,1922,1525,625,474,1999,992,602,373
C4920,9,18,District-Budaun,Rural,20-29,529,357,1253,868,457,272,1673,555,416,172
C4920,9,18,District-Budaun,Rural,30-39,494,347,1016,743,367,252,823,359,334,158
C4920,9,18,District-Budaun,Rural,40-49,419,292,774,555,258,168,566,208,166,116
C4920,9,18,District-Budaun,Rural,50-59,450,376,589,444,183,131,357,162,96,73
C4920,9,18,District-Budaun,Rural,60-69,653,621,615,511,133,111,354,254,59,53
C4920,9,18,District-Budaun,Rural,70-79,370,373,309,317,42,45,212,170,14,13
C4920,9,18,District-Budaun,Rural,80-89,92,156,99,116,17,20,81,75,5,6
C4920,9,18,District-Budaun,Rural,90+,35,61,40,50,12,10,37,26,3,8
C4920,9,18,District-Budaun,Rural,Age Not Stated,72,64,158,153,43,32,124,51,35,24
C4920,9,18,District-Budaun,Urban,0-4,73,44,126,96,11,6,28,24,17,10
C4920,9,18,District-Budaun,Urban,5-9,82,67,150,130,59,56,59,36,35,28
C4920,9,18,District-Budaun,Urban,10-19,180,153,311,257,120,108,391,226,145,81
C4920,9,18,District-Budaun,Urban,20-29,94,86,206,173,100,56,380,188,122,51
C4920,9,18,District-Budaun,Urban,30-39,80,72,183,136,73,59,193,99,86,38
C4920,9,18,District-Budaun,Urban,40-49,117,94,152,72,43,34,146,60,65,27
C4920,9,18,District-Budaun,Urban,50-59,123,134,79,87,37,32,124,49,23,21
C4920,9,18,District-Budaun,Urban,60-69,142,141,88,85,22,19,114,73,20,11
C4920,9,18,District-Budaun,Urban,70-79,76,113,39,45,18,11,52,51,8,7
C4920,9,18,District-Budaun,Urban,80-89,33,34,17,17,3,2,18,12,1,2
C4920,9,18,District-Budaun,Urban,90+,11,9,7,10,2,0,11,8,1,1
C4920,9,18,District-Budaun,Urban,Age Not Stated,20,21,28,21,3,3,25,16,4,4
C4920,9,19,District-Bareilly,Rural,0-4,354,358,629,640,33,42,165,121,93,70
C4920,9,19,District-Bareilly,Rural,5-9,479,395,840,733,296,214,340,210,231,173
C4920,9,19,District-Bareilly,Rural,10-19,1029,767,1733,1383,566,449,2048,1146,844,522
C4920,9,19,District-Bareilly,Rural,20-29,580,458,982,801,353,219,1868,748,528,247
C4920,9,19,District-Bareilly,Rural,30-39,510,340,799,715,281,178,1069,486,406,236
C4920,9,19,District-Bareilly,Rural,40-49,481,289,663,492,205,122,677,223,282,172
C4920,9,19,District-Bareilly,Rural,50-59,369,339,409,388,101,85,418,180,124,110
C4920,9,19,District-Bareilly,Rural,60-69,571,559,504,439,96,71,539,285,91,77
C4920,9,19,District-Bareilly,Rural,70-79,302,326,232,220,31,32,236,175,38,28
C4920,9,19,District-Bareilly,Rural,80-89,93,134,60,100,9,12,63,66,9,6
C4920,9,19,District-Bareilly,Rural,90+,46,54,47,55,7,5,43,46,7,8
C4920,9,19,District-Bareilly,Rural,Age Not Stated,70,57,154,157,31,26,107,49,34,23
C4920,9,19,District-Bareilly,Urban,0-4,250,238,342,359,23,16,71,40,43,40
C4920,9,19,District-Bareilly,Urban,5-9,337,313,478,456,148,96,133,86,104,73
C4920,9,19,District-Bareilly,Urban,10-19,775,721,1179,1051,318,259,612,343,417,246
C4920,9,19,District-Bareilly,Urban,20-29,615,514,979,760,252,199,669,310,322,194
C4920,9,19,District-Bareilly,Urban,30-39,482,412,618,584,167,141,360,163,224,176
C4920,9,19,District-Bareilly,Urban,40-49,469,331,596,453,154,117,278,131,187,164
C4920,9,19,District-Bareilly,Urban,50-59,313,234,391,330,116,78,217,107,103,85
C4920,9,19,District-Bareilly,Urban,60-69,295,253,263,236,65,45,192,134,62,42
C4920,9,19,District-Bareilly,Urban,70-79,147,113,123,117,14,23,105,76,14,10
C4920,9,19,District-Bareilly,Urban,80-89,46,47,52,49,13,12,40,41,8,10
C4920,9,19,District-Bareilly,Urban,90+,48,54,42,44,6,6,18,14,6,3
C4920,9,19,District-Bareilly,Urban,Age Not Stated,97,81,223,161,12,13,63,29,29,14
C4920,9,20,District-Pilibhit,Rural,0-4,176,147,180,181,24,13,98,60,55,45
C4920,9,20,District-Pilibhit,Rural,5-9,233,207,294,258,156,99,215,138,114,81
C4920,9,20,District-Pilibhit,Rural,10-19,540,406,648,551,318,223,1341,762,428,283
C4920,9,20,District-Pilibhit,Rural,20-29,279,219,442,348,198,109,1383,546,321,158
C4920,9,20,District-Pilibhit,Rural,30-39,290,230,376,310,141,98,777,328,247,153
C4920,9,20,District-Pilibhit,Rural,40-49,269,175,312,214,81,72,475,192,162,92
C4920,9,20,District-Pilibhit,Rural,50-59,228,210,187,167,61,54,296,137,72,53
C4920,9,20,District-Pilibhit,Rural,60-69,417,355,239,239,45,43,333,212,46,46
C4920,9,20,District-Pilibhit,Rural,70-79,195,204,136,127,12,10,164,103,14,24
C4920,9,20,District-Pilibhit,Rural,80-89,83,76,45,47,6,3,49,43,7,3
C4920,9,20,District-Pilibhit,Rural,90+,20,25,18,22,2,2,21,23,0,2
C4920,9,20,District-Pilibhit,Rural,Age Not Stated,11,4,4,8,0,0,3,6,2,1
C4920,9,20,District-Pilibhit,Urban,0-4,33,25,34,29,4,2,14,10,12,12
C4920,9,20,District-Pilibhit,Urban,5-9,56,55,70,50,22,21,42,17,40,17
C4920,9,20,District-Pilibhit,Urban,10-19,95,106,166,112,57,27,214,138,89,49
C4920,9,20,District-Pilibhit,Urban,20-29,62,55,127,101,30,35,225,110,97,57
C4920,9,20,District-Pilibhit,Urban,30-39,65,54,94,55,31,17,147,61,71,31
C4920,9,20,District-Pilibhit,Urban,40-49,63,50,74,54,14,13,105,34,48,24
C4920,9,20,District-Pilibhit,Urban,50-59,48,48,45,43,11,10,69,29,17,8
C4920,9,20,District-Pilibhit,Urban,60-69,67,61,34,40,12,7,99,42,7,7
C4920,9,20,District-Pilibhit,Urban,70-79,29,27,21,29,6,2,24,32,5,4
C4920,9,20,District-Pilibhit,Urban,80-89,11,8,9,7,3,1,13,11,1,0
C4920,9,20,District-Pilibhit,Urban,90+,3,5,4,3,2,1,8,4,1,1
C4920,9,20,District-Pilibhit,Urban,Age Not Stated,7,3,5,8,0,1,0,1,1,0
C4920,9,21,District-Shahjahanpur,Rural,0-4,238,194,585,576,27,29,136,98,71,43
C4920,9,21,District-Shahjahanpur,Rural,5-9,297,235,711,717,250,184,288,169,194,99
C4920,9,21,District-Shahjahanpur,Rural,10-19,546,448,1588,1326,446,359,1350,734,510,300
C4920,9,21,District-Shahjahanpur,Rural,20-29,376,249,1003,747,302,164,1357,536,372,138
C4920,9,21,District-Shahjahanpur,Rural,30-39,348,249,843,688,218,176,790,374,261,180
C4920,9,21,District-Shahjahanpur,Rural,40-49,366,227,593,514,180,100,556,205,189,102
C4920,9,21,District-Shahjahanpur,Rural,50-59,299,245,467,391,104,89,367,153,72,59
C4920,9,21,District-Shahjahanpur,Rural,60-69,595,512,488,474,92,63,466,285,43,62
C4920,9,21,District-Shahjahanpur,Rural,70-79,314,271,233,238,35,19,218,183,29,26
C4920,9,21,District-Shahjahanpur,Rural,80-89,90,96,78,66,6,4,83,76,7,6
C4920,9,21,District-Shahjahanpur,Rural,90+,37,36,33,25,5,3,25,19,4,6
C4920,9,21,District-Shahjahanpur,Rural,Age Not Stated,26,31,47,52,17,12,26,11,21,7
C4920,9,21,District-Shahjahanpur,Urban,0-4,38,31,111,104,5,7,20,15,5,11
C4920,9,21,District-Shahjahanpur,Urban,5-9,47,48,144,144,64,54,47,35,30,27
C4920,9,21,District-Shahjahanpur,Urban,10-19,142,125,353,353,144,93,260,151,134,90
C4920,9,21,District-Shahjahanpur,Urban,20-29,103,78,292,277,93,65,320,147,110,61
C4920,9,21,District-Shahjahanpur,Urban,30-39,88,70,254,222,56,54,204,66,101,40
C4920,9,21,District-Shahjahanpur,Urban,40-49,82,60,224,151,50,31,169,50,81,36
C4920,9,21,District-Shahjahanpur,Urban,50-59,99,78,148,129,25,18,155,63,42,26
C4920,9,21,District-Shahjahanpur,Urban,60-69,109,99,126,119,25,17,127,67,20,20
C4920,9,21,District-Shahjahanpur,Urban,70-79,28,60,60,63,15,4,59,54,6,5
C4920,9,21,District-Shahjahanpur,Urban,80-89,19,33,22,19,2,2,17,12,2,1
C4920,9,21,District-Shahjahanpur,Urban,90+,2,3,11,12,0,0,3,4,3,1
C4920,9,21,District-Shahjahanpur,Urban,Age Not Stated,6,3,21,20,4,5,10,3,0,1
C4920,9,22,District-Kheri,Rural,0-4,232,249,565,584,40,29,197,114,65,45
C4920,9,22,District-Kheri,Rural,5-9,343,327,769,734,334,247,378,248,187,132
C4920,9,22,District-Kheri,Rural,10-19,659,599,1618,1324,652,457,2062,1107,605,409
C4920,9,22,District-Kheri,Rural,20-29,461,305,1021,829,451,283,2194,830,411,241
C4920,9,22,District-Kheri,Rural,30-39,375,312,953,736,357,258,1293,539,381,196
C4920,9,22,District-Kheri,Rural,40-49,387,239,721,563,218,186,764,317,279,154
C4920,9,22,District-Kheri,Rural,50-59,433,339,459,416,105,96,508,237,138,99
C4920,9,22,District-Kheri,Rural,60-69,743,683,579,585,110,81,639,442,81,88
C4920,9,22,District-Kheri,Rural,70-79,460,461,327,295,44,35,395,297,33,27
C4920,9,22,District-Kheri,Rural,80-89,153,160,122,113,7,11,149,124,7,9
C4920,9,22,District-Kheri,Rural,90+,64,70,56,52,7,7,57,58,12,3
C4920,9,22,District-Kheri,Rural,Age Not Stated,46,31,92,69,29,24,55,33,16,16
C4920,9,22,District-Kheri,Urban,0-4,8,19,176,130,3,9,18,9,1,2
C4920,9,22,District-Kheri,Urban,5-9,23,15,218,181,40,40,39,15,23,11
C4920,9,22,District-Kheri,Urban,10-19,53,47,516,449,75,71,206,129,81,66
C4920,9,22,District-Kheri,Urban,20-29,53,28,342,398,84,59,222,124,92,39
C4920,9,22,District-Kheri,Urban,30-39,38,30,245,270,56,38,138,62,70,32
C4920,9,22,District-Kheri,Urban,40-49,70,51,162,195,28,19,126,35,41,17
C4920,9,22,District-Kheri,Urban,50-59,101,75,129,142,19,15,81,56,24,13
C4920,9,22,District-Kheri,Urban,60-69,126,114,111,118,23,15,105,57,6,9
C4920,9,22,District-Kheri,Urban,70-79,53,60,51,67,10,5,45,43,1,3
C4920,9,22,District-Kheri,Urban,80-89,21,19,23,19,2,2,19,19,0,4
C4920,9,22,District-Kheri,Urban,90+,2,8,7,10,3,0,6,3,0,1
C4920,9,22,District-Kheri,Urban,Age Not Stated,7,2,31,33,5,5,5,3,2,2
C4920,9,23,District-Sitapur,Rural,0-4,388,352,937,900,41,43,194,139,87,74
C4920,9,23,District-Sitapur,Rural,5-9,508,459,1217,1131,369,298,476,301,275,200
C4920,9,23,District-Sitapur,Rural,10-19,1070,855,2529,1958,701,485,2468,1301,762,520
C4920,9,23,District-Sitapur,Rural,20-29,696,435,1592,1241,441,267,2679,1009,578,256
C4920,9,23,District-Sitapur,Rural,30-39,681,441,1458,1181,322,260,1653,755,465,268
C4920,9,23,District-Sitapur,Rural,40-49,620,347,1120,853,229,167,930,344,351,191
C4920,9,23,District-Sitapur,Rural,50-59,560,412,678,634,120,90,556,256,158,95
C4920,9,23,District-Sitapur,Rural,60-69,861,828,797,751,102,76,688,410,111,75
C4920,9,23,District-Sitapur,Rural,70-79,594,593,441,431,45,38,404,326,42,37
C4920,9,23,District-Sitapur,Rural,80-89,191,253,193,190,14,19,169,163,6,10
C4920,9,23,District-Sitapur,Rural,90+,64,76,70,72,9,8,80,62,10,9
C4920,9,23,District-Sitapur,Rural,Age Not Stated,54,60,106,79,29,30,59,39,25,10
C4920,9,23,District-Sitapur,Urban,0-4,41,33,89,98,7,6,15,15,10,7
C4920,9,23,District-Sitapur,Urban,5-9,44,46,136,133,57,49,38,35,31,8
C4920,9,23,District-Sitapur,Urban,10-19,93,95,263,302,115,100,227,153,106,77
C4920,9,23,District-Sitapur,Urban,20-29,95,58,582,306,89,63,275,130,102,62
C4920,9,23,District-Sitapur,Urban,30-39,52,34,163,170,60,36,164,70,64,40
C4920,9,23,District-Sitapur,Urban,40-49,73,52,136,132,38,37,121,38,55,34
C4920,9,23,District-Sitapur,Urban,50-59,57,48,84,101,30,26,85,32,25,12
C4920,9,23,District-Sitapur,Urban,60-69,81,72,59,68,25,17,95,60,16,6
C4920,9,23,District-Sitapur,Urban,70-79,41,54,41,36,11,9,47,30,6,7
C4920,9,23,District-Sitapur,Urban,80-89,12,12,16,14,0,0,17,20,4,0
C4920,9,23,District-Sitapur,Urban,90+,7,7,7,5,2,2,7,8,0,2
C4920,9,23,District-Sitapur,Urban,Age Not Stated,4,1,13,28,7,2,5,2,5,0
C4920,9,24,District-Hardoi,Rural,0-4,299,269,766,584,35,24,168,134,56,46
C4920,9,24,District-Hardoi,Rural,5-9,376,327,856,748,291,212,375,208,223,142
C4920,9,24,District-Hardoi,Rural,10-19,926,755,1676,1305,610,384,1861,971,752,394
C4920,9,24,District-Hardoi,Rural,20-29,649,426,1124,788,308,183,2024,676,562,211
C4920,9,24,District-Hardoi,Rural,30-39,563,363,877,776,244,195,1213,532,466,220
C4920,9,24,District-Hardoi,Rural,40-49,568,386,756,606,171,135,869,330,305,149
C4920,9,24,District-Hardoi,Rural,50-59,574,444,551,475,125,80,597,263,141,97
C4920,9,24,District-Hardoi,Rural,60-69,999,921,660,664,89,78,751,447,106,74
C4920,9,24,District-Hardoi,Rural,70-79,597,585,418,370,40,40,437,307,35,28
C4920,9,24,District-Hardoi,Rural,80-89,180,243,133,144,15,3,140,125,13,7
C4920,9,24,District-Hardoi,Rural,90+,59,75,60,71,5,2,54,50,5,5
C4920,9,24,District-Hardoi,Rural,Age Not Stated,53,41,120,75,41,21,44,28,22,8
C4920,9,24,District-Hardoi,Urban,0-4,32,32,68,50,7,4,23,22,10,7
C4920,9,24,District-Hardoi,Urban,5-9,54,37,75,82,43,27,55,37,30,15
C4920,9,24,District-Hardoi,Urban,10-19,116,97,191,183,129,98,279,144,131,83
C4920,9,24,District-Hardoi,Urban,20-29,84,52,139,115,103,70,330,141,130,62
C4920,9,24,District-Hardoi,Urban,30-39,64,65,127,86,60,22,206,91,90,48
C4920,9,24,District-Hardoi,Urban,40-49,75,70,118,62,38,39,143,60,73,33
C4920,9,24,District-Hardoi,Urban,50-59,88,71,85,56,24,22,117,62,28,12
C4920,9,24,District-Hardoi,Urban,60-69,106,90,83,78,22,9,106,75,12,17
C4920,9,24,District-Hardoi,Urban,70-79,51,52,45,33,5,4,58,47,8,6
C4920,9,24,District-Hardoi,Urban,80-89,13,38,19,14,2,4,14,19,1,0
C4920,9,24,District-Hardoi,Urban,90+,5,9,4,7,3,1,11,9,0,1
C4920,9,24,District-Hardoi,Urban,Age Not Stated,0,1,13,10,8,4,4,1,2,0
C4920,9,25,District-Unnao,Rural,0-4,126,184,477,466,32,17,105,81,34,34
C4920,9,25,District-Unnao,Rural,5-9,220,198,671,595,176,140,230,148,115,79
C4920,9,25,District-Unnao,Rural,10-19,509,430,1505,1290,394,323,1084,616,524,327
C4920,9,25,District-Unnao,Rural,20-29,370,252,974,741,250,160,1299,478,475,232
C4920,9,25,District-Unnao,Rural,30-39,333,260,775,740,185,155,801,418,385,155
C4920,9,25,District-Unnao,Rural,40-49,363,273,679,535,146,109,775,294,327,112
C4920,9,25,District-Unnao,Rural,50-59,413,332,498,427,74,69,584,289,112,58
C4920,9,25,District-Unnao,Rural,60-69,682,703,530,578,83,71,752,554,73,68
C4920,9,25,District-Unnao,Rural,70-79,404,475,336,368,52,31,562,481,31,31
C4920,9,25,District-Unnao,Rural,80-89,136,167,129,132,7,8,200,215,6,6
C4920,9,25,District-Unnao,Rural,90+,30,55,41,60,5,5,79,74,8,10
C4920,9,25,District-Unnao,Rural,Age Not Stated,59,47,117,126,21,22,106,58,28,28
C4920,9,25,District-Unnao,Urban,0-4,24,22,76,75,3,2,7,8,7,11
C4920,9,25,District-Unnao,Urban,5-9,35,36,108,95,32,38,33,28,15,10
C4920,9,25,District-Unnao,Urban,10-19,93,70,271,209,95,62,189,127,102,72
C4920,9,25,District-Unnao,Urban,20-29,66,55,242,176,78,68,294,147,100,64
C4920,9,25,District-Unnao,Urban,30-39,66,48,212,149,52,39,181,83,93,46
C4920,9,25,District-Unnao,Urban,40-49,52,45,144,110,29,23,173,55,59,28
C4920,9,25,District-Unnao,Urban,50-59,66,45,91,66,24,18,113,49,31,19
C4920,9,25,District-Unnao,Urban,60-69,88,72,80,90,7,14,120,65,17,19
C4920,9,25,District-Unnao,Urban,70-79,28,35,45,51,5,9,58,57,8,7
C4920,9,25,District-Unnao,Urban,80-89,14,12,22,16,2,2,15,16,1,2
C4920,9,25,District-Unnao,Urban,90+,5,7,3,14,1,2,9,6,1,0
C4920,9,25,District-Unnao,Urban,Age Not Stated,11,3,28,28,10,2,25,16,7,4
C4920,9,26,District-Lucknow,Rural,0-4,420,414,318,315,25,21,61,60,38,34
C4920,9,26,District-Lucknow,Rural,5-9,567,508,427,440,150,115,141,113,121,83
C4920,9,26,District-Lucknow,Rural,10-19,1312,1069,1050,890,306,227,787,459,453,315
