Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,14,4,District-Bishnupur,Rural,70-79,26,19,30,26,5,3,24,21,4,4
C4920,14,4,District-Bishnupur,Rural,80-89,9,6,14,6,2,0,8,5,2,1
C4920,14,4,District-Bishnupur,Rural,90+,0,2,1,5,0,0,3,1,0,0
C4920,14,4,District-Bishnupur,Rural,Age Not Stated,0,0,0,3,0,0,0,0,0,0
C4920,14,4,District-Bishnupur,Urban,0-4,6,2,5,6,2,1,1,1,2,5
C4920,14,4,District-Bishnupur,Urban,5-9,13,6,5,11,5,12,6,3,2,5
C4920,14,4,District-Bishnupur,Urban,10-19,15,14,15,14,12,12,12,7,12,22
C4920,14,4,District-Bishnupur,Urban,20-29,9,16,23,38,10,12,16,14,32,14
C4920,14,4,District-Bishnupur,Urban,30-39,15,16,37,26,11,7,15,10,32,28
C4920,14,4,District-Bishnupur,Urban,40-49,23,12,16,25,9,7,19,12,22,15
C4920,14,4,District-Bishnupur,Urban,50-59,22,10,16,26,3,3,30,22,19,17
C4920,14,4,District-Bishnupur,Urban,60-69,14,7,22,19,5,2,26,17,7,6
C4920,14,4,District-Bishnupur,Urban,70-79,12,10,8,13,1,2,13,11,6,5
C4920,14,4,District-Bishnupur,Urban,80-89,8,11,6,8,0,1,7,7,0,4
C4920,14,4,District-Bishnupur,Urban,90+,1,0,1,0,0,0,2,1,0,1
C4920,14,4,District-Bishnupur,Urban,Age Not Stated,0,0,1,0,0,1,0,0,0,1
C4920,14,5,District-Thoubal,Rural,0-4,27,18,11,24,4,2,7,5,6,8
C4920,14,5,District-Thoubal,Rural,5-9,39,18,33,22,14,17,13,10,16,14
C4920,14,5,District-Thoubal,Rural,10-19,64,63,73,64,39,29,42,21,51,59
C4920,14,5,District-Thoubal,Rural,20-29,44,48,55,66,27,19,40,30,64,51
C4920,14,5,District-Thoubal,Rural,30-39,56,42,45,46,25,15,43,33,71,47
C4920,14,5,District-Thoubal,Rural,40-49,32,37,41,37,21,12,47,32,53,36
C4920,14,5,District-Thoubal,Rural,50-59,45,37,37,38,13,9,54,42,35,19
C4920,14,5,District-Thoubal,Rural,60-69,51,36,44,60,15,7,65,23,18,10
C4920,14,5,District-Thoubal,Rural,70-79,31,43,26,36,5,1,38,28,10,10
C4920,14,5,District-Thoubal,Rural,80-89,16,15,23,23,1,3,13,9,4,2
C4920,14,5,District-Thoubal,Rural,90+,0,5,3,2,0,0,2,2,1,0
C4920,14,5,District-Thoubal,Rural,Age Not Stated,3,1,0,1,1,1,1,0,1,0
C4920,14,5,District-Thoubal,Urban,0-4,15,9,14,13,2,2,7,3,3,3
C4920,14,5,District-Thoubal,Urban,5-9,15,10,19,10,7,8,11,7,9,8
C4920,14,5,District-Thoubal,Urban,10-19,26,17,25,12,12,11,27,26,39,24
C4920,14,5,District-Thoubal,Urban,20-29,29,29,60,33,19,13,38,21,38,25
C4920,14,5,District-Thoubal,Urban,30-39,31,16,34,24,14,6,31,22,47,34
C4920,14,5,District-Thoubal,Urban,40-49,25,23,58,16,7,5,37,14,43,31
C4920,14,5,District-Thoubal,Urban,50-59,20,17,25,12,12,9,41,26,18,22
C4920,14,5,District-Thoubal,Urban,60-69,5,12,17,12,6,3,38,13,9,10
C4920,14,5,District-Thoubal,Urban,70-79,5,15,19,11,1,1,29,12,12,7
C4920,14,5,District-Thoubal,Urban,80-89,7,8,14,11,0,1,11,9,1,2
C4920,14,5,District-Thoubal,Urban,90+,0,1,0,4,0,0,0,4,0,0
C4920,14,5,District-Thoubal,Urban,Age Not Stated,0,0,1,0,0,0,0,0,0,0
C4920,14,6,District-Imphal West,Rural,0-4,60,46,41,39,1,1,6,4,10,10
C4920,14,6,District-Imphal West,Rural,5-9,52,59,42,44,16,11,10,4,10,17
C4920,14,6,District-Imphal West,Rural,10-19,146,122,91,70,38,20,19,25,49,38
C4920,14,6,District-Imphal West,Rural,20-29,129,142,90,95,18,22,34,20,56,28
C4920,14,6,District-Imphal West,Rural,30-39,115,121,71,82,17,22,34,16,59,32
C4920,14,6,District-Imphal West,Rural,40-49,82,106,62,53,15,9,31,20,49,33
C4920,14,6,District-Imphal West,Rural,50-59,79,65,52,57,12,9,46,39,31,17
C4920,14,6,District-Imphal West,Rural,60-69,61,54,38,36,6,11,36,30,20,19
C4920,14,6,District-Imphal West,Rural,70-79,36,25,34,30,4,0,26,20,14,9
C4920,14,6,District-Imphal West,Rural,80-89,12,14,23,17,3,1,8,9,5,5
C4920,14,6,District-Imphal West,Rural,90+,4,1,8,3,1,0,0,1,1,0
C4920,14,6,District-Imphal West,Rural,Age Not Stated,0,3,0,0,0,0,0,1,0,0
C4920,14,6,District-Imphal West,Urban,0-4,133,128,48,44,2,5,4,6,15,17
C4920,14,6,District-Imphal West,Urban,5-9,103,120,38,36,16,9,9,11,19,20
C4920,14,6,District-Imphal West,Urban,10-19,278,270,96,115,40,27,29,21,72,76
C4920,14,6,District-Imphal West,Urban,20-29,269,292,95,111,36,26,53,27,91,92
